representative	grouped_terms	genes
axon development	axon development;axonogenesis	EDN2;EPHA6;GLI3;TUBB3;CNTNAP1;LIMK1;BHLHA15;CCK;MAP1S;NRCAM;NGFR;NRXN3;SHOX2;NIBAN2;PLXNA3;ARTN;FLNA;DCLK1;THY1;OPHN1;SEMA3B;PTPRF;EDN3;OLIG1;INPP5F;APOE;SYNGAP1;ZFYVE27;NUMBL;PLXNA2;VASP;PLXNB2;ECE1;ARHGAP4;TRPV2;CTTN;UNC5B;CSPG5;PLXNA1;TNN;SEMA7A;EPHA8;HMCN2;KLF7;CELSR3;GLI2;ACTB;DPYSL5;GAP43;SMURF1;NOTCH2;FKBP1B;RAB8A;BRSK1;EXT1;SEMA3F;ACTG1;ABL1;NDEL1;S100A6;EFNA1;UST;LHX2;TNFRSF21;KEL;RGMA;FN1;DRD2;CNP;UNC5C;GDI1;PLXNB3;CDK5R1;STK25;NOTCH1;PTK7;PLXND1;EFNB1;SKIL;MAP2;TRIO;ZPR1;TAOK2;EGR2;DVL1;IFRD1;LRRC4C;SEMA6B;KIAA1755;CRABP2;EFNA4;BDNF;TUBB2B;LYPLA2;LMX1A;KIF13B;ROBO1;DDR1;SEMA4A;RAC3;MAPK8IP3;PAK1;SRF;SPP1;NDP;CDH11;NFIB;GDF7;NOTCH3;NRP2;SEMA4F;EFNA3;SLIT1;NGF;ADGRB1;CDH4;CHRNB2;LHX4;KIF5A;APOA4;MMP2;CYFIP1;TNC;METRN;GFRA3;PTPRZ1;KIF5C;SCARF1;FIGNL2;EFNB2;TIAM1;CERS2;SEMA4C;POU4F3;CXCL12;NPTX1;STXBP1;AUTS2;CNTF;EPHA10;POTEF;ARHGEF40;MGARP;S100B;EPHA3;ITGA4;CASP3;L1CAM;GBX2;RTN4RL2;POU3F2;MAP3K13;LHX9;CNTN5;EDN1;ROBO4;POTEE;PITPNA;ATL1;MAP2K2;TRIM46;RTN4R;TNR;CNTN2
T cell activation involved in immune response	T cell activation involved in immune response;T cell differentiation involved in immune response	LILRB1;ICAM1;CCL19;PCK1;BRD4;F2RL1;SHB;IL6R;IL4R;RELB;IL6;SOCS3;RIPK2;BATF;SLC11A1;NFKBIZ;TNFSF18;BCL3;ZC3H12A;JAK3;ENTPD7;RARA;ZBTB7B;PDP2;CLEC4D;NFKBID;LOXL3;MEN1;HAVCR2;TP53;RC3H1;SMAD7;ZFPM1;SEMA4A;NLRP3;STAT6
SAM complex	SAM complex;MIB complex	MICOS13;DNAJC11;MTX1;APOOL;HSPA9;MICOS10;CHCHD3;SAMM50;IMMT;MTX2;APOO
ubiquinone metabolic process	ubiquinone metabolic process;ubiquinone biosynthetic process;quinone biosynthetic process	COQ9;PDSS2;COQ3;COQ10A;NDUFA9;COQ8A;COQ2;COQ7;COQ5;COQ6
sarcomere	sarcomere;myofibril;contractile fiber	ANK1;HOMER1;TNNI1;CAPZB;REM1;MYH1;NEXN;TRIM54;NEB;SMPX;TPM2;KLHL41;ACTN2;ITGB1BP2;ADPRHL1;MYH8;JUP;NEBL;MYBPC3;FBXO22;TNNI3;TRIM63;DST;TNNC1;KRT19;DNAJB6;KY;SIMC1;ACTC1;PPP2R5A;C10orf71;SQSTM1;LDB3;TNNT2;PDE4B;ANK3;ASB2;KCNN2;TMOD1;TPM1;PGM5;CAB39;RTN2;SYNPO2L;MYH7;CALM3;MYOM1;SORBS2;ABCC9;RYR1;CASQ2;FRG1;DMD;MYZAP;SRI;TTN;MYL3;CMYA5;MTM1;FHL2;DCTN4;KAT2B;CALM1;TCAP;HRC;MYBPC1;PYROXD1;MYOM2;ANK2;MYOZ2;SLC8A1;RYR2;PPP3CB;LRRC10;MYL4;LMOD3;PPP1R12B;PDLIM5;GGPS1;SMTNL1;SYNE2;FBXL22;NBR1;LRRC39;FBXO32;SYNE1;MYL7;TRIM32;CALM2;SCN1A;ALDOA;LRRC27;CAV3;MYOZ1;TNNT3;UNC45B;LMOD2;DAG1;PALLD;MYL2;FHOD3;SYNM;PSMA6;SVIL;PPP3CA;CSRP2;PDE4DIP;TWF2;SCO1;FXR1;KCNJ8;MYL6B;DEK;GJA1
alpha-beta T cell differentiation	alpha-beta T cell differentiation;alpha-beta T cell activation	SOCS1;GLI3;CCL19;KLHL25;PRR7;CBFB;BRD4;RUNX1;SHB;IL6R;FOSL2;IL4R;RELB;IL6;SOCS3;RIPK2;BATF;NFKBIZ;BCL3;ZC3H12A;JAK3;ENTPD7;PNP;RARA;ZBTB7B;ABL1;PDP2;NFKBID;LOXL3;MEN1;RC3H1;SMAD7;ARMC5;ZFPM1;AP3D1;SEMA4A;NLRP3;STAT6;GPR18;IRF1;LILRB4;LILRB1;EBI3;IL12A;MAPK8IP1;CLEC4G;TYK2;ELF4;TCIRG1;VSIR;CD160
cellular oxidant detoxification	cellular oxidant detoxification;cellular detoxification;cellular response to toxic substance;detoxification	PRDX6;PARK7;PRDX2;GSR;MB;SOD2;PRXL2A;MT3;SESN2;DHFR;PXDNL;GSTZ1;PRDX5;CAT;HBG2;PRDX3;DUOX2;NNT;EPX;SELENOW;SOD1;GPX4;APOM;KDM3B;SESN1;MGST3;GSTM2;MGST2;CD36;GSTK1;HP;MTARC2;ADH5;MTARC1;LANCL1;ESD;PRKN;SLC22A18;RALBP1;MT1M;SLC30A1;SLC15A2
interleukin-1 beta production	interleukin-1 beta production;regulation of interleukin-1 beta production;interleukin-1 production;regulation of interleukin-1 production	TNFAIP3;CCL19;CCR7;SPHK1;CCL3;F2RL1;GIT1;IGF1;SIRPA;IL6;LILRA5;TMEM106A;RIPK2;SMAD3;ZC3H12A;NOD1;PML;HSPB1;AIM2;F2R;ELF4;LILRA2;CX3CL1;RELA;MYD88;ARRB2;PANX1;MEFV;GHRL;NLRP3;NLRP12;LILRB4;ACP5;IFI16;AGER;GSDMD;LGALS9;NOD2;CARD16;TLR6;TNF;INAVA;CD33;MALT1;TREM2;TLR4;TYROBP;PYCARD;SAA1;HAVCR2;PANX2;IL1R2;GAS6;CEACAM1;ANXA1;FZD5;CASP8
regulation of chondrocyte differentiation	regulation of chondrocyte differentiation;regulation of cartilage development	GLI3;SHOX2;SOX9;CCN4;GDF6;PTHLH;EFEMP1;LOXL2;ADAMTS12;SMAD3;RUNX2;CCN2;MUSTN1;ACVRL1;SIX2;TRPS1;ZNF219;SNAI2;WNT9A;PKDCC;SMAD7;TGFBR1;FGF18;GREM1;RFLNB;BMP4;LTBP3;BMPR1B;SCIN;MDK;RFLNA;LEP;SCX;BMP1;RARA;CTSK;CCN1;BMP10
blood coagulation	blood coagulation;coagulation;hemostasis	SAA1;SCUBE1;BLOC1S3;MYH9;COMP;TXK;ITGB3;EMILIN1;FLNA;DGKD;F2RL1;ADTRP;CELA2A;SERPINE1;APOE;TFPI2;SRC;THBS1;PLAUR;CLIC1;IL6;ANXA2;AXL;PDGFRA;COL3A1;FAP;TYRO3;ANXA5;NOS3;DGKA;UBASH3B;ACTB;PAPSS2;CSRP1;VAV2;P2RX1;TFPI;PDGFB;HSPB1;GP5;ACTG1;SERPINE2;VPS33B;F2R;WAS;SERPINC1;VKORC1;PLAT;F11R;HNF4A;SVEP1;PROZ;TBXA2R;DGKQ;HPS4;GGCX;SRF;HPSE;TREML1;SLC4A1;TUBB1;IL6ST;TSPAN8;CD9;SERPINA1;SLC6A4;STXBP1;LYN;ILK;FERMT3;DGKH;KRT1;GNA12;ADORA2A;EDN1;PLAU;TMX1;RAB27A;APOH;PPIA;KLKB1;PLG;JMJD1C;TEC;THBD;MERTK;RAP2B;F2RL2;VWF;PRKCD;CD40;F10;GAS6;BLOC1S4;PLA2G4A;ADAMTS13;ENTPD1;TLR4;FCER1G;DGKZ;PROC;ST3GAL4;CAV1;ADRA2C;PROS1;CEACAM1;PTPN6;HGFAC;PLCG2;ZNF385A;NFE2
acyl-CoA dehydrogenase activity	acyl-CoA dehydrogenase activity;oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	ACAD9;ACADS;IVD;GCDH;ACAD10;ACAD8;ACADSB;ACADM;ACADVL;HIBCH
mononuclear cell differentiation	mononuclear cell differentiation;lymphocyte differentiation	SOCS1;IL1B;SLAMF1;LILRB1;FZD9;GLI3;CCL19;PRELID1;FASN;CCR7;KLHL25;PRR7;PCK1;MYH9;BAX;CBFB;PRTN3;CLCF1;LEP;BRD4;CLEC4G;RUNX1;F2RL1;LILRB2;TGFB1;SHB;IL6R;IL1RL2;FOSL2;TCF3;IL15RA;SLC25A5;IL4R;RELB;LRRC8A;IL6;SOCS3;CEBPB;ADAM8;MT1G;RIPK2;BATF;AXL;NFKBIZ;RUNX2;VCAM1;TYRO3;BCL3;ZC3H12A;JAK3;GPR68;LYL1;ENTPD7;LGALS1;EZH2;GLI2;LY6D;PNP;ACTB;RARA;MYC;NOTCH2;ZBTB7B;FES;BATF3;BAK1;ABL1;PDP2;DCLRE1C;ZBTB7A;LTBR;CLEC4D;PTPRJ;NFKBID;LMBR1L;MMP14;LOXL3;MEN1;AIRE;TP53;TCIRG1;RC3H1;PDE1B;AQP8;ADGRG3;THOC5;TNFRSF9;TNFSF9;PREX1;SMAD7;ARMC5;LIPA;ZFPM1;HDAC4;SMARCA4;AP3D1;FZD8;FADD;FANCA;SEMA4A;NLRP3;VSIR;SRF;STAT6;GPR18;SOX4;SPI1;INHBA;FBXO7;IRF1;LILRB4;SYVN1;CMTM7;IRF2BP2;ADA;CR1;CSF1;LAG3;SLC4A2;NCAPH2;SMARCD1;SMARCD2;IL4I1;TNFSF13B;IL2RG;KDELR1;EGR3;IFI16;AGER;INHA;LYN;NFAM1;VNN1;SH3RF1;ITGA4;PCID2;IL2RA;SART1;POU2AF1;CYP26B1;TMEM98;TRPM2;TNFSF4
aminoacyl-tRNA ligase activity	aminoacyl-tRNA ligase activity;tRNA aminoacylation for protein translation;ligase activity, forming carbon-oxygen bonds;tRNA aminoacylation	DALRD3;LARS1;AARSD1;SARS1;TARS3;MARS2;YARS2;TARS2;AARS1;RARS2;PARS2;SARS2;LARS2;FARS2;NARS1;TARS1;WARS2;HARS2;EARS2;EPRS1;DARS1;QARS1;DARS2;IARS2;NARS2;GATB;QRSL1
regulation of protein kinase activity	regulation of protein kinase activity;regulation of kinase activity	IL1B;CCL19;MAP2K3;CCR7;GADD45A;HGS;CENPE;MAPK8IP1;CCNF;MAP3K10;LEP;ERRFI1;ITGB3;CDKN2B;CDKN2A;CCNB2;CORO1C;HMGA2;THY1;FGR;CDKN1A;EDN3;AXIN1;IL6R;TNFRSF10B;SERTAD1;ADIPOQ;APOE;ARHGEF5;SRC;THBS1;CBL;IGF1;IRAK1;LILRA5;DAXX;NOX4;TRAF4;CHRNA3;PTPN1;TNFSF15;SLC11A1;DUSP7;PKMYT1;TPX2;HTR2B;EZH2;UBASH3B;ACTB;GPRC5A;MVP;SPRY4;TGFB2;TRAF2;PDGFB;HSPB1;CCNP;SRCIN1;S100A12;ANG;ABL1;PLK1;BORA;CCND3;FGFR1;DOK7;RGS14;CAMK1;EFNA1;CDC25C;JTB;PPM1F;IRAK3;MAP3K11;CDK5R1;PTPRJ;KSR1;CCNA2;LATS2;HRAS;FGF2;WWTR1;RASSF2;TESK1;INPP5K;SPRY1;KIF14;TNFRSF11A;MEN1;TRIB3;TAOK2;RPS3;SFN;ZFYVE28;CHI3L1;PDGFRB;CAMKK2;CLSPN;ROBO1;CAMK2N1;PTPRT;PAK1;BCCIP;SPRED1;TRIB1;SOCS4;CCNJ;EPHA1;DLG4;IQGAP1;ATP2B4;LILRB4;CCNA1;HTT;PSRC1;CSF1;LATS1;TSC2;FGF18;PTK6;MAP3K12;CALCA;TNFRSF10A;FLT1;GH1;RGS2;CD24;ZGPAT;LRP8;LYN;TRIM27;HYAL2;ABI1;TENM1;PLA2G1B;INSR;RASIP1;MAP3K13;EDN1;TARBP2;CDC6;CCNB1;C5AR1;FCGR1A;MAP2K2;PPIA;CCNO;CCN1;SLC8A2;CCNJL;PIK3R5;RAP2B;CD300A;TLR6;PTEN;TNF;PRKCD;DUSP16;CD40;SPDYA;GAS6;RIPK3;NR2F2;INS;ERN1;STK11;RGCC;PTPRQ;SNX9;DRD4;MALT1;IRS2;EPHA2;AXL;PDGFRA;GCKR;TYRO3;ROR2;INSRR;DDR1;EEF1A1;MIDN;EPHB4;FLT4;MERTK;FGFR2;KDR;MUSK;TIE1;TREM2
porphyrin-containing compound metabolic process	porphyrin-containing compound metabolic process;porphyrin-containing compound biosynthetic process;tetrapyrrole biosynthetic process;heme biosynthetic process;heme metabolic process	UROS;TMEM14A;IBA57;SRRD;BLVRB;SLC11A2;ABCB6;HMBS;ALAD;COX10;CPOX;BDH2;PPOX;BLVRA;ALAS1;ABCB10;IREB2;NFE2L1;UROD;ABCB7;COX15;FXN;SUCLA2;ATP5IF1;TMEM14B;RSAD1;CYP1A1;TMEM14C;EIF2AK1;FECH
pigment biosynthetic process	pigment biosynthetic process;pigment metabolic process	UROS;TMEM14A;OCA2;IBA57;RAPGEF2;SRRD;SLC11A2;ASIP;HMBS;ALAD;COX10;CPOX;PMEL;DDT;TRPC1;PPOX;CITED1;ALAS1;SLC7A11;WNT5A;ABCB10;IREB2;NFE2L1;UROD;TYRP1;ABCB7;APPL1;COX15;FXN;ATP5IF1;TMEM14B;TMEM14C;FECH;CDH3;BLVRB;ABCB6;BDH2;BLVRA
positive regulation of tumor necrosis factor superfamily cytokine production	positive regulation of tumor necrosis factor superfamily cytokine production;positive regulation of tumor necrosis factor production	LBP;LY96;CCL19;CCL3;TICAM1;SPHK2;LEP;TGFB1;CLU;FRMD8;THBS1;IL6;LILRA5;TMEM106A;MMP8;ADAM8;RIPK2;CYBA;ARID5A;AKAP12;NOD1;HSPB1;TWIST1;TLR2;PTPRJ;PTAFR;HAVCR2;LILRA2;MYD88;FCGR2A;SPON2;FADD;BCL10
nucleoid	nucleoid;mitochondrial nucleoid	HSPA9;VDAC2;PRORP;TUFM;DDX28;SSBP1;FASTKD2;TRMT10C;TFB2M;MTERF2;ELAC2;LRPPRC;ATP5F1B;DBT;SOD2;GRSF1;TEFM;SUPV3L1;TFAM;FASTKD5;MTERF1;VDAC1;HADHA;HADHB;CLPX;TFB1M;ACADVL
protein localization to peroxisome	protein localization to peroxisome;establishment of protein localization to peroxisome	LONP2;USP9X;ZFAND6;PEX12;PEX19;PEX7;PEX13;PEX1;HACL1;PEX3;PEX2
renal system development	renal system development;kidney development	PAX8;GLI3;NKX3-1;RBP4;GLIS2;BAX;ARID5B;MMP17;SOX9;COL4A1;ITGB3;TP73;LIF;IL6R;GDF6;ADIPOQ;NLE1;SDC1;FGF10;GPR4;DCHS1;PDGFRA;SMAD3;GCNT3;STRA6;HELLS;FOXF1;EZH2;GLI2;LAMA5;ITGA3;RARA;TACSTD2;MYC;NOTCH2;COL4A4;ANKS6;BASP1;SNX17;TGFB2;AP1B1;PDGFB;EXT1;BICC1;HEYL;SOX8;FBN1;FGFR1;SMAD6;NOTCH1;TFAP2A;PTK7;FGF2;WWTR1;PLXND1;SIX2;SPRY1;CENPF;SEC61A1;DLG1;SMAD7;TCF21;PDGFRB;MYO1E;BMPER;GREB1L;FOXC1;FADD;OSR1;IRX1;TGFBR1;PECAM1;SOX4;NOTCH3;CD2AP;WNT2B;IQGAP1;DLG5;SERPINF1;PYGO2;PCSK9;LZTS2;GCNT4;MMP9;LGR5;ANGPT2;NPNT;CRLF1;POU3F3;HS3ST3A1;EFNB2;SULF2;GREM1;CD24;RPGRIP1L;GDF11;HAS2;UPK3A;HYAL2;WNT9B;COL4A3;ILK;HS3ST3B1;CYP26B1;ENPEP;SULF1;TNS2;EDN1;BMP4;NID1
negative regulation of tumor necrosis factor superfamily cytokine production	negative regulation of tumor necrosis factor superfamily cytokine production;negative regulation of tumor necrosis factor production	SLAMF1;LILRB1;LBP;TNFAIP3;ADIPOQ;IGF1;SIRPA;AXL;BCL3;ZC3H12A;RARA;TWIST1;IRAK3;CACTIN;SYT11;ELF4;HAVCR2;CX3CL1;ARRB2;GHRL;VSIR;GPR18;LILRB4;ACP5;IL27RA;MC1R;TRIM27;NFKBIL1;CIDEA;LGALS9;NOD2;C5AR2;GAS6;CD33;TREM2
regulation of apoptotic process involved in morphogenesis	regulation of apoptotic process involved in morphogenesis;regulation of apoptotic process involved in development	PAX8;VDR;BAX;TNFRSF1A;TGFB2;NOTCH1;TNFRSF1B;FOXC1
amino acid activation	amino acid activation;tRNA aminoacylation	SARS1;TARS3;MARS2;YARS2;TARS2;GATB;AARS1;QRSL1;RARS2;PARS2;SARS2;LARS2;FARS2;NARS1;TARS1;WARS2;HARS2;EARS2;EPRS1;DARS1;QARS1;DARS2;IARS2;NARS2;AASDH
proton-transporting ATP synthase activity, rotational mechanism	proton-transporting ATP synthase activity, rotational mechanism;proton channel activity	ATP5MG;ATP5F1B;ATP5MF;ATP5F1A;ATP5PB;ATP5ME;ATP5PD;ATP5F1C;ATP5PO;ATP5F1E;ATP5PF
chemokine-mediated signaling pathway	chemokine-mediated signaling pathway;response to chemokine;cellular response to chemokine	CXCL1;CXCL8;CCL8;CXCL3;CCL19;CCR7;CXCL5;CCL3;CXCL6;CXCL10;CCL3L3;GPR75;CCL2;WBP1L;CCL20;CCL4;CCL18;CX3CL1;CCR10;FOXC1;XCR1;ROBO1;PADI2;GPR35;CMKLR1;CCL24;CXCL12;LYN;CCL23;LOX;ZC3H12A
outer mitochondrial membrane protein complex	outer mitochondrial membrane protein complex;mitochondrial outer membrane translocase complex	MICOS13;DNAJC11;MTX1;APOOL;HSPA9;MICOS10;TOMM40L;TOMM6;CHCHD3;TOMM70;SAMM50;IMMT;MFN1;MTX2;APOO;TOMM7;TOMM20
regulation of leukocyte proliferation	regulation of leukocyte proliferation;regulation of mononuclear cell proliferation;regulation of lymphocyte proliferation	IL1B;SLAMF1;CCL8;LILRB1;TNFAIP3;CCL19;IRS2;EBI3;SLC39A10;IL12A;PLA2G2A;SCRIB;IGF2;TICAM1;MAPK8IP1;CLCF1;LEP;CLEC4G;CD70;CDKN1A;LILRB2;IGF1;IL6;CEBPB;FGF10;CD276;TNFRSF4;RIPK2;CNN2;NMB;IL20RB;TNFSF18;TYK2;VCAM1;CD320;PNP;ZBTB7B;PKN1;MAD1L1;ICOSLG;TNFRSF21;SPTA1;EFNB1;HAVCR2;DLG1;RC3H1;TNFRSF1B;RPS3;TNFRSF9;TNFSF9;MYD88;IDO1;CSF2RB;SLC7A1;FADD;VSIR;STAT6;BCL2L1;IRF1;DLG5;LILRB4;CHRNB2;ADA;CR1;CSF1;IL6ST;SLC4A2;IGFBP2;ATAD5;GREM1;IL4I1;TNFSF13B;CD24;GAL;AGER;LYN;SH3RF1;CASP3;IL2RA;PDCD1LG2
positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization	positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization;response to mitochondrial depolarisation;regulation of autophagy of mitochondrion in response to mitochondrial depolarization	MFN2;PINK1;MUL1;OPTN;VDAC1;VPS13C;PRKN;ATP5IF1;TOMM7;SQSTM1;BECN1
cellular response to nitrogen starvation	cellular response to nitrogen starvation;cellular response to nitrogen levels	MAP1LC3A;GABARAPL1;MAP1LC3B;ATG5;BECN1;GABARAP;MAP1LC3B2;ATG7;GABARAPL2
negative regulation of cell migration	negative regulation of cell migration;negative regulation of locomotion;negative regulation of cell motility	TIMP1;GADD45A;MIIP;CYP19A1;BRMS1;NGFR;SRGAP1;GPR173;NF2;EMILIN1;CORO1C;THY1;TGFB1;ADTRP;ADIPOQ;SERPINE1;APOE;VASH1;LRP1;THBS1;BCR;EPPK1;NBL1;IL24;ADAMTS9;TNFAIP6;CCL2;ARHGAP4;CNN2;TNN;COL3A1;GNRH1;SLURP1;TACSTD2;HAS1;CORO1B;STC1;DRD2;ACVRL1;ADAM15;PLXNB3;NISCH;PTPRJ;NOTCH1;FGF2;NAV3;ADGRG1;ENG;CHRD;CX3CL1;RIN3;CD200;GCSAM;SMAD7;PODN;TBXA2R;ROBO1;CYP1B1;TGFBR1;PTPRT;SPRED1;SRF;TRIB1;GPR18;PTPN23;IFITM1;CDH11;PADI2;EPHA1;DLG5;SERPINF1;ATP2B4;CYGB;ADGRB1;ADA;ABHD2;MARVELD3;ANGPT2;FIGNL2;GREM1;CERS2;IGFBP3;SIN3B;CXCL12;RRAS;ARHGDIB;IL27RA;SAP30;HYAL2;ABCC8;GNA12;PTPRR;STAP1;SULF1;BMP4;DLL4;APOH;RAP2A;RECK;SRGAP2;RAP2B;CD300A;PTGER4;PTEN;CCN3;TNF;BMP10;PTPRU;IL33;STARD13;C5AR2;TIE1;AFDN;NR2F2;PLXNA3;SEMA3B;SEMA7A;SEMA3F;WAS;SPINT2;SEMA6B;ARRDC3;GHRL;SEMA4A;SEMA4F;SLIT1;SEMA4C;CRK;SPOCK3
leukocyte activation involved in immune response	leukocyte activation involved in immune response;cell activation involved in immune response	SLAMF1;LILRB1;ICAM1;LBP;CCL19;PCK1;CCL3;NR4A3;TICAM1;SBNO2;CLCF1;SPHK2;BRD4;MILR1;DNASE1L3;FGR;F2RL1;TGFB1;SHB;IL6R;IL4R;BCR;CBL;RELB;IL6;SOCS3;MAD2L2;RIPK2;BATF;SLC11A1;NFKBIZ;TNFSF18;IL13RA2;FOXF1;BCL3;ZC3H12A;JAK3;ENTPD7;LGALS1;RARA;NOTCH2;ZBTB7B;FES;ABL1;PDP2;ADGRE2;CLEC4D;NFKBID;UNC13D;LOXL3;EXO1;PTAFR;MEN1;HAVCR2;LILRA2;TP53;RC3H1;SMAD7;MYD88;LAMP1;ZFPM1;LAT2;SEMA4A;NLRP3;CD177;STAT6;SPI1;PRAM1;ADA;CR1;KMT5C;SHLD2;APBB1IP;ATAD5;STXBP1;IL27RA;LYN;POU2AF1;STXBP2;TMEM98;TNFSF4;RAB27A;IL18R1;STX4;PARP3;LGALS9;RAC2;CD300A;PTGER4;TNF;IL33;SUPT6H;CHGA;TNFSF13;MALT1;MDK;TREM2;NMI;LFNG;DNASE1;CCR2;CPLX2;RORA;TLR4;BCL6;FCER1G;TYROBP;PYCARD;CEACAM1;PTPN6;PIK3CD;CD81;GAPT;PLCG2;LRP1
regulation of hormone secretion	regulation of hormone secretion;hormone secretion;hormone transport	IL1B;PAX8;HCAR2;IRS2;NKX3-1;RAB11FIP5;RBP4;CYP19A1;SLC25A22;SPINK1;PDE8B;SIRT6;LEP;RAB11FIP3;STX1A;F2RL1;LIF;EDN3;CELA2A;PER2;ADIPOQ;NLGN2;BMP8A;OSM;LRRC8A;IL6;SERP1;NMB;GCK;GNA11;KLF7;GPR68;CRHR1;SLC9B2;ABCA12;NADK;FKBP1B;FGFR1;UCN;DRD2;C1QTNF12;FFAR2;PFKL;HNF4A;DOC2B;KDM5B;TCIRG1;JAGN1;ORAI1;SREBF1;PRKD1;RAB8B;NOS2;INHBB;SLC8B1;GHRL;SPP1;SIDT2;SOX4;INHBA;PTPRN;VGF;NIBAN2;IL1RN;EXOC3L1;MAFA;SLC16A2;SELENOM;SLC7A8;SLC7A5
ubiquitin-like protein transferase activity	ubiquitin-like protein transferase activity;ubiquitin-protein transferase activity;aminoacyltransferase activity	RNF170;TAF1;KCMF1;RNF181;RNF8;AKTIP;MED1;FBXW2;RNF123;ZNRF2;LNX1;TRIM39;TRIM54;UBE2L5;KLHL9;ZBED1;RNF113A;LMO7;RNF130;CDC42;RNF133;NEDD4L;UBR5;RNF148;FBXO30;TRIM73;CCAR1;ATG10;BRAP;HECW2;UBE2N;RNF14;FBXO22;TRIM63;UBE2D2;FBXL3;UBE3B;DZIP3;UBR1;RABGEF1;CUL5;UBE2H;MSL2;MUL1;UBE2G1;ASB12;PPP1R11;GID4;UBE3A;BTRC;MARCHF11;RNF11;TRIM69;RNF180;FBXO9;RNF43;UBE2D4;ITCH;ARIH2;BIRC7;HERC3;CUL4A;ASB2;UBE2U;MED31;RBX1;TRIM61;ZFP91;RNF2;RNF20;RCHY1;PIAS1;ATG5;UFC1;HECTD1;FBXO21;UBE2R2;TRIM33;CUL3;RNF111;UBE4A;FBXO11;TRIM45;KLHL20;UBE2E1;HECW1;CBX4;FBXO40;FANCL;PIAS2;UBE2B;NHLRC3;FBXO6;VPS11;LTN1;MARCHF6;HERC1;RBBP6;CDC23;UBE2A;UBE4B;UBR3;UFL1;MED7;HERC2P3;RMND5A;HERC6;MED21;PEX12;UBA3;PJA2;RNFT1;PCGF5;ARIH1;UBE2E3;RNF216;RNF141;MARCHF7;WWP1;CUL2;TRIM24;HLTF;CCNB1IP1;BIRC6;NSMCE2;BIRC2;PRKN;MKRN1;FBXO3;TRIM23;PDZRN3;RNF139;UBR2;OBI1;SHPRH;KLHL13;FBXL22;UBE2D1;CNOT4;FBXL5;MYCBP2;RNF5;MARCHF8;WDSUB1;TRIM32;MED11;SH3RF2;PEX2;FBXO25;ASB4;TRIM13;MED6;F13A1;ATE1
interleukin-8 production	interleukin-8 production;regulation of interleukin-8 production	IL1B;LBP;LEP;F2RL1;ADIPOQ;SERPINE1;IL6;BCL3;NOD1;F2R;SSC5D;TLR2;CACTIN;FFAR2;ZNF580;APOA2;IL17D;LILRA2;RELA;MYD88;CHI3L1;DEFA5;FADD;NOS2;BCL10;TLR1;ARRB1;HYAL2;PLA2G1B;MAVS;OTUD7B;PRKD2;CRP;LGALS9;NOD2;TLR6;TNF;C5AR2;FCN1;CD33
nucleoside bisphosphate metabolic process	nucleoside bisphosphate metabolic process;ribonucleoside bisphosphate metabolic process;purine nucleoside bisphosphate metabolic process	OGDH;MPC2;ACSS2;PDK2;BPNT1;ACSM6;PDK1;DLAT;SULT1A4;ACSL3;PANK1;ACSS1;ENPP1;PDHA1;ACSM1;ACSL1;GCDH;PPCS;ACSL6;HSD17B4;SUCLG1;DLST;PANK4;PDHX;NUDT7;SUCLG2;MMUT;HMGCS1;PDHB;MCCC2;ACOT2;ACAT1;NUDT19;CROT;DLD;HSD17B12;SUCLA2;SULT1A1;PDK3;NUDT8;MCEE;ACSM5;OXSM
axon guidance	axon guidance;neuron projection guidance	EPHA6;GLI3;TUBB3;NRCAM;NGFR;NRXN3;NIBAN2;PLXNA3;ARTN;OPHN1;SEMA3B;EDN3;VASP;ECE1;UNC5B;SEMA7A;EPHA8;HMCN2;KLF7;CELSR3;GLI2;DPYSL5;GAP43;NOTCH2;EXT1;SEMA3F;EFNA1;LHX2;UNC5C;CDK5R1;NOTCH1;PTK7;EFNB1;TRIO;EGR2;DVL1;SEMA6B;KIAA1755;EFNA4;BDNF;TUBB2B;LYPLA2;LMX1A;ROBO1;SEMA4A;RAC3;NDP;NFIB;GDF7;NOTCH3;NRP2;SEMA4F;EFNA3;SLIT1;CDH4;LHX4;KIF5A;CYFIP1;GFRA3;KIF5C;EFNB2;SEMA4C;POU4F3;CXCL12;EPHA10;ARHGEF40;EPHA3;L1CAM;GBX2;LHX9;CNTN5;EDN1;ROBO4
positive regulation of lymphocyte proliferation	positive regulation of lymphocyte proliferation;positive regulation of leukocyte proliferation;positive regulation of mononuclear cell proliferation	IL1B;SLAMF1;CCL19;IRS2;EBI3;SLC39A10;IL12A;IGF2;TICAM1;CLCF1;LEP;CD70;CDKN1A;LILRB2;IGF1;IL6;FGF10;CD276;TNFRSF4;RIPK2;TYK2;VCAM1;CD320;PNP;ICOSLG;SPTA1;EFNB1;HAVCR2;RPS3;TNFSF9;MYD88;SLC7A1;FADD;CHRNB2;ADA;IL6ST;IGFBP2;ATAD5;TNFSF13B;CD24;AGER;NMB;CSF2RB;BCL2L1;CSF1;LYN
