representative	grouped_terms	genes
serine-type endopeptidase activity	serine-type endopeptidase activity;serine hydrolase activity;serine-type peptidase activity	CTRC;PRSS3;KLK14;PRSS50;PRSS53;CELA2B;CELA2A;CTRB1;PROZ;CELA3B;CTSK;PRSS27;KLK13;CELA3A;PCSK4;PRSS1;PROC;PLG;FAP;TMPRSS6;CTRB2;CTRL;BMP1;C1S;F7;MMP2;PLAT;ADAM8;C1R;PRSS2;CFB;RHBDD3;F2;MMP3;MMP14;KLK7;RHBDD2;MMP11;CFI;HTRA1;HGFAC;HPN;PRSS21;PRSS23;C2;F12;TMPRSS4;HABP2;OVCH1;KLK1;PRSS56;GZMB;TMPRSS11B;PLAU;C1RL;HTRA3;F10;RHBDL1;PRSS8;TMPRSS9;CD5L;HTRA4;PCSK6;MMP19;MMP7;RHBDL2;CTSS;ACHE;AADAC;PLA2G6;DPP10
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	CPT2;ACOT8;TST;ACOX1;ILVBL;DDO;DBT;SORD;IVD;ACADS;CRYL1;DDAH1;ETFDH;KYAT3;HMGCL;NUDT7;HADH;ACADSB;ECI1;ECI2;BCKDHA;CARNMT1;ECHS1;GOT1;ETFBKMT;ACAA2;ABHD2;PHYH;PCCB;HIBADH;ETFA;ACAD8;ACAD10;SLC25A44;CRAT;CPT1B;ETFB;DLST;ACOX3;MCAT;GOT2;MCEE;ALDH5A1;HIBCH;ACAA1;HSD17B4;QDPR;ACAT1;HADHB;ATP2B4;MTHFS;BCKDK;NUDT8;DECR1;MTLN;ACADM;MCCC2;AUH;MCCC1;AASDHPPT;GCSH;HSD17B10;DLD;SLC16A1;ADHFE1;AMACR;PCCA;HADHA;ACADVL;ECH1;GLUD1;PEX5;PEX7;GSTZ1;MTRR;SCP2;HOGA1;ABCD3;ECHDC1;PEX13;ACAT2;HACL1;LONP2;GNPDA2;PEX2
DNA-binding transcription repressor activity	DNA-binding transcription repressor activity;DNA-binding transcription repressor activity, RNA polymerase II-specific	AEBP1;SAMD11;LEF1;MZF1;JDP2;ZNF746;ZBTB7A;MAX;ZBTB17;FOXQ1;HINFP;SKI;TWIST1;CEBPB;SMAD3;ETV7;IRF3;RARA;HIC2;SKIL;ZNF205;POU5F1;FOXP2;TGIF1;ZNF750;TRPS1;MXD3;RELA;ZNF263;BATF3;DLX4;KLF16;E2F7;ZBTB21;BCL6B;FOXK1;SCRT1;MXD1;ZBTB34;MSX1;MNT;TBX15;ZNF217;IRX1;NFATC4;HES2;TCF3;KCNIP3;HIC1;TGIF2;GLIS3;ERF;CUX2;ZNF224;FOXD3;ZGPAT;BACH2;ZFHX3;ZNF589;ZBTB46;BACH1;ZBTB5;E4F1;POU6F1;MYPOP;HOXD9;ZNF692;HES6;TFAP2A;MSC;FOXO1;PLAGL1;CC2D1A;FOXP1;BHLHE40;ZBTB10;ZBTB8A;NFATC2
protein localization to peroxisome	protein localization to peroxisome;establishment of protein localization to peroxisome	ZFAND6;USP9X;PEX19;PEX1;PEX5;PEX7;PEX10;PEX13;HACL1;LONP2;PEX3;PEX2
ribonucleoprotein granule	ribonucleoprotein granule;cytoplasmic ribonucleoprotein granule	PUM1;MAEL;RBM20;BTBD1;DDX6;STAU1;PABPC4;CSDE1;TBRG4;RPTOR;CLOCK;PSMC3;LARP1;TRUB2;LARP1B;GIGYF2;RPUSD3;G3BP2;DCPS;ATXN2;RBPMS2;SYNE1;APOBEC3C;GRSF1;SERPINB1;DDX28;STAU2;TUT4;EIF4G1;PATL1;TDRD1;LSM1;CNOT7;CAPRIN1;SNRPG;TDRKH;FASTKD5;QKI;EIF2S1;SNRPB2;HAX1;FASTKD1;G3BP1;DHX36;CNOT1;HABP4;LSM14A;DDX1;RPLP0;DIS3L2;EID1;SNRPGP15;KPNB1;VCP;YTHDF2;NCL;UBAP2L;DAZAP2;SUMO1;DHX9;FASTKD2;YTHDC2;FASTKD3;NSUN2;RPS6;LARP4B;PSMA6;EIF4E;POLR2G;DDX19A;TUBB;YBX1;PSMA2;PSMC2;DDX19B;SSB;EIF4E2;CDC42;RPL6;PSMA4;LSM3;HNRNPK;UBAP2;SARNP;RPS4X;RAC1
regulation of angiogenesis	regulation of angiogenesis;regulation of vasculature development	CXCL10;LEP;PGF;TAFA5;PROK1;YJEFN3;THBS4;MDK;TNMD;SPHK1;SULF1;SMOC2;TWIST1;ITGAX;RUNX1;SERPINF1;TNFAIP3;SIRT6;APOH;GPR4;GREM1;ABL1;THBS2;ZC3H12A;CLDN5;MINAR1;EFNA3;RELA;PRKD2;PIK3CD;PTGIS;MAPK7;CD40;ADGRB1;TNN;NIBAN2;ADM2;EPHA2;PML;NOS3;AKT3;TBXA2R;FOXC1;CD160;EFNA1;NINJ1;SEMA4A;HTATIP2;NPR1;TNFSF12;ADM;VASH1;LRG1;PIK3R6;CXCL8;SPARC;IL6;ADAM12;FLT1;HRG;CEMIP2;EMILIN1;TMIGD2;SEMA3E;TNF;ECM1;E2F2;ADGRA2;PLCG1;STIM1;ACVRL1;CYP1B1;VEGFC;RAPGEF3;ADAMTS9;HGS;ANGPTL4;PRKD1;CXCR4;CXCR2;SMAD1;IL1B;GHRL;ENG;EPHA1;HMGA2;RGCC;CCL11;DLL1;ATF2;PLXND1;JCAD;PF4;ITGB3;EMC10;SPRED1;NFE2L2;CCM2;PDCD6;VEGFA;CHI3L1;MYDGF;FOXC2;ANGPTL3;VEGFD;PRL;MECP2;CTSH;CCL24;PPP1R16B;COL4A2;KRT1;ADAMTS1;DCN;CEACAM1;BTG1;RECK;TGFB1;TGFBR1;ANGPTL7;RHOJ;HHEX;CXCL12
negative regulation of cell growth	negative regulation of cell growth;negative regulation of growth	DNAJB2;SPHK2;CDKN2A;HSPA1A;HSPA1B;BDKRB1;OSGIN1;CCN3;PI16;RGS4;SMAD3;SIPA1;CCDC85B;CDKN2C;PPP1R9B;SEMA3F;GREM1;MEG3;STK11;SESN2;TGFB1;MINAR1;SEMA6B;SLIT1;INHBA;BMP10;FRZB;SEMA3B;DCUN1D3;SERPINE2;SEMA4F;PML;ST20;MSX1;RGMA;CDKN1A;SEMA4C;TRIM46;ING1;SEMA4A;IP6K2;NPR1;GNG4;SEMA3D;CDKL3;PLXNA3;VGLL4;CDKN2D;FGF13;MAG;HRG;SEMA3E;RTN4R;ARHGAP4;PSRC1;ACVRL1;CTDP1;BST2;CYP27B1;ULK1;HYAL2;ADAM15;HNF4A;PTPRS;SOX17;JADE1;FOXP1;MAP2;RGS2;WFDC1;BCL2;CDH1;GDF15;RBP4;ING5;MT1G;MAPK11;PTK6;MT1A;MT2A;MT1H;TMPRSS4;MSTN;MT1X;TP73;PTEN;SOCS2;STK4
positive regulation of cell activation	positive regulation of cell activation;positive regulation of leukocyte activation;positive regulation of lymphocyte activation	TNFSF14;LEP;SPHK2;GLI3;TICAM2;THY1;CEBPA;TLR9;CCL19;HSPH1;IGF2;LEF1;PCK1;KLHL25;TNFRSF4;MDK;NFKBIZ;LBP;TICAM1;IGF1;IL4R;TNFSF4;IL15RA;SRC;RARA;RUNX1;LILRB1;ICOSLG;TNIP2;HAMP;AGER;CD70;STAT6;GLI2;ABL1;TYK2;TGFB1;NFKBID;ADA;RASAL3;ADAM8;KMT5C;SOCS1;CCR7;INPP5D;TNFSF9;CCL3;TNFRSF14;SVEP1;FCHO1;ANXA1;CDKN1A;MMP14;CSK;CD160;TLR4;BLOC1S3;HLA-DOB;IL12RB1;PIK3R6;EBI3;LGALS9;HAVCR2;VCAM1;IL6;GAS6;TACR1;BRD4;IL1RL2;LILRB2;TMIGD2;TNF;CD320;IHH;IFNG;NOD2;CD28;RPS6KA1;SMARCD2;EFNB1;STAT5B;LILRA5;GP5;MAD2L2;FGF10;TRAF6;TNFSF13;BTN2A2;IL2RG;CCDC88B;PLA2G4A;PRLR;HSPD1;TNFSF13B;BCL10;FLNA;IL1B;CARD11;NFATC2;MYD88;BRD2;EFNB2;CD83;LRRK2;RUNX3;BCL2;HLX;EGR3;LILRA2;ZAP70;SPI1;SHB;GPAM;CBFB;BCL6;SASH3;TLR6;TYROBP;IL18;PNP;CAPN3;GP1BB;ZBTB1;IRS2;SOX4;VAV1;MAP3K8;HES1;AXL;TBX21;PEAR1;PYCARD;PELI1;CCL21;SLAMF1;HLA-DRB1;HLA-DOA;HLA-DPB1;SOX12;CD6;HLA-E;NECTIN2;ACTA2;BAD;IL6ST;SIRPB1;IL15;CHRNB2;ZNF335;ABL2;CD81;SIRPA;CD1D;NCK1;ICOS
respiratory chain complex IV	respiratory chain complex IV;mitochondrial respiratory chain complex IV	COX6B1;UQCRC2;COX4I1;COX5A;NDUFA4;COX8A;UQCRFS1;COA6;COX5B;COX6C;COX7C;COX7B;COX7A2L;COX7A2
regulation of proteolysis involved in protein catabolic process	regulation of proteolysis involved in protein catabolic process;regulation of proteasomal protein catabolic process	BAG5;USP13;RACK1;ZYG11B;PSME1;UBXN2A;PINK1;PSME2;USP38;MTM1;ZNF418;BAG2;USP5;GABARAPL2;PSMC3;RNFT1;DNAAF4;UBQLN2;UBQLN1;ATP5IF1;UBE3A;PSMC5;PSME3IP1;RGN;USP25;PTK2;PITHD1;PRKN;HECTD1;USP19;GSK3B;ARAF;FHIT;USP9X;MAGEF1;CAV1;PSMC1;NUDT15;FBXW8;PARK7;RCHY1;MAPK9;RAD23A;UFL1;AURKA;SH3RF2;TAF9;UBE2K;CSNK1A1;RAD23B;PDCL3;BAG6;PSMD14;COP1;VCP;CSNK2A1;UCHL5;SUMO1;AGTPBP1;PSME3;F8A1;USP14;RPS7;RPL11;FBXO22;PSMC4;RNF139;PSMC2;PRKACA;GLMN;EIF3H;PSMC6;PSMF1;TMEM168;DET1;COMMD1;MARCHF7;RBX1;USP7;RPL5;RPL23
DNA geometric change	DNA geometric change;DNA conformation change;DNA duplex unwinding	MCM2;HNRNPA2B1;HMGB3;RECQL;HFM1;RAD50;ASCC3;ZRANB3;FBH1;MCMDC2;SUPV3L1;NBN;G3BP1;GINS3;DHX36;CHD8;ASCC1;DDX1;HMGB1;MCM4;DHX9;FANCM;SUB1;MNAT1;MCM3;XRCC6;SSBP1;XRCC5;DTD1;RFC3;TOP2B
cellular response to interleukin-1	cellular response to interleukin-1;response to interleukin-1	INHBB;CCL19;CCL18;PCK1;MAPK13;UPF1;CACTIN;IL1RN;IRAK2;HYAL3;TNIP2;GBP1;IRAK3;CCL3L3;MMP2;ZC3H12A;RELA;MAPK11;PTGIS;CCL13;CCL3;FGB;NFKBIA;IKBKB;FGG;GBP3;MAP2K7;AKAP12;CXCL8;IL6;IL1RL2;RC3H1;CX3CL1;RORA;HYAL2;TRAF6;GBP2;TOLLIP;IL1B;MYD88;CCL8;CCL14;CCL11;EDN1;KMO;HAS2;CCL16;RPS6KA4;IL1R1;HES1;IRAK4;PYCARD;NKX3-1;ADAMTS12;CCL21;CCL24;NR1D1;SIRPA;CCL22;CCL4;MAPK3;DAB2IP;SRC;SNCA;HDAC4;LGALS9;TNFRSF11A;CHI3L1
heart contraction	heart contraction;heart process;regulation of heart contraction	CTNNA3;MYL2;DSG2;SGCG;BVES;KCNIP2;TBX5;DMD;ABCC9;ATP1A3;GPD1L;KCNN2;SCN5A;SCN3A;DSC2;GATA4;ATP1A1;DES;ZMPSTE24;TRPC1;THRA;HEY2;PKP2;TMEM38B;RNF207;SCN1A;CORIN;HRC;CHRM2;MYH7;SGCD;SOD1;KCNQ1;ANK2;RYR2;ACE2;TCAP;TGFB2;RNLS;CXADR;PLN;RPS6KA2;MYBPC3;SLC8A1;CACNB2;MTOR;SPX;SLC4A3;AKAP9;PDE4B;FGF12;TNNI3K;ATP1B1;POPDC2;DMPK;CELF2;GJA1;CACNA2D1;TNNC1;MYL7;TNNT2;GATA6;MEF2A;ATP2B4;CALM1;ACTC1;CYP2J2;CAV1;TTN;CASQ2;CACNA1C;CAMK2D;MYL3;HBEGF;AGTR2;TMEM65;DLG1;GSTO1;CSRP3;KCNJ8;YWHAE;HSPB7;TPM1;NUP155;PRKACA;HOPX;CDC42;GLRX3;DNM1L;KCNJ3;TMEM161B;CALM3;SRI;CALM2;MYL4;RAP1GDS1;PPCS
regulation of establishment of protein localization to telomere	regulation of establishment of protein localization to telomere;regulation of protein localization to chromosome, telomeric region;positive regulation of establishment of protein localization to telomere;positive regulation of protein localization to chromosome, telomeric region;regulation of establishment of protein localization to chromosome;protein localization to nuclear body;protein localization to Cajal body;regulation of protein localization to Cajal body;positive regulation of protein localization to Cajal body;protein localization to nucleoplasm	CCT6A;CCT5;TCP1;CCT7;CCT2;TERF1;CCT8;DKC1;MACROH2A1;LARP7
ubiquitin protein ligase binding	ubiquitin protein ligase binding;ubiquitin-like protein ligase binding	SCAMP3;RB1;USP2;USP25;TCP1;PRKAR2A;PRKN;NDUFS2;GSK3B;RPA2;CCT2;OTUB1;FHIT;RALA;CUL4A;LAPTM4B;HIF1A;TPI1;CUL3;PRKAR1A;RRAGA;JKAMP;ABI2;HSPA9;NEDD8;LRPPRC;SH3KBP1;MFN2;YWHAZ;UQCRC1;AURKA;ARIH1;UBE2K;PSMD1;HLTF;VCL;UBE2G1;UBE2D2;BAG6;MUL1;CUL2;TMBIM6;UBE2A;PARP1;VCP;UBE2D4;TRIOBP;DAZAP2;ERLIN2;SUMO1;UBE2N;YWHAE;CUL1;RPL11;TUBA1B;MAP1LC3B;TUBB;PA2G4;FAF1;SHPRH;PRKACA;NAE1;GLMN;EIF4E2;DET1;XRCC5;SPOP;DNM1L;STX8;RBX1;PSMA3;TSG101;RPL5;RPL23;STAM;SUMO3
mononuclear cell differentiation	mononuclear cell differentiation;lymphocyte differentiation	LEP;GLI3;IL11;PRR7;TLR9;CCL19;AQP8;LEF1;PCK1;GPR89B;LY6D;KLHL25;ARMC5;IRF7;MDK;NFKBIZ;ZBTB7A;BAX;JAK3;CTSK;BATF;IL4R;TNFSF4;TCIRG1;GPR68;IL15RA;RUNX2;FASN;AIRE;KAT2A;CEBPB;GPR18;RARA;RUNX1;LILRB1;AGER;RELB;STAT6;SYVN1;MT1G;GLI2;ABL1;LAG3;IRF1;STK11;TGFB1;ZC3H12A;NFKBID;ADA;ADAM8;LYL1;HDAC4;CSF1;PIK3CD;SOCS1;CCR7;DLL4;BATF3;TNFRSF9;INHBA;MEN1;INPP5D;TNFSF9;FES;BMP4;BCL3;ADGRG3;ANXA1;LMBR1L;APCS;CMTM7;FOSL2;MMP14;ACIN1;LOXL3;TCF3;SMAD7;FANCA;SEMA4A;NFATC1;IL12RB1;PIK3R6;ZFPM1;LGALS9;VCAM1;IL6;GAS6;BRD4;IL1RL2;PDP2;LILRB2;RC3H1;DTX1;ZBTB46;IRF2BP2;IHH;IFNG;FUT7;CD28;PLCG2;SMARCD2;DOCK10;SOCS3;STAT5B;RORA;MR1;TRAF6;BTN2A2;CLEC4G;IL2RG;IL31RA;MERTK;HLA-B;FZD9;IL6R;LRRC8A;FOXP1;TNFSF13B;IL1B;CARD11;BRD2;TYRO3;CD83;TMEM98;LTBR;TRPM2;RUNX3;KLRC1;BCL2;HLX;FZD8;EZH2;FBXO7;DLL1;EGR3;ATF2;NFAM1;LFNG;ZAP70;NRARP;SPI1;DOCK11;SHB;CBFB;KMT2A;BCL6;SOS1;SASH3;JAG2;IL18;PNP;ZBTB1;JMJD6;PREX1;HDAC5;SLAMF8;VEGFA;SOX4;VAV1;ID2;AXL;DCLRE1C;PKNOX1;MAFB;ZFP36L1;TBX21;IFI16;ASCL2;SLAMF1;HLA-DRB1;F2RL1;HLA-DOA;NFIL3;SOX12;PGLYRP1;BAD;IL15;PRELID1;ZFP36L2;HHEX;USP44;CD1D;FGL2
regulation of CD4-positive, alpha-beta T cell differentiation	regulation of CD4-positive, alpha-beta T cell differentiation;regulation of alpha-beta T cell differentiation;regulation of CD4-positive, alpha-beta T cell activation	CCL19;KLHL25;NFKBIZ;JAK3;BATF;IL4R;TNFSF4;RARA;RUNX1;ZC3H12A;NFKBID;SOCS1;ANXA1;LOXL3;SMAD7;IL12RB1;LGALS9;BRD4;RC3H1;IFNG;IL2RG;BRD2;CD83;RUNX3;HLX;SHB;CBFB;BCL6;SASH3;IL18;TBX21;ASCL2;HLA-DRB1;GLI3;ADA;IHH;ZAP70;PNP;AGER;CD160;CD28;CARD11;TWSG1
GTP binding	GTP binding;guanyl nucleotide binding;guanyl ribonucleotide binding	ARF5;NIN;ARL5A;RAB9A;FPGT;TUBA3E;RHOA;NME1;DNAJC27;RAB18;ATL2;RALB;RASL12;RAB5A;IFT22;GUCY1A1;ARL3;TUBG1;NOA1;TUFM;GFM2;DRG1;EFTUD2;GUCY1B1;RAP2C;AK3;ARF1;RTCB;SAR1B;RAB6A;MTIF2;MMAA;GPN1;GTPBP10;RALA;OPA1;GPN3;RAB21;RAB2A;NKIRAS1;HBS1L;RRAGA;RAB4A;UPRT;MFN1;BMS1;RAB7A;SRPRA;GNL2;SEPTIN7;EIF2S3;MFN2;RAB28;RHOQ;GNAT2;TUBB6;RHEB;RHOT1;RAN;TUBA1C;RAB1A;RAB9B;RAB10;SEPTIN2;GSPT1;EFL1;TUBA4A;ACSM6;GLUD1;OLA1;SUCLG2;GTPBP8;ARL1;NKIRAS2;EIF5B;RAB14;GUF1;TSR1;GTPBP4;TUBB4B;LANCL2;EHD4;RAB5B;RABL3;GFM1;TUBA1B;ERAL1;GSPT2;TUBB;NMUR2;CDC42;SRP54;DAP3;EIF2S3B;DNM1L;GNAS;RAB11A;DYNC1LI1;MIEF1
RNA localization to Cajal body	RNA localization to Cajal body;telomerase RNA localization to Cajal body;telomerase RNA localization;RNA localization to nucleus;regulation of telomerase RNA localization to Cajal body	EXOSC10;CCT6A;CCT5;NOP10;TCP1;CCT7;CCT2;NHP2;CCT8;NAF1;DKC1;PARN
aminoacyl-tRNA editing activity	aminoacyl-tRNA editing activity;aminoacyl-tRNA metabolism involved in translational fidelity	VARS1;PRORSD1P;TARS2;LARS1;LARS2;IARS2;AARSD1;IARS1;DTD1
positive regulation of telomere maintenance	positive regulation of telomere maintenance;regulation of telomere maintenance	HNRNPA2B1;CCT6A;RAD50;TERF2;INO80;CCT5;MCRS1;HNRNPA1;TCP1;CCT7;CCT2;TERF1;MAPKAPK5;CCT8;NBN;NAF1;PRKCQ;ACTR8;DHX36;ATR;UCHL5;MAPK1;DKC1;INO80C;HNRNPD;ACTL6A;XRCC5;PKIB;PARN;EXOSC10;YLPM1;PARP1;NSMCE3;STN1;NSMCE2;USP7
protein transmembrane transporter activity	protein transmembrane transporter activity;macromolecule transmembrane transporter activity	TOMM40L;SEC63;TOMM22;PEX14;TIMM17B;SEC61A2;TIMM17A;TOMM70;TIMM23B;TMED10;TIMM22;TOMM7;PEX10;TIMM23;PEX13;SEC61G;TOMM20;PEX2;SLC15A4
catalytic activity, acting on a rRNA	catalytic activity, acting on a rRNA;rRNA methyltransferase activity;rRNA methylation	FBL;TRMT2B;METTL15P1;TFB2M;METTL15;MRM2;TRMT61B;ZCCHC4;DIMT1;BUD23;TFB1M;METTL5;EMG1;MRM3;NSUN3;NSUN5P2
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum;release of sequestered calcium ion into cytosol by endoplasmic reticulum;release of sequestered calcium ion into cytosol by sarcoplasmic reticulum;sarcoplasmic reticulum calcium ion transport	TRDN;DMD;DHRS7C;TMEM38B;CHD7;HRC;ANK2;RYR2;PLN;SLC8A1;CASQ1;AKAP6;CALM1;CASQ2;CACNA1C;CAMK2D;GSTO1;PRKACA;CALM3;SRI;CALM2;RYR1;ZMPSTE24;SLN
iron-sulfur cluster assembly	iron-sulfur cluster assembly;metallo-sulfur cluster assembly	NFS1;HSCB;LYRM4;ISCA1;ISCA2;NUBPL;ISCU;CIAO2B;NDUFAB1;GLRX5;FXN;CIAPIN1;HSPA9;CIAO2A;CIAO1;ABCB7;NFU1;NUBP1;BOLA3;GLRX3
cellular response to tumor necrosis factor	cellular response to tumor necrosis factor;response to tumor necrosis factor	EDA2R;TRAF2;COL1A1;HSPA1A;HSPA1B;CEBPA;TNFRSF18;CCL19;CCL18;PCK1;TNFRSF4;PLVAP;CTSK;GFER;SPHK1;TRADD;CACTIN;KAT2A;TNFAIP3;HYAL3;CASP1;AIM2;GBP1;CD70;TNFRSF25;CCL3L3;CLDN18;CARD16;PIAS4;ZC3H12A;RELA;POSTN;FAS;CCL13;CCL3;TNFRSF14;TRAF1;NFKBIA;IKBKB;GBP3;CASP4;PELI3;NFATC1;CCDC3;AKAP12;CXCL8;VCAM1;GAS6;CX3CL1;TNFRSF1A;IL18BP;TNF;INPP5K;CYP1B1;RORA;ULK1;HYAL2;TRAF6;SPPL2B;ADIPOQ;GBP2;SMPD3;FOXP1;TNFSF13B;PID1;KRT18;TRAF3;CPNE1;CCL8;TNFRSF11A;CLDN1;CCL14;PIAS3;CCL11;EDN1;BIRC3;TRAF5;ARHGEF2;HAS2;TNFRSF1B;CALCA;NFE2L2;COMMD7;CCL16;EXT1;CHI3L1;TMSB4X;HES1;ZFP36L1;PYCARD;NKX3-1;ADAMTS12;CCL21;CCL24;F2RL1;ADAMTS13;MIB2;OTULIN;NR1D1;CASP8;ZFP36L2;GCH1;PTGS2;MAP2K7;CXCL16
negative regulation of response to wounding	negative regulation of response to wounding;negative regulation of wound healing	APOE;TAFA5;MDK;AJAP1;TSPAN8;ADTRP;PROC;SMAD3;PLG;GIT1;FAP;APOH;PLAT;PLAUR;CLDN19;FGB;SERPINE2;USF1;F2;APCS;RGMA;FGG;NOS3;PROS1;FGA;SERPINF2;CD9;HRG;F12;TNF;RTN4R;FIGNL2;INPP5F;PDGFB;PLAU;PTPRS;REG3A;SERPING1;PTEN;WFDC1;EDN1
late endosome to vacuole transport	late endosome to vacuole transport;endosome transport via multivesicular body sorting pathway;multivesicular body sorting pathway	UBAP1;BECN1;VPS4B;CHMP1B;STAM;LEPROT;VPS36;CHMP6;SNF8;CHMP7;VPS37A;CHMP4B;VPS25;VTA1;CHMP3;CHMP2B;CHMP2A;TSG101;PIK3R4;LAPTM4B;VCP;RUBCN;PDCD6IP
chromosome localization	chromosome localization;establishment of chromosome localization;metaphase chromosome alignment	SUN1;BECN1;MLH1;PIBF1;VPS4B;KATNB1;CHMP1B;RB1;TTL;TERF1;SKA2;CHMP6;CENPQ;CUL3;ZW10;ACTR3;ABRAXAS2;DYNC1H1;ACTR2;NSL1;CHMP7;RRS1;CHMP4B;KPNB1;KAT5;CHMP3;DCTN2;CHAMP1;CHMP2B;RMDN1;CDC42;CDC23;CHMP2A;PMF1;RAB11A;MAPRE1
phosphatidylinositol 3-kinase/protein kinase B signal transduction	phosphatidylinositol 3-kinase/protein kinase B signal transduction;regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	GDF15;PHLDA3;CSF3;SESN3;LEP;TPBG;LIME1;CCL19;IGF2;DDIT3;LEMD2;PRR5;HTR2B;HGF;IGF1;TMEM100;FGR;SRC;TWIST1;C1QTNF12;AIM2;MEIS3;EPHA8;PIP5K1C;LOX;PRR5L;COL6A2;STK11;SESN2;TGFB1;ADAM8;NOX4;VAV2;PIK3CD;CCR7;CD40;RCN3;CCL3;EPHA2;UNC5B;PIK3IP1;PLK3;SERPINE2;F2R;COL6A1;F2;THPO;WNT16;HTR2A;FSHR;CD160;CRNN;WDR91;RGL2;MAZ;INPP5E;TGFBR1;P2RX4;GAS6;GH1;FLT1;CX3CL1;SEMA3E;TNF;HIP1;AKR1C2;MSTN;CD28;TCF7L2;ERFE;INPP5K;INPP5F;PDGFB;RAPGEF3;NDP;NTS;HYAL2;ARRB2;BTN2A2;MERTK;SMPD3;DIPK2A;PRKD1;NEDD4;NCF1;INSR;CPNE1;PTEN;TYRO3;CBL;ENG;ERRFI1;GPX1
mitochondrial electron transport, ubiquinol to cytochrome c	mitochondrial electron transport, ubiquinol to cytochrome c;mitochondrial respiratory chain complex III;respiratory chain complex III	UQCR10;CYC1;UQCRQ;CYCS;UQCRC2;UQCRH;UQCRFS1;UQCRHL;UQCRB;UQCRC1
DNA-binding transcription activator activity	DNA-binding transcription activator activity;DNA-binding transcription activator activity, RNA polymerase II-specific	SATB2;SIX4;CEBPA;FOXF1;TBX19;CEBPD;GLIS2;MAFF;LEF1;DDIT3;GLIS1;MZF1;MAFA;RBPJL;BHLHA15;BATF;MEF2B;POU2F3;NHLH1;ZBTB17;NFKB2;HINFP;RUNX2;LHX2;CEBPB;SMAD3;ZFY;IRF3;RUNX1;MEIS3;NOTCH1;FOXD2;ZNF473;STAT6;PITX1;IRF1;ZNF750;SCX;NKRF;MAFG;SREBF1;ZNF395;RELA;DMRT2;CREB3L4;HOXB2;FOXF2;E2F1;TFE3;ATF5;GRHL1;CREBRF;SIX5;MSX1;FOSL2;ETV5;ZNF227;FOXC1;ZNF300;TCF3;ZNF836;TFAP4;ZNF814;TFAP2E;LMX1A;ELF4;GLIS3;NFATC1;NOTCH4;ZNF224;DLX5;GRHL3;HOXD3;ETV4;CSRNP2;SIX2;BACH1;IRF2;ZNF721;KLF5;E4F1;MLXIP;E2F2;BNC1;CSRNP1;STAT5B;EGR2;ZNF48;ZNF585B;ZNF841;ZNF580;TCF4;TFAP2A;ZNF212;E2F4;HOXD4;FOXO1;HNF4A;PAX8;ZNF99;SOX17;PLAGL1;HOXB5;TP73;SMAD1;DLX3;NFATC2;ZNF341;ZNF600;RFX5;ZNF597;GBX2;PLSCR1;ELF3;NR5A2;EGR3;NEUROD2;TP63;ATF2;HOXD8;JUND;SPI1;WT1;PLAGL2;NFE2L2;NR1H3;RFX2;SOX18;SOX4;ONECUT2;FLI1;FOXC2;FOXK2;ZIC1;PAX9;ATF6B;HEYL;MAFB;TBX21;ZNF71;HOXB7;ASCL2;NRF1;KLF7;SOX12;PBX2;CEBPE;LITAF;ETV2;HHEX;MAF;MYCN;ZNF845;MECOM;DBP;IRX6;SOX10;E2F5;SIX1;ZNF319;TCF15;NR4A3;ZNF668;NFIB;TP53;MEOX1;ALX4;NR4A2;MEOX2;FOXO3;MIXL1;POU3F2;NR6A1;ZNF445;NR2E3;ZNF345;RLF;HOXC4;SOX15;GATA3;HOXA5;RXRB;ZBTB7B;MYBL2;PRRX1;SOX9;GCM1;IRF5;NFKB1;ATF4;ZNF131;ERG;SOX7;MLXIPL;CDX1;CREB3;POU4F3;TEF
negative regulation of hemostasis	negative regulation of hemostasis;negative regulation of blood coagulation;negative regulation of coagulation	APOE;COMP;TSPAN8;ADTRP;PROC;PLG;FAP;APOH;PLAT;PLAUR;FGB;SERPINE2;USF1;F2;FGG;NOS3;PROS1;FGA;SERPINF2;CD9;HRG;F12;PDGFB;PLAU
interleukin-1 production	interleukin-1 production;regulation of interleukin-1 production;interleukin-1 beta production;regulation of interleukin-1 beta production	SAA1;CCL19;IGF1;SPHK1;SMAD3;GSDMD;TNFAIP3;ORM2;CASP1;AIM2;GIT1;ORM1;AGER;PANX2;CARD16;ZC3H12A;RELA;CCR7;CCL3;ANXA1;F2R;PML;GBP5;TLR4;ELF4;INAVA;NOD1;LGALS9;HAVCR2;IL6;GAS6;TRIM16;CX3CL1;TNF;IFNG;NOD2;IGHD;TMEM106A;LILRA5;ARRB2;MEFV;FOXP1;GHRL;MYD88;IL16;ACP5;LILRA2;TLR6;TYROBP
porphyrin-containing compound biosynthetic process	porphyrin-containing compound biosynthetic process;tetrapyrrole biosynthetic process;heme biosynthetic process	UROS;ATP5IF1;RSAD1;IREB2;COX10;HMBS;FXN;SUCLA2;ALAS1;TMEM14C;ABCB7;SRRD;COX15;UROD;FECH;TMEM14B
