representative	grouped_terms	genes
vacuolar membrane	vacuolar membrane;lysosomal membrane;lytic vacuole membrane	VASN;ABCA3;TM6SF1;SLC26A11;CLTA;PIP4P2;MIOS;LRP2;VPS41;ATXN3;STING1;GNB1;CCZ1B;TMEM163;ATP6AP2;ATP13A2;TMEM45B;CKAP4;CCZ1;ATP6AP1;MYO6;FFAR4;ATP6V0A2;ZFYVE26;CLN3;SLC36A1;LYN;CHMP4A;PLD3;CLN5;TMEM199;PIGR;ACP2;CP;VPS11;VAPA;BLOC1S1;TLR8;STOM;OCLN;HPS6;TMEM165;LAMP3;TMEM150C;LRP1;ATP10B;NKG7;CHMP2B;LMBRD1;LRBA;P2RX4;HLA-H;CTSD;CTNS;STK11IP;SLC11A1;ATP6V1E1;RNASEK;SLC36A4;VAMP7;ATP6V1D;ATP6V1A;AP2S1;SLC49A4;CPNE1;NSF;PLEKHM2;ATP6V0D2;SLC38A9;CEACAM6;VPS13A;SLC11A2;VPS33B;ATP6V1G1;ANKFY1;SLC31A2;RMC1;TLR3;TLR9;BST2;DRAM1;TM4SF5;ATP6V0D1;MAP1LC3C;GPR137B;AP1B1;MEAK7;VAMP8;UBA1;NEU1;GNAI3;MFSD1;LRRC8E;EGF;PRKD1;UBA52;CD63;WDR41;CHMP5;DDOST;RRAGA;TMEM179B;ABHD6;HLA-DQA2;M6PR;WDFY3;ABCB6;MANBA;HLA-F;LAMP1;CTSA;SLC22A17;CHMP4B;C3AR1;HLA-DQB2;LPCAT1;RUBCNL;ANXA2;NDUFC2;B2M;SEC13;HLA-DRB1;ITM2C;NFAM1;MCOLN1;AP2B1;RAB5C;GABARAPL2;STARD3NL;HLA-DMB;GAA;RAB7A;ATP6V0E1;TASL;MTOR;CHMP2A;HLA-DPB1;CPNE3;SH3GLB1;HSPA8;YWHAB;TLR7;ATP8A1;TM9SF1;TAB2;VPS33A;AP2M1;CLCN3;IRAG2;TMEM59;SLC44A2;SLC39A8;HLA-DQB1;HLA-DPA1;GIMAP5;LAPTM5;DTX3L;ATP6V1F;CHMP3;LAPTM4A;NCSTN;VNN1;GRN;ATP6V1B2;AP3M1;SLC15A3;MAP1LC3B2;CD68;AP3B1;PSEN1;ATRAID;SNX14;ATP6V1H;HLA-DQA1;EEF1A1;DPP4;CD74;ENPEP;AP1S2;ATP6V1G2;TBC1D7;PSAP;MPEG1;HLA-DRA;HPSE;LAMP2;CLTC;DNAJC13;DRAM2;SPG11;PRCP;RAB44;GFAP;SLC29A3;MGST1;VPS35;DAB2;CEACAM8;AZU1
DNA geometric change	DNA geometric change;DNA duplex unwinding;DNA conformation change	DSCC1;RUVBL2;CHTF8;WRN;ZRANB3;RFC3;RUVBL1;MTERF1;MCM3;MCM4;MCM7;DTD1;DHX9;RECQL4;RECQL;MCM8;CHD8;ERCC2;GINS2;NBN;DDX1;SSBP1;XRCC5;HMGA1;SUB1;GINS3;GINS1;RFC4;MCM2;MCM6;PIF1;GINS4;MCM5;RAD51;CDC45;MNAT1;BLM;XRCC6;POLQ;TOP2A;TOP2B
interleukin-6 production	interleukin-6 production;regulation of interleukin-6 production	IL27RA;INPP5D;TLR4;TLR3;TLR9;APP;DHX9;FOXJ1;LILRB2;MAPK13;IL6;MYD88;ARHGEF2;HAVCR2;MBP;SCIMP;PTAFR;TLR7;CLEC7A;EREG;HLA-B;TMEM106A;NLRX1;PYCARD;NMB;CYBA;CD47;IL1B;LEP;IL33;LGALS9;CD74;SIGLEC16;LILRB4;BTK;TGFB1;CD36;NCKAP1L;PTPN6;TLR1;TYROBP;SYK;LILRA2;AIF1;ELF4;IFIH1;POU2F2;POU2AF1;TNF;CD200R1;ARRB2;KLF2;BPI
DNA-binding transcription repressor activity	DNA-binding transcription repressor activity;DNA-binding transcription repressor activity, RNA polymerase II-specific	TBX15;ZNF750;ZBTB5;TFAP2A;ATF3;ASCL1;TFAP2C;ZNF281;IRF3;SAMD11;CEBPB;SOX6;HIC2;ZNF175;FOXP3;NFIL3;RORC;ZBTB49;JUN;JDP2;ZBTB16;ZNF131;SALL1;FOXP4;MZF1;FOXO3;GLIS3;TWIST1;TCF21;ZNF536;SKI;FOXQ1;THAP11;OVOL2;PROX1;FOXO1;ETV7;KCNIP3;ZNF93;HSF1;IKZF5;CC2D1B;ZNF202;ZNF224;E4F1;MAX;MNX1;KLF16;IRF8;HES1;CREB3L1;PRDM2;BCL6;FOXK1;ZBTB18;HEY2;TBX18;TGIF2;BACH2;TGIF1;ZBTB25;OVOL1;ETS2;POU6F1;ZBTB10;BHLHE40;HINFP;HES6;PPARD;IRX2;ZNF692;ERF;MAFK;REST;DACH1;FOXK2;HOXD9;IRX3;MLXIPL;ZNF91;ZBTB17;NR2F6;SNAI2;CDX2;POU5F1;ZNF263;HESX1;PURB;ZBTB6;ZBTB7A;FOXD3;FOXP1;GATA3;MXD3;NR2C1;GZF1;ZBTB8A;FOXP2;ZNF668;MXI1;THAP1;TBX2;NFE2L3;ZNF205;RELA;ETV6;HEY1;MXD1;SKIL;E2F6;HIC1;MITF;TRPS1;KLF12;PAX6;ZNF217;HES2;MSX2;VAX2;SMAD3;CREM;NKX6-1;HIVEP1;ZBTB34;ZFHX3;MYT1L;ZNF418
proton transmembrane transport	proton transmembrane transport;proton transmembrane transporter activity	CTNS;ATPSCKMT;COX6B1;SLC11A1;ATP6V1E1;RNASEK;ATP5PD;ATP4B;ATP6V1D;ATP6V1A;ACTN4;SLC25A13;ATP6V0D2;ATP5MG;ATP1A1;SLC11A2;COX7B;ATP6V1G1;TMSB4X;ATP5F1E;ATP6V0D1;ATP5MC3;COX8A;SLC9A5;DMAC2L;SLC9A9;COX4I1;TMCO3;ATP5MC2;ATP5PO;SLC25A3;COX5A;ATP6V0E1;UQCRH;SLC4A10;ATP5MF;NDUFA4;CLCN3;SLC25A5;ATP6V1F;ATP5F1C;ATP5PF;ATP6V1B2;UQCRC1;SLC15A3;ATP1A3;UQCRFS1P1;GHITM;ATP6V1H;ATP5PB;ATP6V1G2;UQCRFS1;ATP5F1B;UCP2;HVCN1;ATP5F1A;CYB5A;TESC;COX15;SLC16A3;SLC38A5
meiotic cell cycle process	meiotic cell cycle process;meiotic nuclear division	FOXJ2;HSPA2;TERF1;SLX4;EHMT2;M1AP;DCAF13;CCNE2;MAJIN;PPP2R1A;BRME1;ACTR3;ACTR2;KASH5;SPATA17;DDB1;PSMC3IP;SPIRE1;INCENP;ING2;NCAPD2;MLH1;PSMD13;TOP2B;ZNF541;CENPS;ESPL1;SHOC1;BAG6;UBB;DMC1;LIF;MAEL;EREG;SMC2;SMC4;KIF18A;KNL1;TRIP13;MSH6;TUBG1;TEX15;TESMIN;PLK1;CDC25A;NUF2;MARF1;WASHC5;FANCA;FANCD2;RAD51C;RAD51;FBXO43;EME1;SGO1;ZWINT;RAD54L;PKMYT1;CCNB2;RAD51AP1;ASPM;TTK;NDC80;TDRKH;PTTG1;TOP2A;NCAPH;CDC25C;CCNE1;CDC20
mononuclear cell differentiation	mononuclear cell differentiation;lymphocyte differentiation	TREM2;MDK;AMBRA1;BAX;ACIN1;CCR9;CTNNB1;NFATC1;PIK3R2;IFI16;FLT3;IKZF1;SMAD7;RC3H2;CD19;TMEM176B;INPP5D;BTN2A2;IL2RA;PIK3R3;PIK3R6;TLR9;IL18;HDAC9;TPD52;TYRO3;AIRE;CD3G;NFATC3;MS4A1;CR2;MIR17HG;NKX2-3;CD2;EZH2;VSIR;JAK1;CTSL;CR1;WNT1;DROSHA;PLCL2;FUT7;ADAM17;CSF1;APCS;FOXJ1;LILRB2;PTGER4;IL6;LILRB1;PRDX2;NLRP3;PRKDC;AXL;TOP2B;MT1G;SPN;RPL22;SOD1;TNFSF9;B2M;PPP2R3C;MERTK;IL12RB1;HLA-DRB1;PIK3CD;RSAD2;NFAM1;ITM2A;CD80;MTOR;DOCK10;PHF14;CD3D;SLAMF8;CD27;HLA-B;VCAM1;ADA;CLEC4G;CMTM7;FZD9;SLC25A5;DOCK2;PDE1B;VNN1;FGL2;FCGR2B;SASH3;DOCK11;TP53;IL1B;LEP;HLA-G;VAV1;AP3B1;PSEN1;ACTL6A;PAX5;RHOA;LGALS9;CLPTM1;CD74;LILRB4;SPI1;IL2RG;IL4I1;BTK;TGFB1;LYL1;CSF1R;NCKAP1L;MSH2;HLA-DRA;CD79B;FANCA;PTPN6;FANCD2;IL11;SMARCE1;FCER1G;PIR;SMARCB1;LIPA;SYK;CD86;KAT5;PGLYRP1;NHEJ1;XRCC6;SEMA4A;PPARG;POU2AF1;CCR2;MYB;BRD7;CD79A;PRTN3
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;oxidoreductase activity, acting on CH-OH group of donors	ADH4;AKR1E2;PTGR2;DHDH;SORD;HSD17B11;HADH;AKR7A2;IDH2;RDH11;DHRS11;HPGD;HIBADH;PHGDH;HSD17B10;AKR1B15;LDHC;ADH6;IMPDH1;HSD3B2;ADH5;CBR1;AKR1B10;IDH3B;ALDH3A1;ME2;DHRS9;LDHB;IDH1;AKR1A1;AKR1C1;AKR1C4;ME1;IDH3G;AKR1C2;HSD17B4;HSD17B6;KCNAB1;MDH1;NSDHL;PGD;DHRS7;HADHB;G6PD;DHRS7B;PTGR1;UGDH;HADHA;AKR1C3;AKR1B1;ALDH3A2;HAO1
precatalytic spliceosome	precatalytic spliceosome;U2-type precatalytic spliceosome	SNRPD1;DHX16;WBP4;LSM6;SF3B4;SF3B2;LSM5;BUD13;SF3B6;SNRPB2;MFAP1;SF3B3;PRPF8;SMU1;SNRPA1;EFTUD2;SNRPG;SNRPD3;ZMAT2;SF3A1;SNRPD2;PRPF6;LSM3;IK;CWC27;SNRPE;SNRNP200;SF3A3
G2/M transition of mitotic cell cycle	G2/M transition of mitotic cell cycle;cell cycle G2/M phase transition	FOXM1;BABAM1;GPR132;CALM3;RFPL1;FBXL7;CHEK1;SYF2;NBN;CALM1;KIF14;STOX1;UBE2A;BRCC3;PLK1;TICRR;CDC25A;DTL;CCNA2;MTA3;RAD51C;RNASEH2B;NAE1;BLM;PKMYT1;RRM1;ABCB1;MELK;CDK1;ORC1;TAOK3;CLSPN;CCNB1;CENPF;AURKB;CDC25C;NPM1;TP53;CCNB2;NDC80
proteasome regulatory particle	proteasome regulatory particle;proteasome accessory complex	PSMC3;PSMC6;ADRM1;PSMD5;PSMC4;PSMD10;PSMD13;PSMD11;PSMD8;PSMC2;PSMD2;PSMD4;PSMD3;PSMD7;PSMD6;PSMD14;PSMC1;PSMD1;PSME1
regulation of G2/M transition of mitotic cell cycle	regulation of G2/M transition of mitotic cell cycle;regulation of cell cycle G2/M phase transition	BABAM1;GPR132;RFPL1;CHEK1;SYF2;NBN;KIF14;STOX1;BRCC3;PLK1;TICRR;CDC25A;DTL;MTA3;RAD51C;RNASEH2B;NAE1;BLM;PKMYT1;RRM1;CDK1;ORC1;TAOK3;CLSPN;CCNB1;CENPF;AURKB;CDC25C;NPM1;TP53
antigen processing and presentation of exogenous peptide antigen via MHC class II	antigen processing and presentation of exogenous peptide antigen via MHC class II;antigen processing and presentation of exogenous peptide antigen;antigen processing and presentation of exogenous antigen;antigen processing and presentation of peptide antigen via MHC class II;antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	CTSL;HLA-DQA2;HLA-DQB2;B2M;HLA-DRB1;HLA-DMB;HLA-DPB1;HLA-DQB1;HLA-DPA1;IFI30;FCGR2B;CTSS;HLA-DQA1;CD74;HLA-DRA;FCER1G;LGMN;HLA-F;CD1C;HLA-A;PSME1;FCGR1A;AP3B1;MPEG1;PYCARD
natural killer cell mediated cytotoxicity	natural killer cell mediated cytotoxicity;natural killer cell mediated immunity	RAET1E;CD226;VAMP7;PLEKHM2;CADM1;PIK3R6;IL18;CD2;LILRB1;HLA-F;LAMP1;HAVCR2;HLA-B;HLA-A;SLAMF7;ULBP2;LEP;HLA-G;VAV1;CORO1A;LGALS9;TUBB;TGFB1;PTPN6;FCGR3A;PRDX1;TUBB4B;ULBP3;ARRB2
uronic acid metabolic process	uronic acid metabolic process;glucuronate metabolic process	SORD;UGT2B7;UGT2B15;PRKCE;UGT1A7;UGT2A3;UGT1A3;AKR1A1;UGT1A4;UGT2B28;UGT1A6;UGT2B4;UGT1A9;UGT1A1
tetrapyrrole binding	tetrapyrrole binding;heme binding	CYP1A1;THAP4;CYP17A1;PTGS1;IDO1;CYP1A2;CAT;CYP8B1;CYP3A4;STEAP1;CYP2C19;HBG2;ABCB6;FECH;CYP3A43;NOX4;CYP2S1;MB;STC2;PGRMC1;CYP2A13;CYP2B6;MMUT;CYP2J2;LPO;CYB5R4;CYP2C9;HMOX1;CYB5B;SDHC;CYP2E1;HCCS;PGRMC2;CYP2C8;CYBA;CYP11B1;NOS3;HEBP1;TBXAS1;EIF2AK1;CYP11A1;CYP2C18;CYBB;CYB5A;TCN1;COX15;CYP3A7;TCN2;EPX;MPO
spindle elongation	spindle elongation;mitotic spindle elongation;mitotic spindle midzone assembly	BIRC5;RACGAP1;KIF11;KIF23;CDCA8;PRC1;AURKB;KIF4A
regulation of cell killing	regulation of cell killing;regulation of leukocyte mediated cytotoxicity	FADD;PTPRC;CR1L;HLA-H;MR1;NOS2;XCL1;TAP2;RAET1E;CD226;CXCL6;HFE;CADM1;PIK3R6;CR1;LILRB1;HLA-F;LAMP1;CD1C;CD59;B2M;IL12RB1;HLA-DRB1;HAVCR2;DNASE1L3;CLEC7A;CFH;HLA-B;HLA-A;CX3CR1;FCER2;ITGAM;FCGR2B;ULBP2;LEP;HLA-G;VAV1;LGALS9;SPI1;TGFB1;NCKAP1L;HLA-DRA;TYROBP;CD5L;SYK;MICB;ULBP3;ARRB2
positive regulation of leukocyte proliferation	positive regulation of leukocyte proliferation;positive regulation of lymphocyte proliferation;positive regulation of mononuclear cell proliferation	MAPK3;DHPS;IL2RA;TLR4;NFATC2;TLR9;IL18;BST2;ZP3;CD6;SLC39A10;CSF1;LILRB2;IL6;MYD88;SPN;TNFSF9;IL12RB1;EBI3;TNFRSF13C;MPL;HLA-DMB;CD80;HLA-DPB1;HAVCR2;CSF2RB;CD209;PTK2;HHLA2;HLA-A;VCAM1;ADA;CD70;HLA-DPA1;PYCARD;NMB;SASH3;IL1B;LEP;RAC2;CORO1A;LGALS9;CD74;BTK;CSF1R;NCKAP1L;PDCD1LG2;FCGR3A;SYK;CD86;AIF1;VAV3;BST1;CCR2
MHC protein complex assembly	MHC protein complex assembly;peptide antigen assembly with MHC protein complex	HLA-DQA2;HLA-DQB2;TAPBP;B2M;HLA-DRB1;HLA-DMB;HLA-DPB1;HLA-A;HLA-DQB1;HLA-DPA1;TAPBPL;HLA-DQA1;HLA-DRA
interleukin-8 production	interleukin-8 production;regulation of interleukin-8 production;positive regulation of interleukin-8 production	TLR8;ADIPOQ;FADD;HYAL2;PTPRC;LBP;CD244;NOS2;IL17D;LRRC19;TLR4;TLR3;TLR9;CD2;IL6;MYD88;PARK7;KLF4;TLR7;CLEC7A;PYCARD;OTUD7B;IL1B;LEP;CD58;LGALS9;CD74;PRG3;ANXA4;CD33;TLR1;SYK;LILRA2;FCN1;TNF;BPI;ELANE
response to molecule of bacterial origin	response to molecule of bacterial origin;response to lipopolysaccharide	SLC11A1;NOS2;GATA1;HMGCS2;NUGGC;ATP4B;PENK;TAP2;CCR5;NLRP7;TREM2;CTR9;GSTP1;CYP1A1;CXCL11;C4B;CXCL6;NFKB1;MAPK3;IDO1;CDK4;TLR4;GBP5;ACOD1;TLR9;TLR10;HPGD;PF4V1;ALAD;CNR1;PRKCE;SCGB1A1;PCK2;CD6;MMP9;PRDX3;S100A9;ADAM9;CHMP5;ADAM17;PLAA;LILRB2;PTGER4;IL6;S100A8;PTGFR;CD40;LILRB1;PRDX2;NLRP3;TNFRSF11A;MYD88;AXL;GIT1;MAOB;C2;B2M;FMO1;ADH5;CDC73;LY96;ANKRD1;PRPF8;CD80;HAVCR2;SCIMP;CSF2RB;PTAFR;PF4;PPBP;TAB2;ACP5;GJB2;VCAM1;CX3CR1;RPS6KA3;HCK;PYCARD;CASP1;NQO1;MMP8;FCGR2B;LIAS;PAF1;IL1B;GBP3;IL10RA;CD68;NOS3;RHOA;LGALS9;HDAC2;CXCL8;BTK;CD36;LTA;CAMP;LY86;PDCD1LG2;TLR1;CD180;LILRA2;CD86;HADHB;ACE;TNF;CTSG;LTF;CEBPE;BPI;DEFA3;DEFA4;UGT1A1;MPO;ELANE;SRC
regulation of telomerase RNA localization to Cajal body	regulation of telomerase RNA localization to Cajal body;RNA localization to Cajal body;telomerase RNA localization to Cajal body;telomerase RNA localization;RNA localization to nucleus	CCT6A;RUVBL2;SHQ1;RUVBL1;TCP1;PARN;DCP2;CCT2;NOP10;CCT3;CCT5;EXOSC10;CCT8;CCT4;CCT7
DNA replication preinitiation complex	DNA replication preinitiation complex;CMG complex	MCM4;MCM7;GINS2;GINS3;GINS1;MCM2;MCM6;GINS4;MCM5;ORC3;CDC45
chemotaxis	chemotaxis;taxis	SUCNR1;XCL1;SLC12A2;CCR5;HRG;RALBP1;PPIA;PIK3C2G;TREM2;MDK;CCR9;CMTM5;ANO6;CCL26;CXCL11;CXCR6;NBL1;CXCL6;PLP2;MAPK3;MCU;CYSLTR1;ALKBH1;TMSB4X;CCL24;ITGAV;ANGPT2;SCG2;PF4V1;CMTM3;BIN2;RAB13;XCL2;ALOX5;PRKD1;BSG;S100A9;CCL3;ADAM17;LSP1;CSF1;ECSCR;IL6;S100A8;DPEP1;PPIB;TNFRSF11A;NOVA2;CCRL2;SERPIND1;SPN;C3AR1;XCR1;RALA;CCL8;PPM1F;ABCC1;PIK3CD;MPP1;ITGA2;SEMA3A;GPNMB;SWAP70;S100A4;FOSL1;CCR1;SEMA6A;PTAFR;PF4;PPBP;C1QBP;PTK2;SLAMF8;CKLF;SRP54;VCAM1;CX3CR1;GPSM3;CMTM7;PIK3CG;PTPRO;PLA2G7;NRP2;DOCK2;MACO1;CMKLR1;SEMA3F;TNFAIP6;CCL13;PLGRKT;IL1B;RAC2;PLAUR;VAV1;DPP4;CORO1A;RHOA;LGALS9;CCL14;P2RY12;CD74;CXCL8;C5;FPR3;TGFB1;PRKCD;CSF1R;NCKAP1L;KDR;TUBB2B;FCER1G;ITGB2;LGMN;SYK;AIF1;CXCR3;ACKR2;VAV3;BST1;SEMA4A;CCR2;ARRB2;CTSG;RNASE2;RNASE3;AZU1;ELANE
oxidoreductase activity, acting on the aldehyde or oxo group of donors	oxidoreductase activity, acting on the aldehyde or oxo group of donors;oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	ADH4;ALDH3A2;ALDH6A1;ALDH2;RDH11;ALDH8A1;HAO1;ALDH18A1;ALDH1L1;BCKDHA;ADH5;AKR1B10;GAPDH;DLAT;ALDH3A1;FAR1;ALDH9A1;ALDH1A1;AKR1C4;PDHB;AOX1;DLD;PDHA1;FAR2;AKR1C3;AKR1B1
telomere organization	telomere organization;telomere maintenance	H3C6;NSMCE1;CCT6A;NABP2;HSP90AB1;PTGES3;HNRNPU;DCLRE1C;RUVBL2;USP7;MAP3K4;SRC;WRN;APEX1;ACTR8;TFIP11;RFC1;CTNNB1;RUVBL1;TERF1;SLX4;PARP1;UCHL5;MAPK3;CCNE2;ZNF365;STN1;XRCC1;EZH2;RPA3;RECQL4;SLX1B;H4C12;PRKDC;HNRNPC;TCP1;PARN;DCP2;CCT2;NOP10;CCT3;H3C1;HAT1;ZNF827;NBN;NSMCE2;INO80C;CCT5;XRCC5;EXOSC10;RPA2;SMG6;DCLRE1B;CCT8;NEK2;FEN1;PKIB;CCT4;TP53;ACTL6A;CCT7;PCNA;PIF1;RPA1;SMARCAL1;RAD51C;RAD51;YLPM1;BLM;XRCC6;AURKB;CCNE1;EXO1
MHC class II protein complex	MHC class II protein complex;MHC class II protein complex assembly;peptide antigen assembly with MHC class II protein complex	HLA-DQA2;HLA-DQB2;B2M;HLA-DRB1;HLA-DMB;HLA-DPB1;HLA-DQB1;HLA-DPA1;HLA-DQA1;CD74;HLA-DRA
NADH dehydrogenase (quinone) activity	NADH dehydrogenase (quinone) activity;NADH dehydrogenase activity;NADH dehydrogenase (ubiquinone) activity;NAD(P)H dehydrogenase (quinone) activity;mitochondrial respiratory chain complex I;NADH dehydrogenase complex;respiratory chain complex I	NDUFA10;NDUFB9;NDUFB10;NDUFV2;NDUFV3;NDUFB6;NDUFC1;NDUFA1;NDUFC2;NDUFB5;NDUFA12;NDUFB3;NDUFS3;NDUFA4;NDUFS5;NDUFB4;NDUFA6;NQO1;NDUFA8;NDUFA9;NDUFS2;NDUFS1;NDUFS4;AIFM1;DMAC1;NDUFAB1;FOXRED1;NDUFAF1
regulation of cellular pH	regulation of cellular pH;regulation of intracellular pH;regulation of pH	SLC9A1;ATP6AP2;SLC9A6;ATP6AP1;ATP6V0A2;CLN3;CLN5;TMEM199;SLC45A2;DMXL2;TMEM165;SLC11A1;RNASEK;ATP6V1D;CREG1;ATP6V1A;AQP11;ATP6V0D2;MAPK3;ATP6V0D1;SLC12A5;SLC9A5;SLC9A9;LACC1;LAMP1;RAB7A;ATP6V0E1;TASL;SLC4A10;VPS33A;CLCN3;SLAMF8;RAB39A;SLC4A3;ATP6V1F;GRN;ATP6V1B2;ATP6V1H;ATP5F1B;HVCN1;LAMP2;PPT1;SLC4A8;PDK2;ATP4B
DNA integrity checkpoint signaling	DNA integrity checkpoint signaling;DNA damage checkpoint signaling	XPC;PRKDC;CASP2;BABAM1;TTI2;CHEK1;SYF2;MAP3K20;NBN;MUC1;SETMAR;RPA2;DTX3L;RAD9B;TP53;BRCC3;FBXO6;CDC5L;PLK1;TICRR;E2F1;DTL;RPL26;MSH2;WDR76;FANCD2;CDT1;RAD51;CDC45;RNASEH2B;EME1;NAE1;BLM;RHNO1;GTSE1;CDK1;E2F7;ORC1;TAOK3;CLSPN
U2-type prespliceosome assembly	U2-type prespliceosome assembly;U2 snRNP	SF3B4;SF3B2;BUD13;SF3B6;SNRPB2;SF3B3;SNRPA1;SNRPG;SNRPD3;SF3A1;SNRPD2;HTATSF1;SNRPE;SF3A3
neutrophil migration	neutrophil migration;neutrophil chemotaxis;granulocyte chemotaxis	PREX1;CCL23;CCL3L3;CCL22;LBP;CCL7;XCL1;PPIA;MDK;CCL26;CXCL11;CXCL6;MCU;CCL24;JAGN1;PF4V1;XCL2;BSG;S100A9;CCL3;FUT7;S100A8;DPEP1;PPIB;MYD88;C3AR1;CCL8;PIK3CD;MPP1;PECAM1;FUT4;PF4;PPBP;C1QBP;SLAMF8;CKLF;SRP54;PIK3CG;TNFAIP6;CCL13;IL1B;RAC2;VAV1;DPP4;CCL14;CD74;CXCL8;NCKAP1L;FCER1G;ITGB2;SYK;VAV3;BST1;PRTN3;MAPK3;SCG2;CSF1;PTK2;CMKLR1;CSF1R;CXCL10;CCL18
platelet aggregation	platelet aggregation;homotypic cell-cell adhesion	IL6ST;METAP1;GATA1;FGB;PPIA;UBASH3B;PDIA3;FGG;STXBP1;VPS33B;TYRO3;EMILIN2;IL6;MMRN1;SLC6A4;FGL1;GNAS;PDPN;SLC7A11;PIK3CG;FERMT3;CLIC1;P2RY12;PLEK;PRKCD;PTPN6;SYK;CTSG;SERPINE2;COMP;PKP2;DSG2;CTNNA3;JAK1;DSC2;PLAUR
mitotic cytokinesis	mitotic cytokinesis;cytoskeleton-dependent cytokinesis	IQGAP2;KIF20B;SON;ECT2;CHMP5;SEPTIN6;INCENP;EXOC6;IQGAP1;CHMP4B;RHOC;USP8;ESPL1;STAMBP;CHMP2A;NUSAP1;CENPA;CHMP3;ARL3;RHOA;PLK1;BIRC5;IQGAP3;PDCD6IP;RACGAP1;STMN1;CEP55;CKAP2;KIF23;CDCA8;ANLN;AURKB;KIF4A;KIF20A;ACTR3;ACTR2;SPIRE1;SEPTIN7;SEPTIN3;WASHC5
positive regulation of response to biotic stimulus	positive regulation of response to biotic stimulus;positive regulation of innate immune response;activation of innate immune response;innate immune response-activating signaling pathway;pattern recognition receptor signaling pathway	FCN2;TSPAN6;PARP9;HSPD1;RAET1E;CD226;HRG;CAV1;TREM2;SMPDL3B;PIK3AP1;CD300LF;APPL2;PARP1;IFI16;HCFC2;PSPC1;UFD1;LRRC19;TLR4;GBP5;CADM1;TLR3;ACOD1;TLR9;TLR10;GPR108;TYRO3;NLRP1;PRKCE;POLR3F;EMILIN2;BPIFB1;ZBP1;USP27X;DHX9;PRKD1;S100A9;LACC1;UBQLN1;OAS3;LYPLAL1;DDX60;S100A8;HLA-F;LAMP1;RNF135;NLRP3;IKBKE;MMP12;MYD88;FBXO38;PRKDC;IFI35;POLR3C;PPP6C;TAX1BP1;NLRC4;HLA-DRB1;RSAD2;RNF34;LY96;AIM2;TASL;HAVCR2;SCIMP;FOSL1;HSPA8;LILRA4;TLR7;CLEC7A;C1QBP;EREG;NMI;EIF2AK2;BECN1;MMRN2;XRCC5;NLRX1;PAK1;RPS6KA3;HCK;PYCARD;CASP1;PCBP2;GSDME;ANKRD17;GRN;SLC15A3;CYBA;COLEC12;BRCC3;HLA-G;CTSS;VAV1;AP3B1;SIGLEC16;YWHAE;SPI1;SQSTM1;BTK;NAGK;CD36;CLPB;LY86;TLR1;CD300A;TYROBP;POLR3B;CD180;SYK;LILRA2;FCN1;IFIH1;XRCC6;TNF;ARRB2;AURKB;LTF
positive regulation of cell cycle G2/M phase transition	positive regulation of cell cycle G2/M phase transition;positive regulation of G2/M transition of mitotic cell cycle	WNT10B;PBX1;CDC7;CDC25B;HSPA2;CDK4;RAB11A;APP;NPM1;STOX1;CDC25A;DTL;MTA3;RAD51C;RRM1;CDK1;CCNB1;CDC25C
porphyrin-containing compound catabolic process	porphyrin-containing compound catabolic process;tetrapyrrole catabolic process	ABCC1;ABCC2;UROD;SLCO1B1;HMOX1;UGT1A4;BLVRB;BLVRA;UGT1A1
interleukin-1 beta production	interleukin-1 beta production;regulation of interleukin-1 beta production;interleukin-1 production;regulation of interleukin-1 production	RAD21;HK1;NLRP7;TREM2;NLRP2;GSTP1;ORM1;IFI16;TLR4;GBP5;NLRP1;APP;CCL3;IL6;NLRP3;MYD88;GIT1;NLRC4;AIM2;SPHK1;CLEC7A;ACP5;CX3CR1;TMEM106A;PYCARD;CASP1;FFAR1;LGALS9;LILRB4;CD36;CD33;TYROBP;LILRA2;ELF4;TNF;ARRB2;AZU1;HAVCR2;IGHD;HDAC2
T cell proliferation	T cell proliferation;regulation of T cell proliferation	RC3H2;BTN2A2;IDO1;DHPS;IL2RA;IL18;ZP3;SCGB1A1;CD6;VSIR;CR1;FOXJ1;LILRB2;TWSG1;GLMN;IL6;LILRB1;PRDX2;SPN;TNFSF9;IL12RB1;HLA-DRB1;EBI3;TNFRSF13C;BID;HLA-DMB;CD80;GPNMB;HLA-DPB1;HAVCR2;CD209;DOCK8;HHLA2;VSIG4;HLA-A;VCAM1;CLEC4G;CD70;PIK3CG;HLA-DPA1;PSMB10;DOCK2;PYCARD;NCSTN;SASH3;TP53;IL1B;LEP;HLA-G;RAC2;CORO1A;TNFSF18;LGALS9;LILRB4;IL4I1;NCKAP1L;PDCD1LG2;PTPN6;LIPA;SYK;CD86;AIF1;ELF4;DLG5;CCR2
negative regulation of leukocyte mediated cytotoxicity	negative regulation of leukocyte mediated cytotoxicity;negative regulation of cell killing	LILRB1;HLA-F;HAVCR2;HLA-B;HLA-A;CX3CR1;FCGR2B;HLA-G;LGALS9;TGFB1;NCKAP1L;ARRB2;CR1
