representative	grouped_terms	genes
DNA integrity checkpoint signaling	DNA integrity checkpoint signaling;DNA damage checkpoint signaling	CDC14B;ATR;TIMELESS;CDC6;XPC;TTI1;DOT1L;FZR1;CASP2;BRCA2;RPA2;TTI2;WAC;TOPBP1;TAOK3;PPP1R10;PLK1;RFWD3;ATRIP;RHNO1;MBTPS1;GNB1L;CDK1;CHEK1;WDR76;FANCD2;PRKDC;TP53BP1;FOXO4;TICRR;USP28;DTL;BRCA1;FOXN3;EME2;E2F7;H2AX;TAOK2;CDT1;EME1;CDC45;E2F1;RAD51;CLSPN;GTSE1;ORC1;BLM
chemokine-mediated signaling pathway	chemokine-mediated signaling pathway;response to chemokine;cellular response to chemokine	CXCL5;CX3CR1;CX3CL1;LYN;GPR17;CXCR3;CCL20;CCR7;WBP1L;CCL17;CXCL3;HIF1A;CXCR6;CCL22;TREM2;CCL18;CCRL2;XCR1;ACKR3;CCL24;CCR2;CCR1;CMKLR1;CCR5;SH2B3;ACKR1;LRCH1
interleukin-13 production	interleukin-13 production;regulation of interleukin-13 production	TNFRSF21;IL18;PRKCZ;IL33;IL17RA;ARG2;LILRA5;LGALS9;SCGB1A1;IRF4
regulation of glycolytic process	regulation of glycolytic process;regulation of nucleotide catabolic process;regulation of purine nucleotide catabolic process	CBFA2T3;RPTOR;APP;INSR;PSEN1;MLST8;MTOR;ARL2;HIF1A;EP300;GCK;SLC2A6;HDAC4;ZBTB7A;GIT1
head morphogenesis	head morphogenesis;face morphogenesis;body morphogenesis;face development	TGFB3;IHH;COL1A1;SKI;DKK1;EP300;MSX1;PAX9;CLDN5;ANKRD11;MKKS;CHD7
regulation of B cell mediated immunity	regulation of B cell mediated immunity;regulation of immunoglobulin mediated immune response	CD226;STAT6;EXOSC3;CLCF1;PMS2;NECTIN2;FCER2;SUPT6H;C4BPA;C3;KMT5C;TGFB1;BTK;CR1;PAXIP1;FCGR1A;TP53BP1;CR1L;CD46;MAD2L2;IL27RA;NSD2;LTA;TREM2;PTPN6;FOXJ1;TNF;CR2;IL10
visual system development	visual system development;sensory system development;eye development;camera-type eye development	DLL4;MAF;MAN2A1;CYP1A1;MEGF11;ATOH7;GNAT2;BMP7;XRN2;FSCN2;COL5A2;C12orf57;SLC17A7;ATF6;FGF10;ZDHHC16;CRYAA;NOTCH1;TENM3;RP1L1;WNT9A;CYP1B1;NES;FZR1;CPAMD8;PYGO2;CASP2;FGF2;PXDN;BMP6;WNT16;SOX2;C3;CRYBB2;HIPK1;BLOC1S3;GRHL3;ZHX2;FAT1;CRYAB;GJA1;COL5A1;SMARCA4;C1QA;YY1;SKIL;LAMB2;WNT2;SH3PXD2B;PAX6;COL4A1;PSEN1;PBX2;KDR;ARHGEF15;CABP4;MED1;ITGAM;HDAC1;TGIF2;MFN2;HDAC2;GNB1;PDE6B;TUB;MYOM1;RHOJ;CLN8;SIPA1L3;RRM1;FBN2;TCIRG1;RCN1;HIF1A;IHH;ARHGAP35;NF2;KDM5B;SKI;FJX1;NEUROD1;TGFBR1;CHD7;KLF4;CTNNB1;NECTIN1;SLC7A11;CRYBB1;SALL2;ACVRL1;LRP5;HES5;SOX8;INHBA;ACHE;EPHB2;CRYBA4;ATP8A2;BAK1;KDM2B;LPCAT1;NF1
vesicle localization	vesicle localization;establishment of vesicle localization	SNAP29;RAB17;AP1G1;MYO19;BSN;BLOC1S1;STAM;TRAPPC3;LIMK2;PINK1;TRAPPC2L;SYT11;MECP2;DNM2;UNC13C;SYT4;WIPI1;AP3M1;TRAPPC6B;CLN3;FBXW11;STARD3;KIF1A;AP3S2;CDK5;MYO5B;HGS;STARD3NL;PPP6C;TRAPPC1;RAB27A;TANC2;PRKCZ;BLOC1S3;CSNK1D;CLASP2;AP1M2;TRIM46;PAFAH1B1;TOR1A;DNM1;MKKS;SNAP91;MAP4K2;TRAPPC10;SNF8;CUL3;FYCO1;PSEN1;NLGN2;DCTN2;DCTN1;SDCBP;YKT6;SNAP23;AP3D1;SCRIB;ATP13A2;TESK1;CDH3;TCIRG1;SYN3;CDR2L;SYNJ1;PIK3CG;NDE1;HTT;KIF1C;ACTN4;SNAP25;UNC13B;EXOC7;SYN1;CTNNB1;PCDH17;SLC2A4
phosphotyrosine residue binding	phosphotyrosine residue binding;protein phosphorylated amino acid binding	MAPK3;SH2D3A;SHC1;PFN1;ABL2;VAV2;CRK;NCK2;GRAP;SOCS3;GRB2;FGR;VAV1;ABL1;YES1;PTPN6;HCK;SH2D3C;SYK;CBL;SH3BP2;SLA;PIK3R2;SCAF4;YWHAB;YWHAZ;YWHAG
negative regulation of protein modification by small protein conjugation or removal	negative regulation of protein modification by small protein conjugation or removal;negative regulation of post-translational protein modification	COPS9;RPL23;PPIA;U2AF2;PIAS3;MAD2L1;SQSTM1;RPL11;DNAJA1;CAMLG;BEX1;AKT1;CDK5;TRIM44;BEX4;UBXN1;GPS2;BAG5;TAF1;GTPBP4;ABL1;MAD2L2;MINAR1;RELA;BEX2;TRIM21;LIMK1;ARRB2;CTNNB1;SMAD7;N4BP1;ARRB1;CRTAP
RNA export from nucleus	RNA export from nucleus;mRNA export from nucleus	DDX19A;SARNP;RAE1;POLDIP3;AGFG1;NXT1;NXF3;YTHDC1;CASC3;NCBP1;ALKBH5;NCBP2;SMG1;DHX9;SUPT6H;EIF4E;SMG5;NUP98;IWS1;NUP155;UPF1;NXF1;NUP188;NUP160;SETD2;XPO1;DDX39A;XPOT;NUP93;NUP133;TPR;SMG7;POM121C;UPF2;ALYREF;XPO5;EIF4A3;SMG6;POM121;FYTTD1;RAN;MCM3AP;RBM15B;NXT2
response to carbohydrate	response to carbohydrate;response to monosaccharide;response to hexose;response to glucose	COL6A3;TXNIP;CYP7A1;PKLR;JAGN1;XBP1;GJD3;RASAL2;ZBED6;NKX6-1;EIF2B4;RAF1;SRI;GPR27;TRPM4;HNF1B;HNF4A;RAB11FIP5;RACK1;REG3A;SIN3A;ADIPOQ;ME1;LYN;RPTOR;NR0B2;EIF2B2;TWNK;SMARCA4;CDK16;GATA4;PRKCB;SOD2;PAX6;NPTX1;SLC29A1;GLUL;SLC9B2;CLEC7A;PFKFB2;RPS6KA2;MAPK13;HIF1A;CDT1;GPAM;GPER1;TREM2;COL1A1;NADK;PTPRN;IGF1R;UNC13B;TNF;ITGA2;NEUROD1;SREBF1;ICAM1;SLC12A7;GCK;IL1B;ACE;EXTL3;PCSK1;UCP2;LRP5;MAP2K6;P2RX2;MAFA
platelet morphogenesis	platelet morphogenesis;platelet formation	NBEAL2;C1GALT1C1;CLEC1B;PRKDC;ACTN1;MYH9;ZNF385A;BAP1;PTPN6;EP300;WDR1;ZFPM1
MHC class II biosynthetic process	MHC class II biosynthetic process;regulation of MHC class II biosynthetic process;positive regulation of MHC class II biosynthetic process	XBP1;TLR4;SLC11A1;RFX5;TMEM106A;SIRT1;HDAC2;IL33;IL10
protein kinase complex	protein kinase complex;serine/threonine protein kinase complex	ERC1;PRKAB1;PHKG1;TBK1;DAPK1;LAS1L;PHKG2;CNPPD1;CCNB1;CHUK;ATG13;PARD3;CDK5;PYCARD;TBKBP1;PCNA;CCNB2;PARD6G;XRCC6;PRKAR2A;CDK8;CCNK;PRKCZ;ULK1;CCNE2;PHKA1;MED12;CCND3;CDK12;CCNI2;CDK16;INSR;CDK4;TBC1D5;IKBKB;TRAF3;CDK1;IKBKE;PRKDC;ATG101;CCNF;CSNK2A1;CDK6;CCNJ;IGF1R;SMCR8;CSNK2A2;TGFBR1;PARD6A;CDK5R1;ZBTB7A;CCNE1
ATP-dependent activity, acting on RNA	ATP-dependent activity, acting on RNA;RNA helicase activity	DHX33;MTREX;SUPV3L1;DDX55;DDX25;TDRD12;DDX19A;IFIH1;DDX20;IGHMBP2;DDX18;EIF4A2;DDX3Y;DDX1;DHX36;DDX41;DDX3X;DHX58;DHX32;DDX43;DDX28;DHX9;DHX15;DDX24;AQR;DDX54;UPF1;DDX6;DDX21;DHX40;EIF4A1;DHX37;DDX50;DDX39A;DDX10;DDX23;DDX42;TDRD9;DDX27;EIF4A3;DHX38;PIF1;DDX12P;DDX52;DHX8;SNRNP200;HELZ2
hemoglobin complex	hemoglobin complex;haptoglobin-hemoglobin complex;oxygen carrier activity	HBA1;HBA2;HBB;HBG1;HBG2;HBQ1
smooth muscle cell apoptotic process	smooth muscle cell apoptotic process;regulation of smooth muscle cell apoptotic process	PDCD4;STUB1;E2F3;DNMT1;PPARG;SOD2;MAPK7;MFN2;SIRT1;SLC7A5;BAG1;GRIA4;LYPD3
response to monoamine	response to monoamine;response to catecholamine;cellular response to monoamine stimulus;cellular response to catecholamine stimulus	COMT;SIN3A;KLF16;PTGER1;ADCY6;NCSTN;TGM2;RGS9;GNA11;GNB5;GSK3A;HDAC2;GNB1;ABL1;ALK;PRMT5;GNA15;NR4A3;GNAS;ARRB2
positive regulation of leukocyte adhesion to vascular endothelial cell	positive regulation of leukocyte adhesion to vascular endothelial cell;regulation of leukocyte adhesion to vascular endothelial cell	RHOA;ETS1;ST3GAL4;CHST2;GCNT1;IRAK1;FUT7;ALOX5;ITGB2;MDK;RELA;IL6;TNF;CCR2;PTAFR;FUT9;KLF4
alpha-beta T cell activation involved in immune response	alpha-beta T cell activation involved in immune response;alpha-beta T cell differentiation involved in immune response;T-helper cell differentiation;CD4-positive, alpha-beta T cell differentiation involved in immune response	BRD4;STAT6;RC3H1;MEN1;MYB;IL12RB1;RC3H2;SEMA4A;BATF;JAK3;SPN;RIPK2;SOCS3;IL18;PRKCZ;ZBTB7B;KMT2A;IL23A;BRD2;RELB;MTOR;CD86;CD80;IL6;ZFPM1;SMAD7;ANXA1;LGALS9;JAK1;IRF4
fatty acid elongation	fatty acid elongation;very long-chain fatty acid biosynthetic process	ELOVL6;ELOVL3;ABCD1;ELOVL1;ELOVL7;HACD1
regulation of cysteine-type endopeptidase activity	regulation of cysteine-type endopeptidase activity;regulation of cysteine-type endopeptidase activity involved in apoptotic process	PLAUR;RAF1;UACA;KHDC1;SOX7;AIM2;BCL2L13;AVP;MUL1;ACER2;TBC1D10A;HIP1;IGBP1;CTSD;RACK1;AKT1;CASP2;PYCARD;SFN;VCP;SOX2;RIPK2;CST2;DAP;PPARG;DNAJB6;MTCH1;DLC1;NLRP2;PDCD2;FADD;ATP2A3;USP47;BID;ANP32B;APAF1;SIRT1;CLEC7A;CSNK2A1;TNFSF15;NLRP12;BIRC3;PSMB9;NLRC4;HIP1R;CD44;GPER1;PMAIP1;SYK;NKX3-1;LAPTM5;CARD9;TNF;KLF4;LAMP3;LGALS9;LGMN;HTRA2;PPM1F;DAPK1
regulation of fibroblast migration	regulation of fibroblast migration;fibroblast migration	GNA13;CLN3;AKT1;FGF2;GNA12;MTA2;MACIR;TGFB1;ITGB1;ARHGAP4;HYAL2;AKAP12;PTK2;RCC2;ITGB3;PLEC;TMEM201;IQGAP1
hexose catabolic process	hexose catabolic process;monosaccharide catabolic process	ENO3;PGK1;HK2;TPI1;GALM;ACTN3;ENO1;PGAM1;PFKM;FUT9;PFKP;FUT7;GLB1;FOXK2;PFKFB2;TKFC;HK1;FOXK1;PKM;GCK;HK3;FUT1;LRP5;DHDH
ubiquitin-like protein binding	ubiquitin-like protein binding;ubiquitin binding	TOM1L2;USP5;GGA3;RNF111;RAD23A;HGS;UEVLD;FAF2;RNF4;CUEDC2;UBXN1;UBE2A;DCUN1D5;HERC2;TOP2A;ILRUN;UBXN7;OTUB2;AMFR;JARID2;FBXO7;UBA2;TP53INP2;CUEDC1;RNF8;GCNA;GGA2;RNF19B;UBR5;UBXN10;N4BP1;MARK4;UCHL1
positive regulation of establishment of protein localization to telomere	positive regulation of establishment of protein localization to telomere;regulation of establishment of protein localization to telomere;regulation of protein localization to chromosome, telomeric region;positive regulation of protein localization to chromosome, telomeric region;regulation of establishment of protein localization to chromosome	CCT8;CCT3;DKC1;CCT6A;CCT4;CCT7;CCT2;CCT5;TCP1;MACROH2A1
antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II;antigen processing and presentation of peptide antigen via MHC class II	DNM2;MARCHF8;CTSD;UNC93B1;PYCARD;HLA-DOB;CTSF;PIKFYVE;CTSL;TREM2;CTSS;IFI30;FCER1G;LGMN
regulation of CD8-positive, alpha-beta T cell activation	regulation of CD8-positive, alpha-beta T cell activation;CD8-positive, alpha-beta T cell activation	RUNX1;HLA-A;VSIR;MAPK8IP1;SOCS1;ZBTB7B;SLC4A2;CD274;NCKAP1L;LILRB1;LILRB4;TNFSF8;WDFY4
proton-transporting V-type ATPase complex	proton-transporting V-type ATPase complex;vacuolar proton-transporting V-type ATPase complex	TMEM199;ATP6V0A1;ATP6V0C;ATP6V1D;ATP6V1B2;ATP6V0B;ATP6V1A;ATP6V1E1;RNASEK;ATP6V1G2;ATP6V0A2;ATP6AP1;ATP6V1F;TCIRG1
T-helper cell lineage commitment	T-helper cell lineage commitment;CD4-positive, alpha-beta T cell lineage commitment;CD4-positive or CD8-positive, alpha-beta T cell lineage commitment;T cell lineage commitment;positive T cell selection;T cell selection	BRD4;STAT6;IL12RB1;BATF;SPN;SOCS3;IL23A;BRD2;MTOR;IL6;ZFPM1;JAK1;IRF4;CTSL;SHH;CYLD;RHOA;PRKDC;NFATC3;DOCK2;ITPKB;CCR7;JAG2;SYK
regulation of proteolysis involved in protein catabolic process	regulation of proteolysis involved in protein catabolic process;regulation of proteasomal protein catabolic process	RPL23;SHH;SIRT2;MAPK9;CHFR;AXIN1;TRIB3;TLK2;BCAP31;GABARAPL2;PINK1;KEAP1;GIPC1;PSME1;RPL11;DNAAF4;SIRT6;UBB;PBK;CAMLG;SMARCC1;USP5;HSP90AB1;PSMF1;PSMD14;FZR1;RACK1;STUB1;AKT1;SUMO2;SUFU;RAD23A;VCP;XPO1;GNA12;AXIN2;CTSC;WAC;CBFA2T3;ARAF;UBXN1;CDC20;USP9X;CSNK1D;PLK1;USP7;SH3RF3;BAG5;RNFT2;DVL1;TAF1;DAB2IP;DDA1;GSK3A;PSEN1;ZFAND2A;BAG6;USP19;PSMC1;CSNK2A1;PSME3;ECSCR;TRAF7;DAB2;UBQLN4;NUB1;CEBPA;TREM2;QRICH2;IL33;PKD1;LAPTM5;CSNK2A2;PTK2;SMAD7;LAMP3;WNT1;N4BP1;AURKA
DNA alkylation	DNA alkylation;DNA methylation	EHMT2;CTCF;MECP2;STPG4;GATAD2A;DNMT3L;HELLS;MTA2;DNMT1;EHMT1;KMT2A;PAX6;BAZ2A;MBD3;PRMT5;SMARCA5;BEND3;DNMT3A;PARP1;EZH2;SPOCD1
establishment of spindle orientation	establishment of spindle orientation;establishment of mitotic spindle orientation;establishment of mitotic spindle localization	ZW10;MAP4;UBXN2B;NSFL1C;GPSM2;MAD2L1;NDC80;FGF10;ENKD1;FBXW11;MISP;PLK1;PAFAH1B1;GJA1;SAPCD2;SPAG5;PAX6;CENPA;HDAC3;DCTN1;ITGB1;NDE1;HTT;LLGL1;MAPRE1;CLASP2;KPNB1;NUSAP1
lysosome organization	lysosome organization;lytic vacuole organization	HPS1;SCARB2;TPCN2;TMEM9;PPT1;LAMP1;RAB7A;HEXA;NAGPA;VPS33B;CREG1;VPS35;RAB34;TFE3;TMEM199;TPP1;AKTIP;ATP6V0A1;TMEM165;CHMP4B;RAB20;P2RX7;ATP6V0C;CLN3;GAA;ATP6V1D;LAPTM4B;CHMP7;ATP6V0B;ATP6V1A;ZFYVE26;CLVS2;RNASEK;BECN1;MBTPS1;TASL;LAMP2;ATP6AP1;ATP6V1F;WASHC5;PIKFYVE;ACP2;RAB39A;TFEB;MTOR;MCOLN1;CLN8;GNPTAB;TCIRG1;GRN;CHMP1B;OCA2;VPS18;LAPTM5;CORO1A
response to hypoxia	response to hypoxia;response to oxygen levels;response to decreased oxygen levels	PLEKHN1;SIRT2;SLC2A8;MGARP;VCAM1;ENO1;DIO3;XRCC1;NPPC;PPARD;PINK1;ALKBH5;MYB;SLC9A1;PKLR;MECP2;NF1;CD24;CYP1A1;CREBBP;BMP7;SUV39H2;ADSL;P4HB;BMP2;MIEF1;FOSL2;ADO;NOTCH1;RYR2;TMBIM6;ITPR1;STUB1;VEGFB;NR4A2;ADAM17;SCAP;NDNF;NONO;PLAU;TEK;COMT;CBFA2T3;TM9SF4;ADIPOQ;PHB2;RPTOR;IRAK1;CRYAB;LIMD1;CHRNA7;PLOD1;PPARG;BECN1;STC2;SIRT4;TGFB1;ARNT2;SOD2;MMP14;LOXL2;AGTRAP;TGFB3;EGLN2;MLST8;SLC29A1;APAF1;HSP90B1;USP19;SIRT1;HYOU1;MTOR;CD38;DNMT3A;SLC6A4;HIF1A;HSPG2;MTHFR;LTA;TREM2;ADAM15;TLR2;PMAIP1;VASN;ADA;CYBB;NKX3-1;LIF;EP300;TNF;ITGA2;CBL;ACE;NOS2;PSEN2;ACVRL1;UCP2;INHBA;P2RX2;SLC2A4;TMEM199;EEF2K;TXNRD2;AKT1;ATP6V1A;ATG7;SOX2;ATP6V0A2;CYB5R4;ATP6AP1;HDAC2;SLC7A5;COL1A1
response to platelet-derived growth factor	response to platelet-derived growth factor;cellular response to platelet-derived growth factor stimulus	IQGAP1;MARS1;CORO1B;HDAC1;YES1;CBL;PDGFB;HAS2;ITGB3
negative regulation of actin filament bundle assembly	negative regulation of actin filament bundle assembly;negative regulation of stress fiber assembly	RHPN2;F11R;PFN1;TACSTD2;INPP5K;PPFIA1;TJP1;CLASP2;DLC1;CGNL1;ARAP1;RHPN1;ARHGEF18;WASF2;WAS;SHANK3;STMN1;S1PR1
protein-RNA complex organization	protein-RNA complex organization;protein-RNA complex assembly	DDX1;PRPF6;RUVBL2;EIF3B;RRS1;SNRPB;SF3B3;GEMIN7;RPSA;SNRPD1;YTHDC1;RPL10;NLE1;SART1;SRPK1;EIF3E;U2AF2;DDX28;XRCC5;NCBP1;CD2BP2;RPS14;BOP1;EIF3L;SNU13;SLU7;ATR;SNRPC;DHX9;DYRK3;RPS15;CRNKL1;RPL11;GEMIN4;ISY1;SETX;RPS27;SNRPGP15;EIF2S3B;HSP90AB1;EIF3G;VCP;NOP2;CLNS1A;FAF2;MRM2;EIF3F;PHF5A;EIF3C;RRP7A;EIF3D;POLR2D;DDX23;EIF3J;EIF2S2;SNRPD2;DDX42;ADAR;KLC1;LSM2;SF3A1;GEMIN5;SF3B4;CLP1;SRSF9;EIF5;PRPF8;USP39;STRAP;PRKDC;PRMT5;RPL23A;WDR77;TRAF7;PWP2;DHX8;SF3A3;SNRNP200;EIF3A;EIF3I;AGO2;TRIM21;CELF5;RUVBL1;AGO1;TFIP11;NAF1
regulation of coagulation	regulation of coagulation;regulation of blood coagulation	ST3GAL4;CD36;PLAU;ANXA2;ANO6;PSEN1;FAP;SERPINB2;PRKCD;PDGFB;UBASH3B;NOS3;EMILIN2;HPSE;SH2B3;PDGFA;EPHB2
neuron projection organization	neuron projection organization;dendritic spine organization	CDC42;KIF1A;PRNP;CDK5;LZTS3;TANC2;PAFAH1B1;CHRNA7;BAIAP2;DVL1;APP;INSR;PSEN1;DBN1;DCTN1;ABCD1;CFL1;SHANK3;TREM2;ITGA3;IGF1R;ABI3;CDK5R1;ITPKA;LGMN;LRP8;EPHB2;ARC
translation preinitiation complex	translation preinitiation complex;eukaryotic 48S preinitiation complex;eukaryotic 43S preinitiation complex	EIF3H;EIF3B;EIF1B;EIF3E;EIF3L;EIF3G;EIF3F;EIF3C;EIF3D;EIF3J;EIF2S1;EIF1;EIF3A;EIF3I
necroptotic process	necroptotic process;programmed necrotic cell death	TRPM7;PPIF;ITPK1;DNM1L;FADD;RIPK3;ARHGEF2;YBX3;BIRC3;PARP1;CYLD;TNF;NLRP6;FZD9;ASAH1;ATG9A
extrinsic apoptotic signaling pathway in absence of ligand	extrinsic apoptotic signaling pathway in absence of ligand;signal transduction in absence of ligand	BAK1;NF1;PPP1CA;FGF10;CSF2;AKT1;CASP2;CTNNA1;CX3CL1;FADD;UNC5B;GSK3A;MAPK7;EYA3;BCL2L11;BCL2L2;ITGAV;TNF;COL2A1;MOAP1;IL1B;BAG3;HTRA2;INHBA;GPR61;PPP2R1A;GPR62
response to macrophage colony-stimulating factor	response to macrophage colony-stimulating factor;cellular response to macrophage colony-stimulating factor stimulus	DCSTAMP;TREM2;TLR2;CSF1R;TNF;PDE1B;DOK1
regulation of autophagosome assembly	regulation of autophagosome assembly;regulation of vacuole organization	PIP4K2B;PINK1;EHMT2;WIPI1;ATG2A;RALB;IFT20;SNX7;SH3GLB1;RAB1B;ULK1;BECN1;PIKFYVE;SNX30;TBC1D14;PIP4K2C;MTOR;LRSAM1;PHF23;FEZ1;SMCR8;MOAP1;EPHB2;LAPTM4B;ANXA2;MCOLN1;GRN
protein insertion into ER membrane	protein insertion into ER membrane;protein insertion into membrane	EMC9;NCLN;EMC7;EMC4;EMC8;MMGT1;CAMLG;GET1;CCDC47;WDR83OS;TMEM147;UBL4A;GET3;GET4;EMC1;BAG6;NOMO1;NOMO3;EMC10;NOMO2;EGFR;RTP3;MOAP1
cell cycle DNA replication	cell cycle DNA replication;nuclear DNA replication	FEN1;RTF2;POLA1;MCM2;CDC7;UPF1;GINS1;BRCA2;PCNA;E2F8;INO80;MCM3;MCM4;TK1;E2F7;CDT1;CDC45;WIZ;RAD51;BLM
amyloid precursor protein catabolic process	amyloid precursor protein catabolic process;amyloid precursor protein metabolic process	APH1A;CLN3;BIN1;PRNP;GGA3;RTN3;ADAM17;ADAM10;LYN;NCSTN;RTN2;CHRNA7;GSK3A;PSEN1;ABCA7;RELA;TNF;FKBP1A;ABCG1;PSEN2;ITM2C;AATF;AGO2;ACHE
regulation of macrophage migration	regulation of macrophage migration;macrophage migration	AKIRIN1;CNN2;BCR;SLAMF1;CX3CR1;CX3CL1;MMP14;CD200R1;MDK;TREM2;CSF1R;CCR2;C3AR1;CMKLR1;PTK2;SLAMF8;CCL2;B4GALT1;TAFA4
energy reserve metabolic process	energy reserve metabolic process;glucan metabolic process;glycogen metabolic process	KL;PFKM;PPP1R3G;PHLDA2;DYRK2;PHKG1;RUBCNL;PHKG2;PPP1CA;GAA;INPP5K;GFPT2;AKT1;COMT;PHKA1;MRAP2;STBD1;INSR;G6PC1;GSK3A;PPP1R1A;GYG1;PYGB;MTOR;PCDH12;GCK;PPP1R3B;PPP1R3D;PGM2;NPC1
regulation of ubiquitin-dependent protein catabolic process	regulation of ubiquitin-dependent protein catabolic process;regulation of proteasomal ubiquitin-dependent protein catabolic process	RPL23;SHH;SIRT2;MAPK9;CHFR;AXIN1;TRIB3;TLK2;BCAP31;KEAP1;GIPC1;RPL11;SIRT6;PBK;CAMLG;SMARCC1;USP5;HSP90AB1;FZR1;RACK1;STUB1;AKT1;SUMO2;SUFU;RAD23A;VCP;XPO1;GNA12;AXIN2;WAC;CBFA2T3;ARAF;UBXN1;CDC20;USP9X;CSNK1D;PLK1;USP7;SH3RF3;BAG5;DVL1;TAF1;DDA1;GSK3A;PSEN1;ZFAND2A;BAG6;CSNK2A1;TRAF7;DAB2;UBQLN4;NUB1;CEBPA;QRICH2;IL33;LAPTM5;CSNK2A2;PTK2;SMAD7;WNT1;N4BP1;AURKA
regulation of glial cell proliferation	regulation of glial cell proliferation;glial cell proliferation	EGFR;SOX10;SHH;RNF10;MYB;MECP2;GFAP;NF1;NOTCH1;PRKCH;CERS2;LYN;PLAG1;SLC7A5;KRAS;LTA;NF2;IL6;SKI;TNF;IL1B;AREG;CX3CL1;TREM2;IL33;CSF1R
cell surface pattern recognition receptor signaling pathway	cell surface pattern recognition receptor signaling pathway;cell surface toll-like receptor signaling pathway;toll-like receptor 4 signaling pathway	TICAM2;IFI35;TNIP2;ACOD1;TBK1;IRAK2;SQSTM1;TLR4;LY96;FCN2;CHUK;MFHAS1;TLR6;WDFY1;CD14;RIPK2;SCIMP;LYN;IRAK1;FCN1;NINJ1;FCN3;DAB2IP;TRAF3;LBP;CYBA;TLR1;LILRA2;TREM2;RELA;TLR2;FFAR2;ZNRF1;TNIP3;BPIFB1
negative regulation of nervous system development	negative regulation of nervous system development;negative regulation of neurogenesis	SEMA6A;NRP1;SEMA4C;RTN4R;MECP2;NF1;SYT4;NKX6-1;BMP7;SEMA3C;SEMA4A;NOTCH1;RAPGEF2;CDK5;CTNNA1;DNAJB11;CERS2;TRIM46;ULK1;SYNGAP1;PCM1;PAX6;GDI1;PSEN1;MAG;ULK2;SEMA6B;ARHGAP4;SEMA7A;TRIM11;TREM2;NF2;IL6;TLR2;SKI;DKK1;TNF;SEMA3F;LRP4;CTNNB1;IL1B;HES5;EPHB2;SOX10;LDLR;PLXNA3;SPP1;B2M;SIRT2;RNF10;KDM4A
protein prenylation	protein prenylation;prenylation	MUSK;PGGT1B;FNTB;PTAR1;RABGGTA
transforming growth factor beta production	transforming growth factor beta production;regulation of transforming growth factor beta production	AGT;LRRC32;MYB;CD24;COL3A1;HSP90AB1;LAPTM4B;FN1;CX3CL1;CD46;HIF1A;NRROS;TYROBP;ITGAV;FURIN;LILRB1;IL13;LGALS9
RNA-templated DNA biosynthetic process	RNA-templated DNA biosynthetic process;telomere maintenance via telomerase;telomere maintenance via telomere lengthening;regulation of telomere maintenance via telomerase;regulation of telomere maintenance via telomere lengthening	MAPK3;NEK2;HNRNPU;XRCC5;CCT8;NOP10;ATR;HNRNPC;CCT3;CTC1;SMG5;DKC1;HSP90AB1;CCT6A;EXOSC10;NHP2;RPA1;MAP3K4;TEP1;CCT4;CCT7;ACD;CCT2;SMG6;PIF1;AURKB;CCT5;TCP1;POLQ;CTNNB1;NAF1;SLX4;DCLRE1B;PARP1;RAD51;HMBOX1
cellular response to leukemia inhibitory factor	cellular response to leukemia inhibitory factor;response to leukemia inhibitory factor	NCL;SRM;HELLS;SOCS3;MSC;PFKP;JARID2;CACYBP;PAX6;TLE4;CHCHD4;NRP2;PIGA;SIRT1;MAT2A;SMARCA5;ABCG4;KDM5B;MYBL2;ICAM1;KLF4;SMAD7;NEFH;B3GNT2;SOX17;GFPT2;EXT1
miRNA transcription	miRNA transcription;regulation of miRNA transcription;regulation of miRNA metabolic process;miRNA metabolic process;positive regulation of miRNA transcription	NFATC3;AGT;ATOH8;TEAD1;FOXA1;PPARD;PRL;MYB;BMP2;ETS1;NOTCH3;FGF2;NR1H2;PPARG;SMARCA4;YY1;TGFB1;PAX6;SMAD6;MRTFA;SPI1;HIF1A;FOSL1;RELA;TNF;PDGFB;SREBF1;KLF4;LILRB4;NCOR2;IL10;RC3H1;RC3H2;ELOC;SND1;KHSRP;XPO5;DNM3OS;AGO2;NFKB1
regulation of necroptotic process	regulation of necroptotic process;regulation of programmed necrotic cell death	FADD;RIPK3;ARHGEF2;YBX3;BIRC3;PARP1;CYLD;FZD9
regulation of neurotransmitter transport	regulation of neurotransmitter transport;regulation of neurotransmitter secretion	SYT11;GFAP;NF1;SYT4;CHRNA3;SYP;STXBP5;P2RY4;KCNMB4;RAP1B;CSPG5;RIMS1;TOR1A;DVL1;FBXO45;CPLX4;SYNGR3;PRKCB;ASIC1;CPLX2;ITGB1;SV2C;CASK;DYSF;GPER1;VPS18;CPLX1;ATP2A2;SLC30A1;SYN1;SV2B;GIT1;ITGB3;SNCAIP
nitric-oxide synthase biosynthetic process	nitric-oxide synthase biosynthetic process;regulation of nitric-oxide synthase biosynthetic process;positive regulation of nitric-oxide synthase biosynthetic process	FCER2;TLR4;GSTP1;CCL2;KDR;TLR2;IL33;AKAP12;MAP2K6
