representative	grouped_terms	genes
negative regulation of lymphocyte activation	negative regulation of lymphocyte activation;negative regulation of cell activation;negative regulation of leukocyte activation	SLC4A2;MAD1L1;TNFAIP8L2;SCRIB;TNFRSF21;SHH;LAPTM5;LYN;TYRO3;LILRB1;TSPAN32;IL2RA;DUSP3;PTPN6;CD300A;ZC3H8;IHH;HAVCR2;TYROBP;LST1;LILRB2;FBXO7;HLA-G;PKN1;IL4I1;LGALS9C;LILRB4;ZBTB7B;FOXJ1;LGALS9;MDK;ANXA1;GAL;IL10;NRARP;SMAD7;ARG2;RASSF5;INHBA;SCGB1A1;CNR2;NOS3;MILR1;PRKCD;UBASH3B;GPER1;PDGFB;PDGFA;SH2B3
ureteric bud development	ureteric bud development;mesonephric epithelium development;mesonephric tubule development;mesonephros development;kidney epithelium development	SMO;LZTS2;SDC1;BASP1;SHH;DCHS1;SIX4;BMP2;PAX8;HS3ST3B1;GZF1;SMAD6;HS3ST3A1;CTNNB1;RARA;FOXJ1;HNF1B;FGF2;HS2ST1;LAMA5;WNT1;SMAD7;SIM1;SOX8;ARG2;KIF26B;PKD1;FGF10;CTNS;ACAT1;KANK2;ADIPOQ;HES5;LIF
protein localization to extracellular region	protein localization to extracellular region;establishment of protein localization to extracellular region;protein secretion	DAND5;GNPTAB;SSTR5;CDK16;ITPR1;APBB3;CYB5R4;PFKFB2;NRROS;NADK;RAB11FIP1;DNAJC1;PSMD9;FFAR1;RAB8A;SYT4;GSDMD;RAB11FIP3;UNC13B;DNM1L;IFNG;CARTPT;M6PR;FRMD4A;COMT;JAGN1;STX4;RHBDF2;CPLX1;ARL4D;NBL1;LRRC8A;HIF1A;IL1B;LLGL1;UBE2Q1;AP1B1;EXPH5;PORCN;RAB3D;NR0B2;FFAR2;GNA11;SLC25A22;BLOC1S3;IL1RN;TCIRG1;ABCG1;PPARG;ATP13A2;HNF1B;SNAP25;TMEM132A;RAB3B;TACR2;NEUROD1;PARD6A;DOC2B;TNF;ORAI1;OR51E2;MAFA;LRP5;GAL;UCP2;GPER1;ANKRD1;TANGO2;IL6;ACHE;IL13;SREBF1;PTPRN;GCK;PCSK1;NOS2
postsynaptic density	postsynaptic density;asymmetric synapse;postsynaptic specialization;neuron to neuron synapse	BSN;DLGAP3;LRFN3;GRIN2A;RPL6;BCR;EEF2K;PPP1R9A;GRIK3;ABHD17B;RPS3;RPS18;PRR12;CDK5;PRKCZ;RPLP0;CAPZB;PPP1R9B;LZTS1;PTPRO;DNM2;ADD1;DGCR8;RPL30;RPS25;HNRNPD;RPS13;RPL14;IQSEC1;SPTBN1;SCN8A;RPL12;RPL38;MINK1;SIGMAR1;RPL7;SCRIB;GRIN2C;EIF3A;NCK2;ITPR1;RPS14;PAK6;HOMER3;SAMD14;ABI3;PDPK1;PDE4B;GRIA4;BAIAP2;PCBP2;RAB8A;KLHL17;GAP43;NRCAM;INSYN2B;LRFN1;CDKL5;GRIK4;ABHD17A;CHRNA3;IQSEC3;CADM1;RPL8;FBXO45;CAMK2N1;SYN3;OPRD1;RPS27;CTNNB1;SYN1;ATP1A1;GRIN2D;PHB2;CDK5R1;DTNB;SLC6A9;LRRTM2;DBN1;GRIN3A;SHANK3;DBNL;SH2D5;DVL1;SYNPO;NEFH;RUSC1;RGS9;ABHD17C;HIP1R;GPER1;NETO2;FABP5;NCS1;NSMF;LRP4;SLC30A1;AURKA;GIT1;ARC;ARFGEF2;ITGB1;C1QL1;PLXNA4;CHD4;CHRNA10;LYN;ZDHHC5;PRKAR1B;SLC39A3;SLC30A3;CALCA;NECTIN1;EPHB2
response to molecule of bacterial origin	response to molecule of bacterial origin;response to lipopolysaccharide	CYP1A1;RPL13A;TNIP1;HMGB2;CSF2;TREM2;GJB2;IRF5;NFKBIB;TNIP2;CD80;CSF2RB;MAPK8;ARID5A;INAVA;CNR2;TH;SLC11A1;CXCL11;LILRA2;CXCL3;CDK4;GSTP1;CNP;PTGFR;DAB2IP;TAP2;HCK;MAP2K3;SIRPA;UPF1;PDE4B;IRAK1;AKIRIN2;LYN;MAPKAPK3;LILRB1;FGF10;ACOD1;CYRIB;NFKB2;IRAK2;PAF1;HNRNPA0;NOS3;HAVCR2;CCR5;MAPKAPK2;PTGER1;LILRB2;IL1B;RIPK2;CCR7;HDAC2;ABL1;ACE;LITAF;SMAD6;RELA;LTA;CARD9;PTGER2;CX3CL1;RARA;PTAFR;HDAC5;LGALS9;IRF8;SLC7A5;PPM1E;TNF;CD55;AKAP12;PLSCR3;IL10;ANKRD1;CSF3;IL6;NFKB1;IL13;TNIP3;GIT1;PCSK1;NOS2;SCGB1A1;EPHB2;IL24;MMP3
peptidyl-serine modification	peptidyl-serine modification;peptidyl-serine phosphorylation	DYRK3;AKT1;GALNT2;CHUK;CSNK1G2;MAST3;STK32B;GRK2;MTOR;TBK1;MAST4;PRKCA;TLK2;MAPKAP1;CDK5;PRKCZ;PDCD10;PRKCI;CD44;GPD1L;GALNT4;SRPK1;MAPK8;MARK2;MAP3K10;MASTL;PIKFYVE;GSK3B;MAPKAPK5;PRKACA;RPTOR;ULK2;CSNK1D;AXIN1;CAMK1D;RPS6KA2;DYRK2;AVP;PAK1;IKBKE;PDPK1;BAK1;LMTK2;POGLUT2;RACK1;SH2D3C;PWP1;RPS6KB2;BDKRB2;MAP2K2;MAPKAPK3;CSNK1G3;IFNG;ULK1;CSNK2A3;GSK3A;PKD1;MAPK9;MAPKAPK2;DCLK3;OPRD1;RIPK2;PBK;PKN1;MAD2L2;PRKCD;CDK5R1;PLK1;TTK;DKK1;CSNK2A1;NSD1;MAPK13;DGKQ;CDK1;CSNK2A2;TNF;SPTBN4;CLSPN;LIF;RPS6KA4;TGFBR1;MBOAT4;STK32C;SMAD7;IL11;IL6;AURKA;PPM1F
negative regulation of leukocyte differentiation	negative regulation of leukocyte differentiation;negative regulation of hemopoiesis	SHH;FSTL3;LYN;CDK6;LILRB1;CARTPT;ZC3H8;IHH;FBXO7;HLA-G;GPR137;CTNNB1;RARA;LILRB4;UBASH3B;ADIPOQ;ZBTB7B;FOXJ1;TNFAIP6;ERFE;MDK;ANXA1;MAFB;NRARP;SMAD7;ZFPM1;INHBA;CEBPA
DNA-binding transcription repressor activity	DNA-binding transcription repressor activity;DNA-binding transcription repressor activity, RNA polymerase II-specific	FOXD3;YY1;MYPOP;ZBTB5;E2F6;IRX2;ZNF668;ENO1;NKX6-1;HSF1;OVOL1;FOXP4;ZNF134;PAX6;SP5;TGIF1;ZNF512B;LRRFIP1;ZNF750;MNT;CTCF;PRDM16;JDP2;MAFK;SPI1;HDGF;BCL6B;SCRT1;CC2D1A;MXD1;RORC;ZBTB39;NFATC2;MSC;NR2F6;CREM;BATF3;ZNF239;HIC2;NACC1;ZC3H8;ELK3;DEAF1;CREB3L1;PPARD;E2F7;ETV3;ZBTB12;E4F1;TCFL5;PURB;HIF1A;ZBTB45;TGIF2;SNAI1;GZF1;ZBTB2;TBX3;RELA;SKIL;KLF16;RARA;E2F8;ZBTB7B;PPARG;ZNF219;IRF8;HOXA2;NACC2;FOXK1;HES5;TCF7;MSX1;FOXK2;GTF2IRD1;ZBTB4;TCF3;SKI;ZBTB7A;HEY1;HEY2;HES6;HES2;THAP11;SNAI3;NFKB1
regulation of natural killer cell mediated immunity	regulation of natural killer cell mediated immunity;regulation of natural killer cell mediated cytotoxicity	CD226;PVR;TGFB1;LEP;GFER;MICA;NCR3;KLRC1;KIR2DL4;HLA-B;STAT5B;VAV1;CRK;SH2D1B;NCR1;LILRB1;HAVCR2;CD160;SERPINB9;CADM1;PIK3R6;HLA-G;ARRB2;LGALS9;RAET1E;SERPINB4;RAET1G
melanosome	melanosome;pigment granule	ABCB6;CLTC;PPIB;RAB27A;CTSD;RAB17;RAB32;ATP6V0A1;SLC1A5;DCT;HSPA5;SLC1A4;ANXA11;OCA2;HSP90AB1;SND1;PDIA6;GPR143;RAB7A;RPN1;PDIA3;GANAB;CCT4;YWHAE;HSP90B1;YWHAB;P4HB;ATP6V1B2;AHCY;CANX;ITGB1;ATP6V1G2;BSG;RAB9A;TH;MMP14;CTNS;RAB5C;CALU;CNP;RAB35;TPCN2;GGH;SGSM2;ATP1B3;GNA13;DNAJC5;SDCBP;SLC3A2;ANKRD27;YWHAZ;ANXA2P2;CD63;ANXA2;ATP1A1;CTSB;TRPV2;CAPG;RAN;MFSD12;FASN;ITGB3
nuclear membrane organization	nuclear membrane organization;nuclear envelope organization	DCTN1;VPS4B;UBXN2B;LEMD2;UBXN2A;VPS4A;PRKCA;PAFAH1B1;CHMP4A;TMEM43;CHMP7;CTDNEP1;SIRT2;TOR1A;CHMP4B;CHMP1B;REEP4;CHMP1A;EMD;TOR1B;ANKLE2;NSFL1C;PLK1;CHMP6;UBE2I;GPER1;TMEM170A;NUP155;LMNB1;NUP93;LMNB2
positive regulation of neurogenesis	positive regulation of neurogenesis;positive regulation of nervous system development	MECP2;SMO;HAPLN3;PLAG1;SEMA7A;STK25;SHH;ACAN;FXR2;SOX10;XRCC2;SRRT;PLXNA2;BAIAP2;LYN;TGM2;MAP2K2;VCAN;WDR62;IFNG;PLXND1;L1CAM;CRABP2;TRAK1;CDKL5;GDI1;BMP2;PLXNA4;ANKRD27;MYRF;CUX1;PLXNB3;HDAC1;HIF1A;IL1B;HDAC2;ACE;RND2;CLCF1;CTNNB1;RELA;LTA;KRAS;SKIL;CX3CL1;RASSF10;TRPV2;DBN1;SHANK3;ASPM;BIN1;MDK;FGF2;SLC7A5;TNF;PLXNA1;LIMK1;LIF;GPER1;LPAR3;IL6;HAPLN4;ITPKA;SOX8;LRP8;EPHB2;LRRTM2
negative regulation of miRNA transcription	negative regulation of miRNA transcription;negative regulation of miRNA metabolic process	PPARD;HIF1A;RELA;RARA;LILRB4;PPARG;TNF;PDGFB;NCOR2
negative regulation of sequestering of calcium ion	negative regulation of sequestering of calcium ion;release of sequestered calcium ion into cytosol;regulation of sequestering of calcium ion;sequestering of calcium ion	CALM1;CYBA;IBTK;CHERP;CXCL11;DIAPH1;PRKACA;MCOLN1;FKBP1C;ITPR1;TPCN2;PDPK1;CEMIP;LYN;LETM1;XCR1;ITPR3;HTT;PTPN6;CALM2;CCR5;F2RL3;CCR7;PLCB3;CORO1A;ABL1;CX3CL1;SELENON;UBASH3B;CALM3;FGF2;JPH3;FKBP1A;GPER1;CHD7;P2RY6;IL13;ITGB3
wound healing, spreading of cells	wound healing, spreading of cells;epiboly involved in wound healing;epiboly	MTOR;ITGB1;PDCD10;CD44;MMP12;CLASP2;ARHGAP35;COL5A1;TOR1A;RREB1;CD151;MRTFA;ITGAV;HBEGF;FIGNL2;ITGA5;ACVRL1;DDR1;ITGB3
spindle localization	spindle localization;establishment of spindle localization	LLGL2;DCTN1;UBXN2B;GJA1;DYNC1H1;PAX6;ITGB1;OOEP;PAFAH1B1;KPNB1;ACTR3;INSC;SPIRE1;GPSM2;SPDL1;CLASP2;HTT;FGF10;MAD2L1;MYH9;NUSAP1;CFL1;ENKD1;LLGL1;NSFL1C;PLK1;NDC80;CENPA;NDE1;ASPM;HDAC3;MAPRE1;SAPCD2;SPIRE2
regulation of autophagy of mitochondrion	regulation of autophagy of mitochondrion;regulation of mitophagy	PARL;CERS1;SLC25A5;HAX1;USP36;CTTN;HTT;DNM1L;AMBRA1;GSK3A;FBXO7;HIF1A;STUB1;RNF41;ATP13A2;CSNK2A2;HTRA2;SREBF1
negative regulation of activin receptor signaling pathway	negative regulation of activin receptor signaling pathway;regulation of activin receptor signaling pathway	DAND5;FSTL3;FST;NOMO3;NOMO1;NCLN;SMAD6;SKI;DACT2;FKBP1A;SMAD7;CSNK2B;FGF10
meiosis I cell cycle process	meiosis I cell cycle process;meiosis I	RAD51D;BTBD18;EHMT2;SUN1;CKS2;TEX15;STAG3;ING2;FOXJ2;PSMC3IP;HSF2BP;PTTG2;CCNE2;RAD51AP1;KLHDC3;FANCD2;DNMT3L;PLK1;SYCE1L;NDC80;ZWINT;CDC25A;CDC25C;TOP2A;P3H4;TRIP13;CCNB2;EME1;EME2;BCL2L11;RAD51;PTTG1;CDC20;PKMYT1;MEIOB;CENPX;RAD54L;AURKA;CCNE1
actin filament polymerization	actin filament polymerization;regulation of actin filament polymerization;regulation of actin polymerization or depolymerization;actin polymerization or depolymerization;regulation of actin filament length	ARHGAP18;ARPC5;ARFGEF1;ARHGAP28;MTPN;TMSB4X;MTOR;KANK4;FCHSD1;ARF6;CAPZB;ADD1;GBA2;VILL;SPTBN1;SPIRE1;DIAPH1;INF2;NCKAP1L;NCK2;HAX1;HCK;ARPC4;AIF1;BAIAP2;CTTN;CCL26;CDC42EP1;WAS;KANK2;CYRIB;SPTAN1;PFN1;ARPC2;FLII;GRB2;VIL1;CCR7;DIAPH3;CORO1A;ABL1;PSTPIP2;MKKS;SVIL;TMSB15A;COTL1;GAS7;PRKCD;TMSB10;VASP;CAPG;BIN1;SPIRE2;MLST8;SPTBN4;HIP1R;CDC42EP2;TRIOBP;PIK3R2;CSF3;SSH1;PLEK;SH3BP1;NAA80;ARHGAP35;WDR1;PPP1R9B;CFL1;MICAL3
regulation of neuron apoptotic process	regulation of neuron apoptotic process;neuron apoptotic process	TREM2;PCDHGC3;SIRT1;SNCB;NES;GPI;TGFB3;KIF14;CASP2;MECP2;PARP1;MAP2K4;CDC42;HRAS;GSK3B;BCL2L1;SIGMAR1;CNTFR;NONO;XRCC2;CCND1;PYCR1;TYRO3;PLXND1;DNAJC5;SIX4;AMBRA1;GSK3A;TRAF7;MAP3K11;FBXO7;HIF1A;CORO1A;ABL1;SET;CLN8;CDC34;NPPC;GRM4;LGMN;CLCF1;CTNNB1;KRAS;EGLN2;CX3CL1;CDK5R1;ATP13A2;DKK1;EN2;MDK;NR4A2;TNF;BCL2L11;UBE2M;UCP2;G6PD;MYBL2;HTRA2;IL10;WNT1;THAP11;NSMF;FZD9;COL6A3;DAXX;TNFRSF21;FADD;DIABLO;ADARB1;BID;ELK1;TUBA1A
ubiquitin-like protein binding	ubiquitin-like protein binding;ubiquitin binding	HGS;UBE2A;AMFR;ZFAND2B;RAD23A;UEVLD;RNF4;CKS2;VPS28;SIRT2;RNF31;UBXN1;OTUB2;MVB12A;CBX4;TOM1;UBR5;TOM1L2;DCUN1D5;UBA2;FBXO7;STAM;TOLLIP;RNF8;NSFL1C;JARID2;TOP2A;GCNA;RNF19B;UBXN10;N4BP1;CUEDC1;TP53INP2;GGA2;UCHL1;MARK4
cellular response to lipopolysaccharide	cellular response to lipopolysaccharide;cellular response to biotic stimulus;cellular response to molecule of bacterial origin	TNIP2;CD80;MAPK8;ARID5A;CXCL11;LILRA2;CXCL3;CDK4;GSTP1;DAB2IP;HCK;MAP2K3;SIRPA;UPF1;PDE4B;IRAK1;LYN;LILRB1;ACOD1;IRAK2;PAF1;NOS3;HAVCR2;CCR5;LILRB2;IL1B;RIPK2;ABL1;LITAF;RELA;CX3CL1;RARA;PTAFR;HDAC5;IRF8;SLC7A5;PPM1E;TNF;CD55;PLSCR3;IL10;ANKRD1;CSF3;IL6;NFKB1;TNIP3;GIT1;NOS2;EPHB2;IL24;MMP3;SLX4;TNIP1;HMGB2;CSF2;TREM2;NFKBIB;GSK3B;SYK;CYRIB;EME1
telomere maintenance	telomere maintenance;telomere organization	CCT7;PRKDC;YY1;GNL3L;INO80;CCT6A;HNRNPC;RUVBL2;NOP10;PKIB;WRAP53;SLX4;NSMCE3;XRCC6;HNRNPD;TFPT;PCNA;MCRS1;DKC1;RAD51D;SIRT6;HNRNPA1;PARP1;CCT2;APEX1;TCP1;MAPKAPK5;EID3;USP7;CCT5;RPA1;LTO1;UPF1;GAR1;FEN1;DCLRE1B;NABP2;RPA2;MAP3K4;CCNE2;PINX1;ACD;NHP2;INO80B;NEK2;TFIP11;MAD2L2;CTNNB1;PPP1R10;RECQL4;PIF1;AURKB;RAD51;EXO1;BLM;RUVBL1;CCNE1;NAF1;H4C9;SIRT2;DOT1L;EZH2
regionalization	regionalization;pattern specification process	DNAI2;TCF15;NKD1;BASP1;POFUT1;SHH;DAND5;XRCC2;TLL1;AXIN1;HOXA3;PLXNA2;LDB1;MESP2;DNAI1;IFT122;NOMO3;STIL;FGF10;CCDC40;SEMA3C;TAF10;NOMO1;PKD1L1;CYP26C1;NCLN;IHH;HES7;BMP2;NBL1;ACD;CXXC4;DNAAF4;PAX8;HIF1A;AP1B1;DNAAF1;MKKS;SNAI1;PBX2;PSKH1;SMAD6;TBX3;CTNNB1;HOXA5;NKX3-1;NLE1;FOXJ1;DKK1;HNF1B;DVL1;GPR161;FGF2;SEMA3F;HOXA2;GLI1;NEUROD1;HES5;MSX1;LAMA5;SKI;TLL2;ACVRL1;HEY1;FOLR1;HEY2;MAFB;LRP5;TGFBR1;SOX17;HES6;NRARP;HES2;WNT1;MDFI;LRP4;AURKA;WNT8B;ARC;ODAD4;FST;DCHS1;NRG3;BCOR;RFNG;GRHL3;WDR77
cilium or flagellum-dependent cell motility	cilium or flagellum-dependent cell motility;cilium-dependent cell motility;cilium movement involved in cell motility;flagellated sperm motility;sperm motility	ARMC12;DNAH11;AKAP4;CFAP44;DNAH5;CFAP251;EFHC1;MEIG1;TNP1;RNASE10;DNAH6;DNAI3;TEKT5;FSIP2;SPAG16;DYNC2H1;CFAP221;ARMC2;SPEF2;LZTFL1;DDX4;APOB;SLC22A16;DNALI1;SEPTIN4;TEKT3;UBE2B;CATSPERE;CCDC39;BBOF1;TMEM232;SMCP;TTC12;DNAH14;ODAD3;DNAAF11;TMF1;BBS1;CATSPERZ;RFX3;RGN;PFN4;CATSPER2
microtubule organizing center organization	microtubule organizing center organization;centrosome cycle	XPO1;CNTROB;E2F4;UXT;XRCC2;NPM1;CLASP2;PCLAF;CEP295NL;HAUS2;CHD3;STIL;WDR62;CHEK1;CHMP4B;CHMP1B;CHMP1A;HAUS8;CEP85;ARL2;NEK2;POC1B;NSFL1C;CTNNB1;PLK1;NDC80;PLK4;NDE1;FOXJ1;RANBP1;CCDC57;CDK1;PARD6A;SGO1;CCNF;TUBA1A;KIF11;AURKA;FBXW5;MARK4
regulation of miRNA transcription	regulation of miRNA transcription;miRNA transcription;regulation of miRNA metabolic process;miRNA metabolic process	BMP2;PPARD;KLF4;HIF1A;MRTFA;SMAD6;SMARCA4;RELA;RARA;LILRB4;PPARG;FGF2;TNF;PDGFB;FOSL1;IL10;SREBF1;NCOR2;NFKB1;KHSRP;XPO5;AGO2
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains;lymphocyte mediated immunity	CXCL13;IGHV1-18;IGHV1-45;IGHV1-69D;IGHG1;CD1D;IGHV5-51;IGHV3-21;IGHV3-11;IGHD;IGHV3-49;IGHV6-1;IGHV3-53;C7;IGHV5-10-1;IGHV3-48;NFKBIZ;IGHV4-31;IGHV4-59;IGHV3-64D;BCL6;IGHA2;IGHV4-34;IGHV2-5;IGHV1-3;IGHV4-61;FCGR2C;ARG1;IGHV1-69;IGHV3-33;C5;RORA;IGHA1;IGKC;C6;C1RL;IL7R;IGHV4-39;IGHV3-30;IGHV1-58;IGLC2;IGHV2-70D;SUSD4;IGLC6;IGHV2-26;IGHV4-28;SVEP1;PPP3CB;TNFSF4;IGHV3-43;IGHV3-20;FOXP3;IGHV1-69-2;CCL19;CD70;CFI;IGHV3-64;CD28;CD8A;EMP2;IGLC3;STX7;CLC;IGHV3-73;KDM5D;IGHG3;IGHV3-66;TRAF6;C9;IGHV1-24;MAP3K7;SLAMF6;IGHV3-23;LYST
smooth muscle cell migration	smooth muscle cell migration;regulation of smooth muscle cell migration	AIF1;SORL1;CORO1B;GNA13;PLAU;ACE;ADIPOQ;MDK;PLXNA1;NR4A3;PDGFB;PDGFA;DDR1;P2RY6;S100A11;HAS2;ITGA2;ITGB3;SSH1
positive regulation of cell-cell adhesion	positive regulation of cell-cell adhesion;positive regulation of leukocyte cell-cell adhesion;positive regulation of T cell activation	CD274;BCL10;LEP;SIRPB1;CD83;WNT5A;GLI2;F11R;CARD11;ARID1A;BMP7;PTPN23;SMARCE1;EBI3;BRD7;CD209;PODXL;ADAM19;ZMIZ1;CCL2;ALOX5;XCL1;AKT1;ITGB2;PLAUR;BRD2;MTOR;HHLA2;GCNT2;RPS3;STAT5B;PRKCZ;BAD;VAV1;EFNB1;CD44;PPP3CA;CBFB;TMIGD2;CD80;AFDN;HLA-DOB;CD276;TNFSF9;ABL2;NCKAP1L;NCK2;FCHO1;SHH;ARID2;SIRPA;FSTL3;CHST2;PDPK1;PNP;AIF1;IRAK1;SYK;LYN;FADD;LILRB1;IFNG;IL2RA;HLA-DRB5;PTPN6;PTPRU;CYRIB;IHH;AMBRA1;ACTB;HAVCR2;CD160;AP3D1;YES1;CD47;PIK3R6;LILRB2;CYLD;MAP3K8;IL1B;RIPK2;CCR7;CORO1A;ABL1;HLA-G;EMILIN2;SOX12;IL1RL2;IL4I1;SOX2;SASH3;SMARCA4;RELA;CX3CL1;SLC7A1;ICOSLG;TNFSF11;RARA;LILRB4;ZBTB7B;PTAFR;PHF10;LGALS9;MDK;SMARCD1;JAK1;ADA;IL23A;TNF;NR4A3;ANXA1;CD55;PIEZO1;GPAM;IL10;LGALS1;SMAD7;HAS2;IL6;KIF26B;RHOA;ITPKB
nucleocytoplasmic transport	nucleocytoplasmic transport;nuclear transport	CDK5;SUFU;DESI1;IL33;IPO5;NUP155;CASC3;PPP3CA;SARNP;ALKBH5;XPOT;EIF4ENIF1;MMP12;KPNB1;SIRT6;HNRNPA1;NCBP2;EIF4E;EP300;SMO;XPO1;PPM1A;IPO7;LZTS2;XPO7;POLA2;IPO13;GSK3B;PRKACA;FRAT1;SHH;FAM53A;SRSF3;AXIN1;NPM1;E2F3;UPF1;SPRN;FRAT2;SYK;AKIRIN2;POM121;FAM53C;UBR5;XPO6;IFNG;TNPO2;NUP93;EIF6;POM121C;DDX39A;FYTTD1;PKD1;EMD;RANGRF;ANKRD54;NUTF2;IER3;ANP32B;UPF2;IL1B;HYAL2;NOP9;ANP32A;EIF4A3;PTTG1IP;PRKCD;SMG7;PHB2;CHCHD4;RPS15;XPO5;ALYREF;RANBP1;PPP1R10;TRIM28;HDAC3;RBM15B;KPNA2;RAN;BAG3;CDK1;NEUROD1;NXT2;SFN;ECT2;UBE2I;KPNA7;PIK3R2;ELAVL1
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	CPT1B;PRODH;SLC25A21;TDO2;TAT;HAL;LONP2;ACAT2;ARG1;AASS;HYKK;LPIN3;MCEE;SULT2A1;LPIN2;ACMSD;IDO2;PEX13;HMGCLL1;NUDT7;DECR1;HGD;LPIN1;ACAD11;ABCB11;RIDA;FABP1;ABHD3;SDSL;SCP2;ECHDC2;PCK1;HSD17B4;ETFBKMT;MTHFS;HAO2;PLIN5;GAD2;NOS1;AMDHD1;CDO1;KYAT1;ASRGL1;ETFDH;DDAH1;DPEP1;PCCB;ECHDC1;ACADM;ACOT8;PCCA;MFSD2A;HADHB;HEXB;SARDH;CPT1A;BCKDHB;PEX7;IRS2;PAH;GCDH;AGXT;HADHA;GLS;BDH2;SDS;ACADL;MTLN;HNMT;MCCC2;ADHFE1;AKR1A1;ALDH8A1;MTRR;CYP4F3;PPM1K;FTCD;AIG1;GLYATL2;CROT;CYP4A11;SHMT1;AASDHPPT;FAAH;HAO1;ABHD2;PIPOX;DBT;ALDH6A1;MLYCD;ACAA1;ACOT4;ETFA;CARNS1;ALDH1L1;BCKDHA;GLS2;ENOSF1;ACADVL;BCAT2;XYLB;PPARA;AADAT;ATP2B4;KMO
mesenchyme development	mesenchyme development;mesenchymal cell differentiation	AXIN2;MTOR;GCNT2;PAX6;CPLANE2;TBX5;AMER1;HNRNPAB;WNT11;SDHAF2;EFNB1;LDLRAD4;TEAD2;ZNF750;TRIM62;ADAMTS5;TGFB3;FUZ;SMO;CDC42;CORO1C;SEMA6B;ADIPOR1;IL17RD;SEMA7A;GSK3B;TCF15;WNT16;DPPA4;BASP1;SHH;DAND5;DAB2IP;SOX10;DAB2;LOXL2;CLASP2;DCHS1;SLC39A10;PTK7;RPS7;NOMO3;RFLNB;FGF10;SLC39A6;SEMA3C;TAF10;NOMO1;CYP26C1;NCLN;SIX4;SDCBP;BMP2;NOS3;ZNF703;S100A4;HIF1A;IL1B;HDAC2;BAMBI;SNAI1;MAD2L2;TBX3;CTNNB1;ADAM15;HOXA5;COL1A1;DKK1;TRIM28;MDK;NRTN;SEMA3F;SP6;PTK2;FAM83D;MSX1;GLIPR2;VASN;LAMA5;BCL9L;EZH2;ACVRL1;HEY1;FOLR1;HEY2;TGFBR1;SERPINB3;SMAD7;HMGA2;HAS2;IL6;SOX8
interleukin-12 production	interleukin-12 production;regulation of interleukin-12 production	LEP;TIGIT;LTB;PLCG2;TLR9;ACP5;TIRAP;HLA-B;IL16;IRF5;UNC93B1;TLR8;LAPTM5;SYK;LILRB1;IFNG;CMKLR1;CD47;RIPK2;CCR7;HLA-G;ARRB2;RELA;LILRA5;LGALS9;MDK;IRF8;IL23A;IL10;NFKB1
protein insertion into ER membrane	protein insertion into ER membrane;protein insertion into membrane	EMC4;SEC61A1;GET3;BAG6;MMGT1;CAMLG;EMC6;EMC1;TMEM147;NOMO3;NOMO2;NOMO1;SGTA;NCLN;EMC8;WDR83OS;GET1;GET4;EMC10;UBL4A;EMC9;OXA1L;CCDC47;RTP3;MOAP1
chemotaxis	chemotaxis;taxis	PIK3CG;VAV1;RPL13A;CSF1R;HMGB2;IL16;PTPRO;CRK;TREM2;FPR1;FPR2;PPIA;PRSS56;CXCL16;AKIRIN1;PLA2G7;SEMA6B;BSG;PLEKHG5;CNR2;ADGRE2;CXCL11;SEMA7A;PIKFYVE;HRAS;SCRIB;CXCL3;NCKAP1L;CCR1;CCL13;CAMK1D;MACO1;C3AR1;AIF1;PDE4B;SYK;CORO1B;CMTM3;TAFA4;LYN;NRG3;VEGFB;CCL26;XCR1;CCRL2;FGF10;DNM1L;P2RX4;SEMA3C;DUSP3;PIP5K1C;CYRIB;PLP2;SLAMF8;IL17RA;CREB3;L1CAM;PLAU;STX4;NOVA2;CMKLR1;IL17RC;PLXNA4;RAC3;CD300H;NBL1;CCR5;ZNF580;PLXNB3;S100A4;IL1B;CCR7;ROBO3;FGF18;CORO1A;FFAR2;RIN3;LGMN;RALA;ECSCR;PRKCD;ARRB2;CX3CL1;TNFSF11;ITGAV;RHOG;CXCL17;TMEM102;TNFAIP6;PTAFR;HBEGF;LGALS9;MDK;FGF2;SEMA3F;ACKR3;PTK2;CCL20;CALCA;IL23A;FCER1G;CCL18;AMOT;S1PR1;ANXA1;PDGFB;PDGFA;FOSL1;TYMP;IL10;NINJ1;PTPRJ;IL6;PPM1F;ITGA2;ITGB3
hormone transport	hormone transport;hormone secretion;regulation of hormone secretion	SSTR5;CDK16;ITPR1;CYB5R4;DAB2;PFKFB2;NADK;RAB11FIP1;PSMD9;CRHR1;FFAR1;LYN;RAB11FIP3;SLC7A8;IFNG;CARTPT;JAGN1;STX4;NIBAN2;SLC3A2;CPLX1;LRRC8A;PAX8;HIF1A;IL1B;UBE2Q1;NR0B2;FFAR2;GNA11;SLC25A22;TBX3;IL1RN;KDM5B;TCIRG1;NKX3-1;TNFSF11;ADIPOQ;PPARG;HNF1B;SNAP25;TACR2;NEUROD1;SLC7A5;DOC2B;TNF;ORAI1;ANXA1;LIF;MAFA;LRP5;GAL;UCP2;GPER1;CHD7;IL11;IL6;SREBF1;PTPRN;GCK;INHBA;NOS2
