representative	grouped_terms	genes
ribosome	ribosome;ribosomal subunit	MRPS28;MRPS5;RPSA;FAU;RPS5;MRPS22;RPS11;MRPS16;RPL10A;RNF14;MRPL20;MRPL30;MRPL17;NPM1;MCTS1;RPS2;NUFIP2;MRPS35;RPL12;MRPS30;PTCD3;GSPT1;MRPL50;MRPL47;MRPL39;NSUN3;MRPL32;MTERF4;RPL17;RPS27A;MRPL22;ASCC2;RSL1D1;MRPL21;SNU13;MRPL33;RPL29;RPL22;RPL7A;RPS8;MRPL3;RPL24;EIF4G1;HBS1L;MRPL18;RPL22L1;RPS27;RPS17;MRPL14;SRP68;MRPS31;RPS21;PSMA6;RPS12;EIF2AK4;RPL26L1;RPL10;RPL41;RPL21;DNAJC21;RPLP0;RPLP2;RPLP1;RPL4;RPL11;RPL7L1;RPL6;EIF2A;RPS15A;MRPS6;MRPL19;RPL37;RPL37A;MRPS18C;RPL27A;ABCE1;RPS23;RPL19;RPL34;DHX29;RPS29;RSL24D1;RBM3;RPL38;RPL23;RPL36AL;RPS13;RPS3A;RPL27;FUBP3;RPS7;RPL14;RPS6;RPL15;RPL5;ASCC3;RPS14;RPL7;CALR;RPS25;PNPT1;USP10;HSPA14;RPL31;RPL32;RPL9;RPS18;NEMF;RPL36A;RPL39;RPL26;LTN1;RPL23A;RPL30;MRPL42;RPS24;RPS4X;DDX3X
vesicle-mediated transport between endosomal compartments	vesicle-mediated transport between endosomal compartments;early endosome to late endosome transport	BECN1;LMTK2;SNX16;EZR;HOOK3;KIF16B;VPS11;DNAJC13;CORO1A;RDX;MAPK1;MTMR2;SORL1;NF2;PIK3C3;EEA1;MAP2K1;RAB11A;ANKRD27;PIK3R4
immunoglobulin mediated immune response	immunoglobulin mediated immune response;B cell mediated immunity	NDFIP1;PRKCD;IGHV5-10-1;IGHV1-3;IGHV1-18;IGHV1-69D;C6;IGHV4-59;TLR8;IGHV3-53;IGLC1;IGHV3-11;IGHG3;C4BPA;IGHV4-34;MASP2;IGHV3-21;IGKC;IGHV3-72;IGHV3-43;CR1;IGHG2;IGHA1;IGHV3-23;IGHV3-20;IGHV2-5;ZP3;NSD2;TP53BP1;RNF168;RIF1;MLH1;HMCES;CD40LG;KMT5B;FCGR3A;IGHV3-30;IL10;IGHV3-7;PTPRC;LIG4;SANBR;IGHV3-15;IGHV3-74;IGHV4-39;IGHV3-73;CD226;IGHM;NBN;IGHV5-51;MSH6;MSH2;TFRC
G0 to G1 transition	G0 to G1 transition;regulation of G0 to G1 transition	PHF10;SMARCD3;ARID1A;SMARCC1;SMARCC2;ARID1B;BRD7;SMARCA4;SMARCB1;RRM1;ARID2;RRM2B;SMARCE1;PBRM1;SMARCA2;MED1;ACTL6A
proteasome complex	proteasome complex;endopeptidase complex	PSMD9;PSMB6;PSMB5;PSMB3;ZFAND2A;PSMA7;VCP;PSMD3;ECPAS;PSMC3;PSMD8;PSMB7;PSMD7;PSMD11;PSMD6;TXNL1;RAD23A;PSMA3;PSMA2;PSMF1;PSMD1;PSME4;UBE3C;PSMB1;PSMD5;PSMA6;PSMC6;PSMC1;PSMA5;PSMD14;PSMA4;PSME3;USP14;PSMB4;UCHL5;PSMC2;PSMC5;UBQLN1;UBR1;RAD23B;UBE3A;PSMD2;PRICKLE1;PSMD10;PIGU;CASP2;PIGS;CAPNS1;CAPN1;PIGT;FCN3;CRADD;PIGK
regulation of DNA-templated transcription elongation	regulation of DNA-templated transcription elongation;regulation of transcription elongation by RNA polymerase II	EAF2;KAT7;PARP1;INTS2;PWWP2A;HNRNPU;INTS13;WDR43;INTS14;CCNK;MED6;TCERG1;WDR82;CDK12;EAPP;ZNF326;CDK13;NCBP2;RNF168;MED7;NCBP1;LARP7;MED21;MED4;INTS12;INTS8;MED14;ZMYND11;ZMYND8;CDC73;INTS7;MED1;SUPT16H;MED23;SCAF8
positive regulation of chromatin organization	positive regulation of chromatin organization;positive regulation of DNA methylation-dependent heterochromatin formation;positive regulation of heterochromatin formation;positive regulation of heterochromatin organization	TASOR;SETDB1;SETDB2;MORC2;MPHOSPH8;ATF7IP;ATF7IP2;TPR
spliceosomal tri-snRNP complex	spliceosomal tri-snRNP complex;U4/U6 x U5 tri-snRNP complex	ZMAT2;SNRPB;LSM2;SNRPD2;PPIH;SNU13;LSM3;PRPF4;LSM8;SART1;EFTUD2;SNRNP27;SNRNP40;SNRPD3;SNRPD1;SNRPG;SNRPGP15;PRPF6;PRPF18;USP39;SNRPE;PRPF8;SNRNP200
P granule	P granule;pole plasm;germ plasm	DDX3Y;PIWIL4;HELZ2;PIWIL2;HENMT1;ANKRD34A;MOV10
regulation of synaptic vesicle fusion to presynaptic active zone membrane	regulation of synaptic vesicle fusion to presynaptic active zone membrane;regulation of synaptic vesicle membrane organization	CPLX3;CPLX1;GRIK5;DOC2A;PRRT2;ERC2
ribosomal subunit export from nucleus	ribosomal subunit export from nucleus;ribosome localization	TSC1;SDAD1;NPM1;EIF6;XPO1;RAN;MDN1;ABCE1;NMD3;RIOK2;NOP9;NUP88;LTV1
DNA integrity checkpoint signaling	DNA integrity checkpoint signaling;DNA damage checkpoint signaling	CEP63;MDC1;RNASEH2B;USP28;RPA2;FBXO4;TAOK3;PRPF19;RAD1;SDE2;SYF2;MRE11;CDC6;EIF2AK4;CRADD;BRCC3;PTPN11;ABRAXAS1;MAP3K20;CUL4A;WAC;GNB1L;TP53BP1;ATM;NAE1;FOXN3;RINT1;TIPRL;ATR;RAD17;RAD9B;CDC5L;GIGYF2;RPL26;CLOCK;ETAA1;MBTPS2;TAOK1;UFL1;NBN;INTS7;PRKDC;UIMC1;TOPBP1;MSH2;MAPK14
regulation of G1/S transition of mitotic cell cycle	regulation of G1/S transition of mitotic cell cycle;regulation of cell cycle G1/S phase transition;cell cycle G1/S phase transition	JADE1;BCL7A;PTPN6;GPNMB;PKD1;RPTOR;AKT1;CYP1A1;TFDP1;LSM11;PPP2CA;RPA2;ECD;KANK2;MNAT1;EIF4G1;PHF10;SDE2;CDC6;SMARCD3;ARID1A;CENPJ;CRADD;PSME3;MYO16;ANKRD17;SMARCC1;CPSF3;SMARCC2;ARID1B;CUL4A;FHL1;BRD7;SMARCA4;WAC;INO80;SMARCB1;ATM;RBL2;RRM1;ARID2;RDX;DLG1;CDK7;PLK5;SMARCE1;PBRM1;GIGYF2;RBL1;RPL26;SMARCA2;APPL1;ACVR1;CDC73;SASS6;PLRG1;RB1;PRKDC;APC;ACTL6A;KLF11;DDX3X;CDK4;GSPT1;ATP2B4;METTL13;STXBP4;TAF1;CACUL1;PAF1;USP37;POLE;PPP6C;EIF4E;CUL3;NPAT;CUL2;CUL5;PIAS1;CUL1;KHDRBS1;ITGB1
protein localization to microtubule organizing center	protein localization to microtubule organizing center;protein localization to centrosome	UBXN2B;CEP83;C2CD3;GSK3B;NSFL1C;HOOK3;CEP72;MAPRE1;CEP192;PIBF1;STK3;GOLGB1;PCM1;RAB11A;CEP350;APC;MCPH1
ribonucleoprotein granule	ribonucleoprotein granule;cytoplasmic ribonucleoprotein granule	RBM20;EIF2S1;EIF4G1;LSM3;STAU1;ANKRD34C;FASTKD1;EIF4ENIF1;DDX19A;SMG1;MAEL;CSDE1;HNRNPU;SUMO1;PSMA6;DCP1A;FASTKD5;CNOT8;PRKAA2;PSMA4;RPLP0;LIMD1;ATXN2;DAZAP2;AGO4;UHMK1;RPL6;SNRPG;LARP1;PSMC2;UPF2;FASTKD3;OGFOD1;MBNL1;SARNP;SNRPGP15;EIF4E;TUBB;CDC42;TNRC6A;CAPRIN1;TDRKH;YBX1;EIF4E2;SNRPB2;DDX6;RC3H2;G3BP2;KPNB1;TNRC6B;EID1;DHX36;NSUN2;APOBEC3A;HIPK2;YTHDF2;HABP4;DIS3L2;RPS6;CNOT1;G3BP1;ROCK2;YTHDF3;ELAVL1;RAC1;CNOT7;DCPS;TUT4;NCL;PUM2;CELF1;HNRNPK;GIGYF2;LARP1B;DHX9;AGO1;XRN1;QKI;CLOCK;YTHDC2;PATL1;SYNE1;PUM1;ROCK1;SSB;HELZ;UBAP2;LSM14A;RPS4X;DDX3X
regulation of RNA export from nucleus	regulation of RNA export from nucleus;regulation of nucleobase-containing compound transport	IWS1;NRDE2;SETD2;THOC2;WNK1;NCBP2;NSUN2;CPSF6;DHX9;NUP153;KHDRBS1;TPR
positive regulation of transcription elongation by RNA polymerase II	positive regulation of transcription elongation by RNA polymerase II;positive regulation of DNA-templated transcription, elongation	CCNK;MED6;TCERG1;CDK12;EAPP;CDK13;NCBP2;MED7;NCBP1;MED21;MED4;MED14;ZMYND8;CDC73;MED1;MED23;SUPT16H;SCAF8
dolichol-linked oligosaccharide biosynthetic process	dolichol-linked oligosaccharide biosynthetic process;oligosaccharide-lipid intermediate biosynthetic process;polyprenol metabolic process;dolichol metabolic process	ALG12;ALG3;DOLPP1;ALG10;ALG8;NUS1;ALG9;ALG1;ALG10B;DOLK;ALG14;RFT1;ALG11;AKR1C3
oxygen carrier activity	oxygen carrier activity;oxygen transport	HBA2;HBE1;HBA1;HBB;HBM;HBQ1;HBD;CYGB;HBG1
acetylation-dependent protein binding	acetylation-dependent protein binding;lysine-acetylated histone binding	YEATS4;PSME4;SIRT1;BRD9;TAF1;KMT2A;BRD3;BRD7;SMARCA4;TRIM24;ZZEF1;ZMYND8;ZZZ3;EP300;PHIP
regulation of telomerase RNA localization to Cajal body	regulation of telomerase RNA localization to Cajal body;RNA localization to Cajal body;telomerase RNA localization to Cajal body;telomerase RNA localization;RNA localization to nucleus	CCT4;CCT3;CCT8;CCT7;CCT6A;EXOSC10;TCP1;CCT5;NAF1;DKC1;CCT2;PARN;WRAP53
mitochondrial outer membrane	mitochondrial outer membrane;outer membrane	RPS27A;BNIP3;BNIP1;MTARC2;BCL2L1;MTCH2;PPP1CC;MFN2;CYB5B;ACSL6;CHCHD3;EPHA4;TOMM7;MTERF3;NIPSNAP2;PRKN;MAOB;RNF185;SH3GLB1;CHCHD6;ACSL1;CPT1B;ASS1;MTX1;SPART;PIGBOS1;GDAP1;HSPA9;DCAKD;ATAD1;MGST3;OPA1;ARMCX3;HK1;MTARC1;BECN1;STMP1;FOXO3;ACSL3;MAOA;CISD2;MTOR;ACACB;ARMCX6;HADHB;RAF1;VPS13A;EXD2;KRAS;TOMM20;MTX3;ARMC10;AKAP1;SPIRE1;DNM1L;SLC25A46;TRAF3IP3;SLC11A2;MIGA1;ARMC1;RHOT1;PGR;MFN1;USP30;UFL1;AGK;VPS13C;CPT1A;TMEM109;NAV3;NUTF2;LRPPRC;SYNE2;SYNE1;PSEN1
autophagosome assembly	autophagosome assembly;autophagosome organization	PIP4K2C;STX17;GABARAPL2;RAB5A;PIKFYVE;RAB7A;UBXN2A;MFN2;RAB33B;ATG16L1;SEC22B;SH3GLB1;UBXN2B;ATG3;RB1CC1;RAB23;RALB;BECN1;IFT88;AP4M1;EPHB2;NSFL1C;RAB1A;MTOR;UBQLN1;SNX18;SMCR8;TBC1D14;ATG5;FEZ2;UBQLN2;SNX30;ATG7;RAB3GAP2;PIK3C3;SNX7;LRBA;SNX4;PSEN1;RAB3GAP1;ATG2B;SCFD1;ZFYVE26;SPG11;DNAJC16
immunoglobulin production involved in immunoglobulin-mediated immune response	immunoglobulin production involved in immunoglobulin-mediated immune response;somatic recombination of immunoglobulin genes involved in immune response;somatic diversification of immunoglobulins involved in immune response;isotype switching	NSD2;TP53BP1;RNF168;RIF1;MLH1;HMCES;CD40LG;KMT5B;IL10;PTPRC;LIG4;SANBR;NBN;MSH6;MSH2;TFRC
regulation of mRNA processing	regulation of mRNA processing;regulation of mRNA splicing, via spliceosome	PRMT5;RBPMS2;SRPK2;RBM8A;PRDX6;RBM20;PRPF19;SF3B4;CELF2;RBM24;RBM25;SRRM4;HNRNPU;METTL16;SRPK1;SAP18;SNW1;THRAP3;DYRK1A;IWS1;CWC22;NCBP2;MAGOHB;RBM3;HNRNPA2B1;NCBP1;RBMXL1;EXOSC10;DHX36;LARP7;MAGOH;RBM23;NCL;CELF1;HNRNPK;DHX9;NSRP1;QKI;KHDRBS1;YTHDC1;SMU1;REST;CDC73;ZC3H14;RBFOX2;SON;SLTM
microtubule organizing center organization	microtubule organizing center organization;centrosome cycle	KIF3B;SPICE1;CEP135;PAFAH1B1;SIRT1;TRIM37;PPP1R12A;XPO1;UBXN2B;XRCC2;DNM2;SLC16A1;MDM1;HAUS2;CHMP2A;NAT10;TMEM67;C2CD3;NUBP1;CENPJ;CDK5RAP2;CETN2;UXT;CKAP5;TUBE1;NSFL1C;FBXW11;CEP72;CEP68;KIF3A;CLASP1;CEP192;POC1B;HAUS3;CHMP2B;CLASP2;SDCCAG8;GCC2;MAP9;ROCK2;VPS4B;ARHGEF10;CEP295;PDCD6IP;PCM1;CETN3;SASS6;HAUS6;CEP76;RTTN;CEP120;GOLGA2;USP33;NIN;MCPH1
cellular response to starvation	cellular response to starvation;response to starvation	IMPACT;SH3GLB1;CPEB4;SIRT1;RRAGA;EIF2S1;SESN1;SLC38A2;JMY;EIF2AK4;RALB;PRKAA2;SEH1L;BECN1;AKR1C3;FOXO3;YWHAZ;MIOS;SLC38A3;MTOR;SP1;WRN;ASNS;FNIP1;TNRC6A;STK24;PLIN3;DSC2;KAT5;WNT4;XBP1;ATG5;PPARA;MAPK1;DNAJC15;FADS1;SREBF2;FBXO22;SESN2;ATG7;LARS1;KICS2;PIK3C3;DEPDC5;LAMP2;HSPA5;PRKAA1;USP33;AOC1;PIK3R4;YARS1;ADSL;EIF2A;LARP1;PEX2;EIF2AK1;TBC1D5;HMGCS2
cardiac muscle cell contraction	cardiac muscle cell contraction;cardiac muscle cell action potential involved in contraction	SCN2A;NEDD4L;RYR2;GJC1;CAMK2D;SCN3A;DSG2;ATP1A1;KCNH2;SCN4A;SCN10A;SCN5A;CAV1;SCN1A;DSP;PKP2;CACNB2;CTNNA3;SRI;DSC2;CACNA2D1;CACNA1C;DLG1;PIK3CA;GPD1L;KCNE1;SGCD;KCNJ2;GJA1;AKAP9;NUP155;FGF12
regulation of autophagosome assembly	regulation of autophagosome assembly;regulation of vacuole organization	PIP4K2C;RAB5A;PIKFYVE;SEC22B;SH3GLB1;RALB;BECN1;IFT88;EPHB2;MTOR;SNX18;SMCR8;TBC1D14;FEZ2;UBQLN2;SNX30;RAB3GAP2;SNX7;SNX4;RAB3GAP1;SCFD1;SCARB2;FNIP1;PPP3CB;TMEM106B
protein targeting to lysosome	protein targeting to lysosome;protein targeting to vacuole	NCOA4;RAB7A;LAPTM5;SORT1;LHCGR;SCARB2;BECN1;ZFYVE16;SNX16;AP4M1;AP3M1;GCC2;GNPTAB;AP3B1;SORL1;M6PR;PIK3C3;LAMP2;PIK3R4;VPS13A;VPS37A;VPS13C
COPI-coated vesicle	COPI-coated vesicle;COPI-coated vesicle membrane	COPZ1;TMED2;ARCN1;COPG2;TMED10;CCDC88A;TMEM199;COPB1;COPB2;COPG1;TMED7
centrosome localization	centrosome localization;microtubule organizing center localization	DYNC1LI2;PAFAH1B1;BICD2;CEP83;INTS13;NUBP1;EZR;CCDC141;SYNE2;TBCCD1;DLG1;PARD3;SUN1;KIF5B;AKAP9;NIN
peroxisome	peroxisome;microbody	MGAT4A;ISOC1;PEX11A;MTARC2;ACSL6;ACOX1;IDH1;TMEM135;TRIM37;ACSL1;PEX12;VWA8;GDAP1;ACOX3;SCP2;ATAD1;HSD17B4;AMACR;ECH1;MPV17L;ACSL3;HACL1;ACBD5;HSDL2;ATM;CROT;PEX1;LONP2;PEX2;AGPS;IDE;DNM1L;PEX3;FAR1;PIK3C3;NBR1;MYO5A;CAT;PEX13;USP30;NUDT12;MARF1;PXT1;AOC1;IDI1;HMGCR
membrane coat	membrane coat;coated membrane	KLHL12;AP1M1;AP1B1;EPN2;EPS15L1;AFTPH;PICALM;AP2M1;AP5M1;CLTB;VPS33A;SAR1B;COPZ1;CHMP2A;IGF2R;SCN10A;AP2B1;AP4M1;SEC24C;SEC23A;ARCN1;AP1S3;COPG2;CLTC;EPS15;SYNRG;AP3M1;SEC23B;AP3B1;CLINT1;TBC1D5;AP1G1;COPB1;COPB2;COPG1;SYNJ1;TMED7;SEC24B;AP4E1
lysosomal membrane	lysosomal membrane;lytic vacuole membrane	ABHD6;VNN1;ATP6AP1;RAB7A;AP2M1;ABCA13;ATP11B;RDH14;LAPTM5;MPEG1;KLC2;ITFG2;ATP6V1C1;HPSE;SPAG9;AP5M1;SORT1;CLCN3;ATG16L1;TMEM74;TM6SF1;NAPG;TMEM30A;GDAP2;VPS33A;HPS6;ATP11A;MAGT1;NFAM1;RRAGA;CLCN4;PLD1;CD68;VTI1B;TM9SF1;SCARB2;PLEKHF1;ATP6V1E1;CHMP2A;HLA-DQA2;ATP6V1H;SEH1L;SLC38A9;TLR8;MARCHF8;VAMP7;LAMTOR3;AP2B1;ATP8A1;SLC38A7;CEACAM6;GNB4;ATP6V0A2;DRAM2;TMEM45B;MIOS;STARD3NL;CD164;TMEM59;VLDLR;ATP6AP2;CFTR;TAB2;PIGR;MTOR;ATP6V1A;OCLN;CHMP7;FPR1;FNIP1;OSTM1;RAB2A;VPS13A;ZFYVE26;AP1S3;LAPTM4A;CKAP4;VPS11;LAMP3;CEACAM8;DNAJC13;GPLD1;TMEM192;CCZ1B;CHMP2B;CLTC;GPR137B;ZNRF2;SPG11;AP3M1;SNAP29;SESN2;AP3B1;TMEM106B;VPS13B;WDR41;RAB14;AZU1;CPNE3;MFSD1;MITF;TRAF3IP3;M6PR;SLC11A2;GOPC;KICS2;DEPDC5;TRIM23;LAMP2;AP1G1;ANKFY1;SNX14;AHNAK;LRBA;TMEM9B;KIF5B;RNF13;LRP2;ACP3;PSEN1;LNPEP;VPS35;STX7;SLC36A4;VPS13C;UBA1
