representative	grouped_terms	genes
kidney development	kidney development;renal system development	AGTR2;ALDH1A2;GREM1;CDKN1C;LIF;RET;GPC3;PROM1;LRP2;AQP1;ENPEP;SOX4;CITED1;DCHS1;SLIT2;PDGFRB;RARA;EFNB2;NRP1;SPRY1;EPCAM;DLL1;BMP4;BMP10;FGF2;SMAD1;WT1;MME;FOXC2;PRDM1;VANGL2;ITGA8;ACE;GATA3;PDGFD;SULF2;GLIS2;LZTS2;BICC1;JAG1;NOTCH1;CD34;SERPINF1;WWTR1;MYO1E;RDH10;COL4A4;PAX8;NOTCH3;ADAMTS1;TBC1D32;PCSK5;APAF1;BMP6;SIX2;HES1;PLXND1;SOX8;TGFBR1;DCHS2;GPR4;BAX;CC2D2A;CENPF;MMP17;PECAM1;GDNF;COL4A3;ASXL1;ANGPT2;OSR2;SMAD3;SULF1;MAGI2;EXT1;CTSH;IFT20;FOXC1;PDGFRA;GCNT3;UPK3A;AGT;NPHP3;AGTR1;PRKX;PKD2;ADAMTS16;LAMA5;ROBO2;GLI2;IQGAP1;BMP2;PDGFB;TEK;PPP3CA;ANGPT1;SLC22A1;VEGFA;SIX4;EZH2;FGFR2;ITGB3;GCNT4;TFAP2A;SIX1;NUP85;CNTRL;PLCE1;CEP290;WNT6;EGR1;HELLS;TNS2;MEF2C;WNT9B;PODXL;KIRREL3;SMAD5;DACT2;DYNC2H1;OSR1;HYAL2;NOG;GCNT1;TP73;ID3;TRAF3IP2;AHI1;FOXF1;TBX18;COL4A1
regulation of TOR signaling	regulation of TOR signaling;TOR signaling	SYK;CSNK1A1;GPAT3;SIK3;CTNS;LAMTOR5;WDR24;SEC13;GPR155;LAMTOR1;UBR1;ARMH4;CLEC16A;FNIP2;TSC1;FAM83D;MTM1;WAC;RRAGD;AKT1S1;HIF1A;UBE2N;GSK3A;HDAC3;BMT2;PRKACB;SZT2;ENDOG;ZMPSTE24;UBR2;FLCN;KICS2;RPTOR;GPR137B;TBC1D7;OTUB1;GSK3B;EP300;YWHAG;MLST8;CUL3;FNIP1;PRKAA2;EPM2A;LEP;SMCR8;USP7;RRAGA;LARS1;TMEM127;UBE3A;AKT1;FBXO9;PRKACA;F3;TTI1;RNF167;ARAF;MIOS;USP9X;EIF4EBP2;TIPRL;PINK1;LARP1;MTOR;MAPKAP1;SYAP1
regulation of mitochondrial translation	regulation of mitochondrial translation;regulation of mitochondrial gene expression	MTG2;RMND1;SHMT2;NGRN;COA3;TRUB2;MALSU1;TSFM;TRMT10C;ALKBH1;C1QBP;TACO1;LRPPRC;MPV17L2;MRPS27;RPUSD3;FASTKD2;CDK5RAP1;UQCC2;CHCHD10;THAP11;MTRES1
tRNA transcription by RNA polymerase III	tRNA transcription by RNA polymerase III;tRNA transcription	POLR3E;POLR2F;POLR2L;GTF3C2;GTF3C6;GTF3C4;POLR2E;GTF3C3;GTF3C1;POLR3A
transforming growth factor beta receptor superfamily signaling pathway	transforming growth factor beta receptor superfamily signaling pathway;transmembrane receptor protein serine/threonine kinase signaling pathway	USP9Y;SFRP2;GDF15;PEG10;GREM1;CDKN1C;INHBB;GPC3;LRP2;KCP;CHRDL1;FERMT1;INHBA;NBL1;GDF10;LTBP4;CITED1;CLDN5;SPRY1;HTRA1;SRC;TNFAIP6;BMP4;ABL1;BMP10;SMAD1;CDH5;DAB2;ITGA8;NLK;ELAPOR2;CHRD;IGSF1;COMP;NOTCH1;TMPRSS6;SPRED2;ZNF423;SPRED1;SMURF1;RGMB;LTBP3;SMURF2;MSX1;BMP6;TGFB3;LRRC32;MAPK3;HES1;SKI;PML;FMOD;NDP;TGFBR1;PXN;NKX2-1;RGMA;MSTN;HTRA3;TGFB1;BMP5;TP53;SMAD3;PCSK6;FOS;SULF1;ENG;FKBP1A;MAGI2;ASPN;SLC2A10;SINHCAF;EXT1;PPARG;SNX25;LPXN;GDF3;AXIN1;ITGB8;ACVRL1;CTDSPL2;ZBTB7A;LRG1;LOX;ETV2;CRB2;TGFB1I1;VASN;ARID4B;TGIF2;GREM2;ACVR2A;BMP2;NRROS;SFRP4;TWSG1;SKIL;KDR;PDCD4;FST;SPRY2;IL17RD;ING1;DLX5;SMPD3;ATF2;DDX5;WFIKKN2;ACVR1B;CCN3;WWTR1;GLCE;AMH
RNA polymerase core enzyme binding	RNA polymerase core enzyme binding;RNA polymerase II complex binding	NCOA3;WDR43;LEO1;RPRD1A;RTRAF;MAF1;DHX9;AGO1;WAC;ELOF1;RPAP2;BRD4;URI1;SCAF8;RPRD1B;SUPT4H1;ELP2;SMYD2;CDC73;CTR9;RPRD2;PAF1;ESRRB;ERBB2
aminoacyltransferase activity	aminoacyltransferase activity;ubiquitin-like protein transferase activity	PJA2;IRF2BPL;RNF103;UBR1;BRAP;VPS11;TRIM32;RNF5;RABGEF1;TRIM35;RNF113A;PEX2;WDSUB1;ATE1;RNF40;UBE3B;ATG3;BIRC2;UBE2E3;TRIM37;FBXO11;TRIM69;ZFP91;CBLL1;AKTIP;BTRC;FBXO21;RANBP2;FBXO30;AMFR;CDC23;RNF181;FBXO25;MARCHF6;UBE2N;RC3H2;RNF214;RNF10;DZIP3;RNF26;NCCRP1;UBL4A;RMND5A;NEURL2;TRIM63;WWP1;TRIM54;MARCHF3;RNF43;ANAPC11;RNF123;UBR5;RNF20;TRIM23;UBR4;BRCA1;RNF115;MARCHF11;UBR2;MARCHF8;KCMF1;FBXO3;SHPRH;FBXO40;UBA3;TRIM41;FBXO27;PDZRN3;RNF141;UBE2H;CUL2;ASB2;UBE2T;FBXL5;LONRF2;HDAC4;NEDD4L;UBE3C;MKRN2;RNF168;UBE2A;UFL1;HLTF;STUB1;PPIL2;TRIP12;CNOT4;RNF111;UBE2G1;RCHY1;UBE2L3;VPS18;BSPRY;CUL3;NT5C2;ASB12;LNX2;CDC42;RNF14;MED1;PPP1R11;PRKN;CCNB1IP1;UBE4B;GID4;UBE2D4;PEX12;TRIM44;LMO7;UFC1;UBE2D2;ARIH2;CUL5;BIRC6;ASB1;TGM2;ZNRF3;PCGF5;NFX1;ATG16L1;NEURL4;CUL4A;MKRN1;TRIM24;HERC2;RNF150;UBE2G2;UBE2M;NSMCE2;UBR7;UBE3A;PIAS1;FBXO10;HECTD1;FBXO9;UBR3;RNF41;HUWE1;TRIM55;MAEA;HERC3;RNF216;RNF167;MUL1;RNF121;UBE4A;FBXW8;TGM3
response to BMP	response to BMP;cellular response to BMP stimulus;BMP signaling pathway	USP9Y;SFRP2;GREM1;GPC3;LRP2;KCP;CHRDL1;NBL1;HTRA1;TNFAIP6;BMP4;ABL1;BMP10;SMAD1;CDH5;GATA3;ELAPOR2;CHRD;COMP;NOTCH1;TMPRSS6;ZNF423;SMURF1;RGMB;SMURF2;MSX1;BMP6;MAPK3;HES1;ADAMTS12;SKI;RGMA;HTRA3;BMP5;PCSK6;SULF1;ENG;EXT1;PPARG;GDF3;ACVRL1;SPINT1;CTDSPL2;ETV2;CRB2;GREM2;ACVR2A;BMP2;SFRP4;TWSG1;SKIL;KDR;PDCD4;FST;DLX5;SMPD3;ATF2;DDX5
transferase activity, transferring one-carbon groups	transferase activity, transferring one-carbon groups;methyltransferase activity;S-adenosylmethionine-dependent methyltransferase activity	PRMT1;TFB1M;TRDMT1;FAM86B2;METTL14;CMTR2;FAM86C2P;CARM1;ETFBKMT;COMTD1;DIMT1;NSUN2;TYW3;NSUN4;METTL6;EMG1;CMTR1;ATPSCKMT;SMYD5;FDXACB1;METTL2B;BCDIN3D;TFB2M;FAM98B;METTL5;NDUFAF7;RNMT;FBXO11;COQ5;SHMT1;PEMT;CAMKMT;WDR5;TRMT12;ARMT1;FAM98A;SETDB2;BUD23;KMT2D;MTR;SETD6;EEF2KMT;BMT2;TRMT10C;ICMT;KMT2C;NTMT1;MTFMT;NSUN5;GCSH;PRMT3;METTL15;LCMT1;LCMT2;MRM2;TRMT61B;NDUFAF5;DPH5;EEF1AKMT4;TRMT1L;TRMO;SMYD2;GART;METTL24;TPMT;ATIC;COQ3;METTL21EP;FAM86C1P;ASH1L;THUMPD3;SETD3;METTL22;SUV39H1;PCMT1;NSD1;TRMT9B;SMYD1;PRMT5;METTL13;PRDM16;GNMT;TRMT2B;PRDM11;FTSJ3;METTL2A;PNMT
branched-chain amino acid catabolic process	branched-chain amino acid catabolic process;branched-chain amino acid metabolic process	HIBADH;SLC25A44;AUH;BCAT2;HIBCH;BCKDHA;PPM1K;MCCC2;ACAT1;ALDH6A1;ACADSB;ACAD8;BCKDHB;DLD;MCCC1;DBT;HSD17B10;PCCB;ILVBL;PCCA
positive regulation of vasculature development	positive regulation of vasculature development;positive regulation of angiogenesis	SFRP2;GHRL;GREM1;CXCL8;PIK3R6;PGF;AQP1;APLNR;CYP1B1;VEGFC;ETS1;JCAD;NRP1;IL1B;CHI3L1;DLL1;ABL1;FGF2;SMAD1;CD40;CDH5;FOXC2;AKT3;TNFSF12;TLR3;TWIST1;SASH1;PTGIS;SMOC2;CD34;MDK;NFE2L2;PRKD2;BTG1;ADM;RHOB;ZC3H12A;CMA1;FLT1;PRKD1;TGFBR1;RAMP2;TIE1;TGFB1;ANGPT2;CX3CR1;CAMP;HMOX1;PDCD6;CXCL12;TBXA2R;ENG;CTSH;C3;RUNX1;ANXA3;ITGB8;ACVRL1;FUT1;CCL24;PLCG1;LRG1;ECM1;NOS3;TEK;VEGFA;ANGPTL4;KDR;ANGPTL3;CXCR4;ITGB3
regulation of endothelial cell migration	regulation of endothelial cell migration;regulation of epithelial cell migration	PTGS2;AGTR2;NRP2;PTN;DCN;VEGFC;DLL4;ETS1;SLIT2;JCAD;ADAMTS9;NRP1;APOE;RHOJ;ABL1;BMP10;FGF2;CD40;FLT4;FGF16;FOXC2;CARD10;PLK2;AKT3;GATA3;MMRN2;TMSB4X;SASH1;SMOC2;APOH;NOTCH1;ADGRA2;MEOX2;NFE2L2;SERPINF1;SPRED1;PIK3CG;PRKD2;ADGRB1;EPHA2;RHOB;ZC3H12A;ANXA1;NR2F2;PRKD1;EFNA1;PRCP;STC1;PLG;TGFB1;ANGPT2;SCARB1;FOXP1;HMOX1;VASH1;PDCD6;TBXA2R;DAB2IP;HDAC7;SP100;SH3BP1;PPARG;ANXA3;GFUS;ACVRL1;FUT1;AGT;PLCG1;HRG;RIN2;P2RX4;NOS3;PDGFB;TEK;ANGPT1;VEGFA;SPARC;KDR;CEACAM1;ITGB3;ENPP2;TACR1;PPM1F;SRC;DOCK1;PLCG2;PTPRR;CTSH;IFNG
immune response-regulating cell surface receptor signaling pathway	immune response-regulating cell surface receptor signaling pathway;immune response-activating cell surface receptor signaling pathway	IGHG4;KIT;NR1D1;PAK1;TRAT1;ADA;FYN;ICOSLG;TRBC2;YES1;TNFRSF21;THY1;CACNB3;CD79B;SRC;PAK3;LCK;INPP5D;ABL1;LIPA;CD40;PELI1;CMTM3;BTLA;FCER1A;GATA3;COLEC11;PLCG2;RFTN1;TRIL;NMI;MAP3K1;TESPA1;HLA-DQB1;MALT1;WDFY1;VAV2;FCER2;TNFAIP3;PRKD2;PVRIG;MAPK10;TLR5;PLSCR1;FCRL3;CD28;PLD2;ZC3H12A;ZAP70;NFKB1;MAPK8;NR1H3;HLA-DPB1;KIR2DL1;PTPN2;SH2D1A;LTF;SKAP1;TRBC1;BAX;MS4A1;KLRK1;LCP2;CD247;GCSAML;NECTIN2;SH2B2;FOXP1;NFKBIZ;BLK;HLA-DRB1;STAP1;IRAK2;IRAK4;PAWR;IFI35;DAB2IP;VAV3;RAB7B;NFKBIA;KLHL6;C3;LPXN;FOXP3;TRGC1;SPPL3;THEMIS;RELA;CACNB4;LAT;PLCG1;BTNL8;GBP1;KLRD1;IKBKB;IRF3;PLPP4;TBK1;TRDC;TLR4;LYN;BTN2A2;PRKCH;CARD11;BTN3A3;CD19;FCN2;BTNL9;SLA2;CEACAM1;BCL10;CSK;CD22;NAGLU;CMKLR1;LBP;PLA2G6;BTNL3;TICAM1;NFKBID;CD47;KLRC4;TLR1;CYBA;BTN2A3P;PRKCQ;BTN3A1;MEF2C;KLRC3;TRGC2;BTN3A2;CD38;LY96;STK11;KLRC1
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum;release of sequestered calcium ion into cytosol by endoplasmic reticulum;release of sequestered calcium ion into cytosol by sarcoplasmic reticulum;sarcoplasmic reticulum calcium ion transport	HRC;PLN;ATP1A2;TRDN;TMEM38A;RYR2;ANK2;CASQ2;AKAP6;CAMK2D;CHD7;TMEM38B;CACNA1C;CALM3;PDE4D;CASQ1;PRKACA;SLC8A1;DMD;NOL3;ZMPSTE24;ATP2A2
axon development	axon development;axonogenesis	IGSF9;RET;NTNG1;ARHGEF28;PAK1;MAG;NRP2;NELL2;PTN;FIGNL2;FYN;ATP8A2;NMNAT2;PGRMC1;NCAM2;TSKU;CNTN4;SEMA3E;BRSK1;BOC;CRABP2;RTN4RL2;EPHA6;TNFRSF21;DPYSL5;SEMA6A;ARTN;SLIT2;ROBO1;THY1;SNAP25;CELSR3;SEMA3B;EFNB2;NTRK2;PLPPR4;NRP1;PAK3;APOE;EPHA5;ABL1;CNTN1;FLRT2;SEMA6B;TRPV2;APBB2;MAP3K13;BHLHE22;VANGL2;ANOS1;DRD2;GATA3;SLIT1;FEZ1;ISLR2;PLXNB2;SLITRK4;PLP1;MATN2;SEMA7A;NUMBL;RUFY3;S100A6;FLRT3;NOTCH1;SCARF1;NTRK1;MMP2;GFRA3;EPHA3;SEMA3G;ROBO4;TUBB2B;UNC5B;PLEKHG4;NLGN3;S100B;ROBO3;SMURF1;HMCN2;NUMB;ARHGEF25;ADGRB1;SLIT3;NOTCH3;UNC5A;SIAH1;NRXN1;PLXND1;KIF5C;BHLHA15;ARHGEF40;SEMA3D;CDK5R2;LRRC4C;SLITRK6;NDP;DSCAML1;EFNA1;CHL1;NR4A2;KIAA1755;SEMA3F;SYNGAP1;NOVA2;NKX2-1;CDH1;CNTN5;RGMA;RTN4R;SEMA4C;GDNF;DRAXIN;NEFH;NPTX1;BRSK2;UCHL1;CCK;TAOK2;NFASC;ITGA4;CXCL12;PRDM8;DISC1;EXT1;EFNB1;SLITRK5;CNTN2;ZFYVE27;EGR2;APOD;WNT3;STXBP1;MGARP;RND2;CTNNA2;CHODL;ROBO2;GLI2;SEMA5B;IST1;NRXN3;CNP;VEGFA;LMX1A;SKIL;OLFM1;CDH11;UNC5C;FGFR2;EFNA3;CYFIP1;SHOX2;DLX5;PTPRZ1;VASH2;AUTS2;STMN1;BCL11B;NIBAN2;CNTNAP1;ADCY1;NGFR;NDEL1;ECE1;LHX9;CRTAC1;FKBP1B;TIAM1;ARHGAP4;ACTG1;CDKL3;PRKCQ;TRIM46;KIF13B;EFNB3;PLXNA2;EPHB6;STK11;VASP;SCN11A
myofibril assembly	myofibril assembly;striated muscle cell development	MYL2;ANKRD1;TNNT2;MYL9;PLEC;LDB3;KRT8;NRAP;MYH7;CSRP3;MYBPC3;MYPN;ACTN2;TCAP;AKAP13;FHOD3;KLHL41;MYOM2;CFLAR;NKX2-5;FLII;PRKAR1A;CAV3;MYOM3;TMOD1;MYLK3;SYNPO2L;PROX1;SRF;NEBL;FLNC;LMOD3;MYOZ2;SMAD4;ACTC1;TPM1;PGM5;CFL2;MYH6;MYOM1;TTN;MEF2A;OBSL1;OBSCN;CASQ1;ITGB1;WDR1;ADPRHL1;LARGE1
nuclear androgen receptor binding	nuclear androgen receptor binding;regulation of androgen receptor signaling pathway;androgen receptor signaling pathway	KDM5D
purine-containing compound catabolic process	purine-containing compound catabolic process;purine nucleotide catabolic process;nucleotide catabolic process;purine ribonucleotide catabolic process;ribonucleotide catabolic process;nucleoside phosphate catabolic process	INS;UCP2;GAPDH;HIF1A;NT5C1A;SLC4A4;FKRP;NUDT13;ALDOA;PGK1;NUDT4;ABCD1;AMPD3;FLCN;RPTOR;ENPP4;ACAT1;PFKM;HDAC4;NCOR1;SUCLG2;EP300;NUDT19;PGM1;MLYCD;LDHA;ALDOC;MLST8;GPI;NT5C2;FITM2;JMJD8;PRKAA2;DHTKD1;HK2;SUCLA2;ADAL;NUDT12;HINT1;NUDT1;FBP1;ZBTB20;PGAM1;TPI1;PRKAG1;PDE4D;MTOR;PDE7A;PKM;PRKACA;HK1;OGDH;NUDT3;NUDT16;PPARA;PFKP;VCP;DCTPP1;ENTPD5;PPP2CA;BPGM;SUCLG1;TIGAR;ENTPD6
response to insulin	response to insulin;cellular response to insulin stimulus	CTSD;GKAP1;PNPLA3;HRAS;ACVR1C;SLC25A33;APPL1;VPS13C;ZBTB7B;TSC1;CSRP3;ZBED3;EIF4EBP2;HDAC9;PDE3B;GPT;SORL1;INS;UCP2;AKT2;XBP1;SCAP;MZB1;NCL;MYO5A;RHOQ;PTPN1;LONP1;GSK3A;UPRT;NUCKS1;KCNQ1;MAPK1;PRKCZ;CFLAR;PTPN11;HADH;PDK4;ECHDC3;GOT1;NCOA2;GSK3B;INPP5K;LPIN3;YWHAG;INSIG2;PARP1;CAT;ZNF106;GRB2;GCLC;LEP;LPIN1;IRS2;SORBS1;PDPK1;HMGCS2;EEF2K;PDK2;RAF1;PRKDC;ADIPOR1;USO1;MYO1C;RAB10;EPRS1;FBP1;SLC2A1;GAB1;SOS2;TBC1D4;KANK1;MTOR;SGCB;ABCC8;PKM;ADIPOQ;AKT1;APC;MAPK14;HADHA;IDE;SORT1;SLC27A4;ZNF592;KLF15;PPARA;PIK3R1;EPM2AIP1;GRB14;SYAP1
regulation of mRNA stability	regulation of mRNA stability;regulation of RNA stability;regulation of mRNA catabolic process	DHX9;LARP4B;PAN2;YTHDF2;FXR1;IGF2BP2;RBM24;ZC3H14;DCP1A;PUM1;PAIP1;IREB2;RC3H2;ALKBH5;DHX36;CELF1;RIDA;SERBP1;LSM1;CNOT11;ROCK1;PNPT1;NANOS1;DCPS;YTHDF3;PDE12;ELAVL1;SAMD4A;YBX3;TNRC6A;TENT5A;CNOT4;PABPC4;CSDE1;LARP1;TBRG4;CSDC2;FTO;FASTKD1;CNOT1;CNOT10;THRAP3;FASTKD5;FASTKD2;GIGYF2;PCID2;TENT5C;TENT5B;LARP1B;TAF15;MLH1;QKI;APEX1;TNRC6B;AXIN2;FXR2;AKT1;MAPK14;PARN;YBX1;PHAX;HNRNPAB
cardiac muscle cell development	cardiac muscle cell development;cardiac muscle cell differentiation;cardiac cell development	PLEC;G6PD;GATA4;MYO18B;PARP2;NRAP;CSRP3;HEY2;ACTN2;TCAP;FHOD3;GSK3A;PRICKLE1;TOMM70;ALPK2;NKX2-5;ZMPSTE24;PDLIM5;ALPK3;ASB2;BMPR1A;CAV3;MYLK3;PROX1;LARGE1;SRF;NEBL;CXADR;AKAP6;SORBS2;MEIS1;SMAD4;ACTC1;MAP2K4;NKX2-6;MYH6;ADRA1A;TTN;MEF2A;MTOR;SGCB;OBSL1;SLC8A1;SGCD;FHL2;ADPRHL1;PPARA;BVES;TSC1;AKAP13;HDAC3;SOX6;MYOCD;DKK1;GATA6;RARB;ITGB1
negative regulation of ubiquitin-dependent protein catabolic process	negative regulation of ubiquitin-dependent protein catabolic process;negative regulation of proteolysis involved in protein catabolic process	CSNK2A2;RPL23;STYX;MTM1;WAC;MAP1A;TLK2;PARK7;PDCL3;UCHL5;PHF20L1;RPL5;USP38;DDRGK1;BAG6;USP14;GIPC1;USP7;CSNK2A1;HIPK2;USP5;USP9X;KLHL40;USP25;UBXN2A;ALAD;PSMF1;PSME3IP1
5'-3' RNA polymerase activity	5'-3' RNA polymerase activity;RNA polymerase activity;DNA-directed 5'-3' RNA polymerase activity	MED21;CRCP;POLR2I;POLR2J;PRIMPOL;POLR2J3;POLR3F;POLR3C;POLR2F;POLR2L;PRIM1;POLR1B;POLRMT;POLR1A;MED20;POLR2E;POLR2B;POLR2C;POLR3H;POLR3K;POLR3B;POLR3A
peroxisomal membrane	peroxisomal membrane;microbody membrane	PEX7;DHRS7B;ACSL4;HMGCR;DHRS4;PEX2;FIS1;PEX13;ABCD2;PNPLA8;TRIM37;PEX5L;TTC1;PEX3;PEX1;ABCD3;AGPS;ABCD1;PEX19;ACOX1;HSD17B4;PEX11A;ATAD1;ACSL1;ALDH3A2;CAT;PEX26;MPV17L;ACBD5;GNPAT;PLAAT3;PXMP2;PEX12;NBR1;PEX14;PEX11B;MAVS
positive regulation of leukocyte activation	positive regulation of leukocyte activation;positive regulation of lymphocyte activation;positive regulation of cell activation	CCL19;PIK3R6;SLAMF1;IL6;TNFRSF4;VCAM1;BST1;ADA;TACR1;FYN;SOX4;ICOSLG;YES1;CRLF2;NCK1;IL33;RARA;THY1;KITLG;WNT10B;EFNB2;SRC;LCK;IL1B;INPP5D;ABL1;PELI1;NCK2;GATA3;CD83;HLA-DRB5;B2M;ITPKB;TNFRSF14;TESPA1;HLA-DQB1;HLA-E;MALT1;STAT5B;CCL2;MDK;IGF1;HLA-DPA1;SPTA1;FCRL3;RASAL3;IL4R;CD28;AXL;CD46;ZAP70;HES1;ANXA1;TNFSF13B;AGER;TBX21;MMP14;HLA-DPB1;HLX;CD74;CCL5;SOX13;DOCK8;KLRK1;TNFSF13;STAT6;TGFB1;NECTIN2;XCL1;NFKBIZ;HLA-DRB1;IL4I1;STAP1;CD70;VAV3;TNFSF9;EFNB1;HLA-DQA1;RUNX1;HLA-DMA;LGALS9;FOXP3;HLA-DOA;ABL2;PNP;IL15RA;HLA-DRA;MAP3K8;CD6;GLI2;PDCD1LG2;CD1D;TLR4;LYN;BTN2A2;CARD11;PPP3CA;SMARCD1;IFNG;BCL10;CSK;DPP4;ZBTB1;IL12A;EGR3;IL15;CCL3;LBP;HLA-DQA2;TICAM1;NFKBID;CD47;PRLR;GPR183;PRKCQ;NLRP3;MEF2C;HAMP;HMGB1;CD38;EFNB3;RHOH;IL23A;CCL21;BRD2;IL7;PTPRC;TNFRSF13C;RUNX3;CD5;TNIP2;HLA-A;PLA2G4A;ICOS;PCK1;HLA-DMB;NFATC2;NOD2;CD320;CD24;TNF;IL18;CD3E;SVEP1;DDR2;GP5;PEAR1;SELP
renal system vasculature development	renal system vasculature development;kidney vasculature development;glomerulus vasculature development	AQP1;PDGFRB;NRP1;BMP4;WT1;FOXC2;PDGFD;NOTCH1;CD34;NOTCH3;HES1;GPR4;PECAM1;ANGPT2;PDGFRA;PKD2;PDGFB;TEK;ANGPT1;ITGB3;EGR1
leukocyte proliferation	leukocyte proliferation;regulation of leukocyte proliferation	CCL8;CRP;CCL19;GREM1;KIT;SLAMF1;IL6;TNFRSF4;VCAM1;BST1;ADA;TACR1;FYN;ICOSLG;IL34;TNFRSF21;NCK1;IL33;KITLG;CX3CL1;IL1B;BMP4;INPP5D;ABL1;LIPA;IRF1;CD40;PELI1;IDO1;NCK2;ACE;PDE5A;TNFRSF14;HLA-E;MALT1;STAT5B;CSF2RB;IGF1;TNFAIP3;TNFRSF1B;PIK3CG;HLA-DPA1;MAPK8IP1;SPTA1;FCRL3;RASAL3;CD28;LRRC32;CD46;MAPK3;ZAP70;HES1;ANXA1;TNFSF13B;AGER;TNFRSF9;HLA-DPB1;NDP;TCIRG1;CD74;CCL5;SH3RF1;DOCK8;BAX;AHR;CLC;MS4A1;CRTAM;HHEX;JUNB;STAT6;RIPK3;TP53;XCL1;NFKBIZ;HLA-DRB1;IL4I1;PAWR;CD70;VAV3;TNFSF9;EFNB1;BST2;ELF4;LGALS9;FOXP3;PNP;ENPP3;CD6;LMBR1L;PDCD1LG2;CD1D;TBK1;TLR4;LYN;BTN2A2;CSF1;CARD11;PPP3CA;CD19;TWSG1
negative regulation of cell motility	negative regulation of cell motility;negative regulation of cell migration	SFRP2;AGTR2;GREM1;FBLN1;PTGER4;HAS1;PLCB1;CD200;FIGNL2;ADA;AFDN;NBL1;DCN;MCTP1;IL27RA;CYP1B1;DLL4;IL33;PODN;SLIT2;ROBO1;CLDN5;THY1;ADAMTS9;CX3CL1;CYGB;TMEFF2;DPYSL3;APOE;TNFAIP6;BMP4;BMP10;FGF2;RECK;PTPRT;CARD10;DRD2;CCN3;GATA3;MMRN2;NRG3;CCL28;CHRD;JAG1;RAP2B;DLC1;ATP1B2;APOH;NOTCH1;MAPK15;MEOX2;PTPRR;CCL2;NFE2L2;SERPINF1;SPRED1;LRCH1;ADGRB1;RHOB;CCDC125;GPR18;SRGAP2;NR2F2;TGFBR1;CD74;DACH1;KLRK1;NKX2-1;RIN3;CDH1;TIE1;ADGRG1;STC1;CORO1B;TGFB1;ANGPT2;BMP5;CX3CR1;HMOX1;VASH1;GNRH1;STAP1;CXCL12;SULF1;TBXA2R;DAB2IP;ENG;SP100;MAGI2;SINHCAF;BST2;ADAM15;PPARG;C5;ACVRL1;APOD;ARHGDIB;HRG;NAV3;SIN3B;ARID4B;ADTRP;IFITM1;CYP19A1;CLDN3;CDH11;GNA13;PIP5KL1;DPP4;MMP28;ING1;TP53INP1;GPR173
ficolin-1-rich granule lumen	ficolin-1-rich granule lumen;ficolin-1-rich granule	HSPA8;FTH1;ACTR10;ILF2;CTSD;PSMD12;GLB1;JUP;CSTB;DYNLT1;CCT8;PSMD13;PSMA5;COMMD3;XRCC6;ALDOA;MAPK1;CAB39;GNS;GYG1;AMPD3;CTSB;KCMF1;PSMB1;IDH1;PSMD6;PGM1;EEF2;VCP;ASAH1;COMMD9;ALOX5;ALDOC;APEH;CAT;GPI;PSMA2;GSTP1;ALAD;CAPN1;PSMB7;ARSB;KPNB1;AGL;PSMC3;PGAM1;PKM;PSMC2;PSMD7;MAPK14;PSMD14;HUWE1;PSMD11;PSMD3;PDAP1;PSMD2;VCL;DDX3X;LAMTOR1;CLEC4D;CR1;DOK3;UBR4;SERPINB6;ENPP4;DSP;DYNC1LI1;STBD1;ATP6V0C
heart contraction	heart contraction;heart process;regulation of heart contraction	GATA4;CELF2;MYH7;JUP;HRC;ATP2B4;CSRP3;SGCG;PLN;SNTA1;HEY2;CORIN;ATP1A2;MYBPC3;ATP1A3;KCND3;SOD1;EDN2;GJA1;TCAP;SCN1A;SCN2B;GSK3A;KCNQ1;TRDN;KCNJ12;KCNE1;NKX2-5;TNNI3K;AKAP9;ZMPSTE24;DSG2;HCN4;DES;ATP2A2;NEDD4L;CAV3;TMEM38A;CHRM2;SCN10A;SLC4A3;RYR2;CXADR;ADORA1;ANK2;CASQ2;CDC42;TNNC1;DSC2;CAMK2D;DSP;CACNB2;CACNA2D1;TMEM65;ACTC1;TPM1;RPS6KA2;THRA;SCN5A;ADRA1B;CTNNA3;POPDC2;DLG1;TNNI1;DNM1L;GLRX3;MYH6;ADRA1A;TMEM38B;GPD1L;HSPB7;CACNA1C;TTN;CALM3;PDE4D;PKP2;GATA6;MEF2A;MTOR;ADORA3;ATP1A1;YWHAE;PRKACA;SLC8A1;ATP1B1;KCNH2;SGCD;DMD;KCNJ2;THRB;NOS1AP;KCNJ5;BVES;DMPK;RAP1GDS1;AKAP13
response to interleukin-1	response to interleukin-1;cellular response to interleukin-1	CCL8;SELE;PCSK1;CCL19;NR1D1;CXCL8;INHBB;IL6;PLCB1;CITED1;CX3CL1;CCL23;SRC;IL1B;CHI3L1;PTGIS;CCL2;MMP2;AKAP12;CCL4;ZC3H12A;MAPK3;HES1;ADAMTS12;NFKB1;MAPK11;CCL5;IL1R1;XCL1;CAMP;IRAK2;IRAK4;DAB2IP;NFKBIA;FGG;GBP2;LGALS9;RELA;CCL24;CCL16;GBP1;TNFRSF11A;IKBKB;XCL2;GBP3;UPF1;ST18;IRAK3;CCL3;CD47;EGR1;RORA;KLF2;CD38;FGB;CCL14;HYAL2;CCL21;CCL7;ZNF675;TNIP2;HAS2;PCK1;EDN1
