representative	grouped_terms	genes
regulation of translation	regulation of translation;regulation of amide metabolic process	EEF2K;NIBAN1;ILF3;LARP1;ABCE1;UQCC2;MTIF2;IL6;CNOT7;EPHA4;ALKBH1;FXR2;MTOR;IGF2BP3;RPS6KA3;ETF1;AIRE;RMND1;YBX3;RGS2;DHX9;TRAP1;GEMIN5;DHX29;EIF6;EIF3K;SRP9;EIF4E3;RPUSD4;MTG2;LARP4B;CSDE1;COA3;PRKDC;EIF4G3;MSI1;FECH;ACO1;ELP3;GUF1;PAIP1;PUM3;NCBP2;NGRN;NCL;EIF2AK1;EIF4E;LRPPRC;PINK1;MAPKAPK5;EIF4H;FASTKD2;CNOT11;SELENOT;EIF2S1;APLP1;PAIP2B;SSB;BZW2;NMNAT2;NHLRC1;EIF2AK4;PLXNB2;CAPRIN1;EIF3H;SERBP1;NSUN5;EIF1B;CSNK2A1;FXR1;NPM1;PKM;EIF2B2;SARNP;GAPDH;EIF5AL1;NCBP1;WFS1;THBS1;EIF3B;DHFR;MRPL13;EIF4G1;DDX1;IFRD2;PRMT1;ELAVL1;RCC1L;EIF4G2;EIF4E2;YBX2;PAIP2;TACO1;MRPS27;EEF2;AGO1;EPRS1;NOLC1;AKT2;RPUSD3;ERBB2;TRUB2;RBM4;TSFM;ELP6;RPS6KB2;MALSU1;JMJD4;PA2G4;GSPT1;EIF5A;GCN1;IGF2BP2;C1QBP;TCOF1;YBX1;ALKBH5;EEFSEC;METTL5;HBS1L;ELAVL4;NSMAF;LRRTM3;RPTOR;MLST8;SPHK1;TIGAR;RTN3;ABCA7;PIN1;PRNP;SLC7A11;RTN1;RTN2
transmitter-gated monoatomic ion channel activity	transmitter-gated monoatomic ion channel activity;transmitter-gated channel activity;neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential;transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential;extracellular ligand-gated monoatomic ion channel activity	GRIA3;GRIN2B;GRIN2A;CHRNB2;GABRA5;GRIK4;CHRNA1;GRIN3A;GRIN1;GRIK1;GRIA2;GABRG1;CHRNA6;CHRNB1;CHRNA5;GRIK3;GRIK2;GRIK5;CHRND;GABRB3;GABRB1;GABRG2;HTR3A;CHRNA3;CHRNB4;GABRA4;ADRB1;P2RX6;P2RX5;GLRB
channel activity	channel activity;passive transmembrane transporter activity	GRIA2;KCNG2;GABRG1;VDAC2;TMCO1;CLCNKA;ATP5F1A;VDAC3;P2RX5;MCU;CACNA1D;CHRNA6;CCDC51;KCNH3;CHRNB1;ATP5F1D;ATP5F1EP2;ATP5PB;MIP;TMEM38B;ATP6V0C;SLC26A9;CHRNA5;GRIK3;CACNG6;ATP5PO;CLIC5;ATP5PF;SLC1A1;KCNJ3;KCNJ5;KCNS1;KCNA2;LRRC8E;SCN2B;ATP5MG;CLCN4;HCN4;KCNK13;ATP5F1E;TTYH2;CNGB3;ATP5MF;CLCN2;KCNA6;KCNA7;KCNK1;VDAC1;ATP5F1B;KCNQ5;AQP7;KCNA1;SNAP25;KCNH2;TMEM63B;KCNE5;KCNA5;ATP5F1C;TRPA1;SLC12A6;TOMM40;GLRB;PKD1L1;KCNC3;ITGAV;CATSPER1;KCNQ1;KCNIP2;CLIC4;KCNN2;NALCN;TRPC4;TOMM40L;ASIC3;KCNA3;CLIC6;SLC12A5;BAK1;GJA9;GRIK2;ANO8;CACNA2D3;GRIK5;STING1;AQP11;TMEM38A;CACNA2D2;CLCN3;GJA3;CHRND;HVCN1;PANX2;KCNK12;GABRB3;CLCNKB;TRPM6;GABRB1;GABRG2;HCN1;KCNH7;HTR3A;CHRNA3;TMC3;CHRNB4;KCNJ12;GABRA4;SLC6A4;KCNF1
DNA-directed RNA polymerase complex	DNA-directed RNA polymerase complex;nuclear DNA-directed RNA polymerase complex;RNA polymerase complex	POLR2G;TAF10;GTF2E2;TRRAP;POLR2M;POLR1B;CTR9;POLR3GL;POLR2D;TAF11;POLR3K;POLR3G;POLR1C;TAF9;PEX2;POLR2J3;POLR3F;POLRMT;POLR2K;CDK7;ENY2;MYZAP;TAF7;POLR2I;PRIMPOL;POLR1F;GTF2H2C;PAF1;GTF2H2;POLR2B;TAF4B;GTF2H1;TAF6L;POLR2F;MCM3;PRIM2;POLR1D;TAF6;POLR3B;RPAP1;USP22;POLR1A;POLR3E;LEO1;MNAT1;TAF13;POLR2J;TAF9B;POLR1E;POLA1;POLR2E;POLR2L;POLR3H;GTF2F1;CRCP;GTF2A2;TAF12;GTF2H5;POLR1G;GTF2F2
positive regulation of leukocyte proliferation	positive regulation of leukocyte proliferation;positive regulation of mononuclear cell proliferation;positive regulation of lymphocyte proliferation	CD70;TNFRSF13C;FCRL3;BCL2;CARD11;HLA-E;EPO;ICOSLG;RASAL3;TNFSF9;VAV3;NCK1;CSF1;TLR9;CCL5;MAPK3;IL1A;HLA-DPB1;PELI1;ATAD5;SPN;TLR4;TRAF6;HES1;RAC2;IRS2;CD74;HLA-DPA1;BCL2L1;PYCARD;STAT5B;CD3E;BST2;HLA-DMB;BCL6;CD1D;BST1;BTK;ADA;PDCD1LG2;CD6;PTPRC;MYD88;ZAP70;AGER;IL18;CD46;HMGB1;IL34;TMIGD2;JAK2;BMI1;CD80;IL7;SYK;LGALS9;CD28;ANXA1;PRKCQ;HLA-A;CD38;IGFBP2;TNFSF13B;SLAMF1;CORO1A;TYK2;CSF2RB;SASH3;IL1B;KIT;IL15;FCGR3A;IGF1;FGF10
renal filtration	renal filtration;glomerular filtration	IGKV3-20;F2R;JCHAIN;IGHA1;IGHA2;F2RL1;SULF2;EDN1;SULF1;EMP2;CD34;AQP1;COMT;CORO2B
iron-sulfur cluster assembly	iron-sulfur cluster assembly;metallo-sulfur cluster assembly	CIAO2A;IBA57;NUBP2;HSCB;ISCU;CIAPIN1;NFU1;CIAO3;HSPA9;ISCA1;ABCB7;GLRX5;FDX2;FXN;NDUFAB1;GLRX3;NUBP1;NFS1;BOLA3;CIAO1;CIAO2B;NUBPL;BOLA1
cellular response to molecule of bacterial origin	cellular response to molecule of bacterial origin;cellular response to biotic stimulus;cellular response to lipopolysaccharide	CXCL13;TLR10;AICDA;NUGGC;BMP6;NR1D1;PLSCR4;MMP9;IRAK4;GBP2;NFKBIZ;TLR6;TLR9;PDCD4;VIM;CARD16;GBP3;MAPK3;IL1A;NFKBIA;STAP1;CASP7;TNF;TLR4;CX3CL1;AHR;TRIM5;TRAF6;IRAK3;TLR1;AKAP8;LITAF;CXCL10;ZFP36;PYCARD;NR1H4;CXCL9;AXL;IRF3;SELENOS;GBP5;NFKBIL1;PDCD1LG2;CD6;KLRK1;MYD88;MAPK8;LY96;CASP1;GIT1;DEFA5;SHPK;SPON2;DEFB124;HMGB1;BCL10;ABCA1;RHOA;CDK19;TNFAIP3;RARA;RELA;JAK2;GFI1;CD14;CDK4;DEFA6;MMP3;CD80;TNIP3;CAPN2;LTF;MMP8;FCGR2B;CDA;TXNIP;APAF1;NOTCH2;DDIT3;BTK;TP53;SYK
protein insertion into ER membrane	protein insertion into ER membrane;protein insertion into membrane	CCDC47;EMC7;EMC4;GET3;WDR83OS;NCLN;BAG6;GET1;TMCO1;NOMO2;WNK1;EMC9;EMC8;EMC2;EMC1;GET4;TMEM147;EMC10;UBL4A;EMC6;RAB5IF;EMC3;NOMO1;COX18;OXA1L;BCS1L;MOAP1;MAIP1
negative regulation of cell migration	negative regulation of cell migration;negative regulation of cell motility;negative regulation of locomotion	CXCL13;SERPINF1;RECK;BMP4;SFRP2;NODAL;TGFBR1;BCL2;STC1;DCN;ARHGDIB;TAFA5;PIP5KL1;APOD;IFITM1;PODN;WNT4;CCL28;MMRN2;WNT11;SULF1;TGFBR3;CHRD;NBL1;ADARB1;CORO1C;CXCL12;LRP1;ENG;NFE2L2;IGFBP3;RAP2C;TP53INP1;HYAL2;STAP1;GNRH1;HAS1;FOXO3;SLIT2;TNF;RGCC;CX3CL1;DRD2;DLL4;CERS2;LRCH1;CCN3;EPHA1;ARID4A;CD74;RIPOR2;TGFB1;SUDS3;MIIP;RAP2B;SIN3A;ARID2;BST2;DPP4;ITGB1BP1;OGT;CCL21;PADI2;IL27RA;ACVRL1;ING1;CORO1B;ADA;GADD45A;PTPRR;SRGAP2;CYGB;SIN3B;PTPRJ;KLRK1;PTPRM;ADAM15;ARID4B;STK26;NEDD9;CDH11;SMAD7;PTPRT;GNA13;MMP28;SAP30L;CD200;ADGRB1;HMGB1;RHOA;KRT16;TACSTD2;CD300A;KRIT1;JAG1;COL3A1;MCTP1;GPR173;ROBO1;NOG;MECP2;DPEP1;DPYSL3;PTGER4;FBLN1;HDAC6;SEMA3G;GHRL;ELANE;NRP1;SEMA3C;SEMA4C
T cell proliferation	T cell proliferation;regulation of T cell proliferation	IHH;CD70;TNFRSF13C;BMP4;CARD11;LRRC32;HLA-E;EPO;PLA2G5;ICOSLG;RASAL3;RC3H1;TNFSF9;IL20RB;RIPK3;WNT4;CRTAM;NCK1;TNFRSF14;ELF4;ARG1;CCL5;CTLA4;IL1A;IRF1;VSIR;HLA-DPB1;PELI1;PLA2G2D;SPN;LMBR1L;TRAF6;PLA2G2A;HES1;FKBP1B;RAC2;CLC;HLA-DPA1;PYCARD;STAT5B;CD3E;HLA-DMB;BCL6;LIPA;FYN;TWSG1;BAX;CD1D;CCND3;PDCD1LG2;CD6;PTPRC;ZAP70;AGER;IL18;BTN2A2;HLA-DRB1;CD46;HMGB1;BTN3A1;TMIGD2;JAK2;PIK3CG;BMI1;CD80;TNFSF18;SH3RF1;TP53;SYK;LGALS9;GPNMB;PLA2G2F;CD28;ANXA1;PRKCQ;DOCK8;HLA-A;IGFBP2;MALT1;TNFSF13B;SLAMF1;CORO1A;TYK2;DOCK2
BMP signaling pathway	BMP signaling pathway;response to BMP;cellular response to BMP stimulus	BMP4;SFRP2;COMP;BMP6;HTRA1;HTRA3;DLX5;SKOR1;SKI;NOTCH2;SFRP4;SKIL;PCSK6;LEF1;RUNX2;SULF1;PDCD4;TGFBR3;SMURF1;CRIM1;CHRD;CCN1;NBL1;MAPK3;FSTL1;DDX5;ENG;EGR1;RBPJ;SMPD3;ATF2;SMAD9;FBN1;TMPRSS6;SOST;GDF3;CRB2;HES1;SORL1;TMEM100;FSTL3;RGMA;GPC3;TWSG1;ACVRL1;CHRDL2;SMAD2;NUMA1;KDR;LRP2;HEYL
interleukin-6 production	interleukin-6 production;regulation of interleukin-6 production	POU2AF1;F2R;F2RL1;SYT11;POU2F2;IL16;IL17D;TLR6;TLR9;INPP5D;ELF4;IL1A;HYAL2;C1QTNF4;TNF;TLR4;CX3CL1;TRPV4;TRAF6;IRAK3;BANK1;TLR1;UNC93B1;CD74;TGFB1;PYCARD;NR1H4;SELENOS;IL27RA;BTK;SETD4;GHRL;MYD88;KLF2;TLR7;MBP;AGER;CD200;SPON2;HMGB1;ORM1;BCL10;TNFAIP3;NOD1;RELA
tumor necrosis factor production	tumor necrosis factor production;regulation of tumor necrosis factor production;tumor necrosis factor superfamily cytokine production;regulation of tumor necrosis factor superfamily cytokine production	HLA-E;RIPK1;SYT11;MC1R;CCL3;NFATC4;FOXP1;LRRK2;PSEN1;ACP5;TLR9;CLU;ELF4;IL1A;VSIR;C1QTNF4;SPN;TLR4;CX3CL1;IRAK3;TLR1;AKAP8;CD2;ZFP36;TGFB1;PYCARD;DICER1;NR1H4;AXL;SELENOS;IL27RA;BTK;CLEC4A;SETD4;GHRL;NFKBIL1;PTPRC;PTPRJ;MYD88;TRIM27;LY96;AGER;SPON2;HMGB1;ORM1;TNFAIP3;RARA;NOD1;TNFRSF8;JAK2;CD14;LTF;SYK;MMP8;FCGR2B;LGALS9;GPNMB;ARID5A;SLAMF1;OAS1;BPI;SASH3;CD47;UBE2J1;NLRC3;FCGR2C;FCGR3A;CD84;ZC3H12A;IGF1;CYBA;OAS2;GPR18;BCL10
synaptic vesicle membrane	synaptic vesicle membrane;exocytic vesicle membrane	DTNBP1;DNM1L;RPH3A;BORCS5;SYT2;ATP6V0E2;ATP6V0C;SYP;SLC30A3;SYNGR2;ATP6V1H;RAB26;AMPH;SYPL2;DYSF;ATP6V1G2;SV2B;WFS1;RAB3C;SNAPIN;RAB3A;BSN;DNAJC5;RAB5B;ATP6V0D1;SYNGR1;SCAMP5;TMEM163;MAL2;SYT9;SYN1;SLC6A17;SLC18A3;SYNGR3;SYT7;ICA1;SYNDIG1;SYT1;RAB3B;SV2C
proton channel activity	proton channel activity;proton-transporting ATP synthase activity, rotational mechanism	ATP5PD;ATP5ME;ATP5F1A;ATP5F1D;ATP5F1EP2;ATP5PB;ATP6V0C;ATP5PO;ATP5PF;ATP5MG;ATP5F1E;ATP5MF;ATP5F1B;ATP5F1C;STING1;HVCN1
5'-3' RNA polymerase activity	5'-3' RNA polymerase activity;RNA polymerase activity;DNA-directed 5'-3' RNA polymerase activity	POLR3K;POLR3G;POLR1C;POLR2J3;POLR3F;POLRMT;POLR2K;POLR2I;PRIMPOL;TRNT1;POLR2B;POLR2F;POLR1D;POLR3B;POLR1A;POLR2J;POLR2E;POLR2L;POLR3H;CRCP;MED20;POLR1B
acyl-CoA metabolic process	acyl-CoA metabolic process;thioester metabolic process;nucleoside bisphosphate metabolic process;ribonucleoside bisphosphate metabolic process;purine nucleoside bisphosphate metabolic process	FAR2;SUCLG2;PDK2;MVD;ACOT1;DGAT1;GCDH;DLD;DLAT;HACD1;SUCLA2;OGDH;FITM2;DLST;HSD17B4;HMGCS1;ELOVL3;PDHX;PPCS;GPAM;ACSL6;SUCLG1;ACSF2;ACOT2;ACSM2B;ACSS2;ACSL3;PPT2;MVK;PDHB;ACOT11;NUDT8;NUDT7;ACAT1;PDHA1;ELOVL5;NUDT19;ELOVL6;ABCD1;TECR;MPC2;PMVK;ACACA;ACSS1;ACOT8;ACOT4;ACSL4;SULT2B1;BPNT1;COASY;CROT;DCAKD;PANK4
mitochondrial outer membrane	mitochondrial outer membrane;organelle outer membrane;outer membrane	OPA1;AMBRA1;AKAP1;COASY;CYB5R3;TOMM6;SLC25A46;LPIN1;HADHB;BRI3BP;FUNDC2;UBB;MAOB;TSPO;PPP2R2B;MT3;ARMCX6;CNR1;GDAP1;ABCB6;IMMT;SAMM50;DNAJC11;EPHA4;BNIP1;MTOR;TOMM34;STARD7;TIGAR;MTCH1;HSPA9;AGPAT5;APOOL;PLEC;RTN4IP1;RAF1;HK1;DNM1L;PI4KB;PHB2;BCL2L10;VDAC2;VDAC3;GPAM;PIGBOS1;MIEF1;ACSL6;MICOS13;DCAKD;HMOX1;TOMM20;HINT2;MICOS10;MTCH2;APOO;MOAP1;PINK1;ACSL3;FIS1;TOMM22;TOMM5;HAX1;MGST3;ARMC1;ARMCX2;VDAC1;ATP5MC2;TOMM70;BCL2L2;RHOD;NIPSNAP2;CISD1;STMP1;ATP5MC3;TUFM;PGAM5;RHOT1;TOMM40;NEU4;BAD;MFF;SH3GLB1;TOMM40L;BAK1;PRKN;FUNDC1;CYB5B;COX14;DMPK;STING1;MTX2;SYNJ2BP;ACSL4;NLRX1;PPP1CC;PTGS2;CPTP;EMD;SLC22A3;SYNE2;TRAPPC2B;NUTF2;LRPPRC;GUCY2D;TMEM53
interleukin-8 production	interleukin-8 production;regulation of interleukin-8 production	F2R;F2RL1;ANXA4;RIPK1;SSC5D;PRKD2;IL17D;TLR6;TLR9;CD58;HYAL2;TNF;TLR4;DDIT3;TLR1;CD2;CD74;PYCARD;TLR5;ELANE;PTPRC;MYD88;LRRC19;TLR7;DEFA5;HMGB1;BCL10;NOD1;RELA;CD14;OTUD7B;SYK;CD244;LGALS9;KLF4;ANXA1
positive regulation of leukocyte differentiation	positive regulation of leukocyte differentiation;positive regulation of hemopoiesis	IHH;RHOH;CASP8;RIPK1;TNFSF9;NOTCH2;NFKBIZ;CD27;CSF1;LEF1;RAG1;IL2RG;INPP5D;CD4;SMARCD1;VSIR;FOXO3;PCK1;TNF;EVI2B;MMP14;TRAF6;CBFB;SMARCD2;ZBTB16;HLX;TNFSF11;CD74;PLA2G3;MDK;TGFB1;STAT5B;ARID2;ZBTB1;AXL;NFKBID;HLA-DRA;BCL6;GLI2;IL7R;TESPA1;ZFP36L1;IL15RA;BTK;RUNX3;ADA;GLI3;PTPRC;NEDD9;ITPKB;ZAP70;DCSTAMP;AGER;IL18;SMARCC2;BTN2A2;HLA-DRB1;SOX13;CD46;HMGB1;RHOA;RARA;IL34;BRD2;KLF10;CD80;FOS;IL7;SYK;HCLS1;LGALS9
phosphatidylinositol 3-kinase/protein kinase B signal transduction	phosphatidylinositol 3-kinase/protein kinase B signal transduction;regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	CD19;F2R;NOX4;F2RL1;AIM2;TGFBR1;KBTBD2;GDF15;DCN;PLK3;LOX;CPNE1;PIK3IP1;HTR2A;NTS;CCL3;GAB2;VAV3;PDGFA;PLXNB1;WDR91;EDN1;TPBG;PRR5L;NEDD4;CCL5;C1QTNF12;ENG;RAMP3;SMPD3;F2;PHLDA3;PTPN13;HYAL2;TNF;FLT1;CX3CL1;PHLPP1;DRD2;PEAR1;DDIT3;BANK1;TMEM100;PREX2;IRS2;NCF1;TNFSF11;TCF7L2;EPHA2;SIRT1;TGFB1;ITGB1BP1;PPP1R16B;HBEGF;AXL;PDGFRB;CCL21;LEMD2;THPO;EGFR;FGFR3;ZFP36L1;HCST;MEIS3;PIK3CD;KDR;COL6A2;AGT;LRP2;PIK3CA;RAPGEF3;COL6A1;PTPRJ;FGR;PIK3R3;P2RX4;FER;CRNN;FBXL2;LTK;FGFR1;SESN3;GH1;MERTK;IL18;DIPK2A;BTN2A2;SELP;RICTOR;MTM1;NOP53;ERRFI1;JAK2;STK3;PIK3CG;MYOC;SOX9;WNT16
thioester biosynthetic process	thioester biosynthetic process;acyl-CoA biosynthetic process	DLD;DLAT;HACD1;ELOVL3;PDHX;PPCS;ACSL6;ACSS2;ACSL3;PPT2;PDHB;ACAT1;PDHA1;ELOVL5;ELOVL6;TECR;MPC2;ACACA;ACSS1;ACSL4
fatty acid catabolic process	fatty acid catabolic process;monocarboxylic acid catabolic process	PEX2;ACAD10;ETFDH;HACL1;HSD17B10;GCDH;IRS1;HADHA;LPIN1;CROT;HADHB;CNR1;ACAA2;PCCA;ECI1;AIG1;HSD17B4;ETFBKMT;ECHS1;AUH;CRAT;ADIPOQ;ETFB;ACOXL;PHYH;PCCB;MCAT;LEP;HADH;ABCD2;EHHADH;ECHDC1;NUDT8;ETFA;NUDT7;LONP2;ACAT1;MTLN;PEX7;ABHD1;DECR1;ACADM;ACOX1;NUDT19;ECI2;IVD;CPT2;ABCD1;ACAA1;PPARD;AMACR;AKT2;PEX5;PEX13;FAAH;ACOT8;ABCD3;LDHC;SLC16A1;XYLB;PGD;AKR1A1;SORD
Z disc	Z disc;I band	GGPS1;ACTN2;SCN5A;MYPN;PPP3CB;HSPB1;TRIM63;RYR2;DST;SLC8A1;CRYAB;SCN1A;CASQ2;HRC;MYOZ2;JPH2;FRG1;FBP2;PARVB;PDLIM3;UNC45B;PDLIM5;MYZAP;KRT8;MYL9;TTN;NOS1AP;C10orf71;TRIM54;RYR1;JUP;MYH6;KY;KCNE1;PLEC;PDE4B;OBSCN;TCAP;SYNE2;CSRP2;PGM5;CACNA1D;FHL2;HOMER1;CAB39;NEBL;ANK2;JPH1;FHOD3;NRAP;GLRX3;CSRP3;PPP1R12A;STK11;PPP1R12B;KCNA5;FBXO22;FBXL22;NEB;STUB1;PPP2R5A;SORBS2;PAK1;KCNN2;CAV3;OBSL1;CASQ1;RTN2;ATP2B4;ANK3;MYOT;XIRP2;KAT2B;POLR2M;ALDOA
positive regulation of T cell differentiation	positive regulation of T cell differentiation;positive regulation of lymphocyte differentiation	IHH;RHOH;TNFSF9;NFKBIZ;CD27;LEF1;RAG1;IL2RG;SMARCD1;VSIR;FOXO3;PCK1;CBFB;SMARCD2;ZBTB16;HLX;CD74;MDK;STAT5B;ARID2;ZBTB1;NFKBID;HLA-DRA;BCL6;GLI2;IL7R;TESPA1;RUNX3;ADA;GLI3;PTPRC;ITPKB;ZAP70;IL18;SMARCC2;BTN2A2;HLA-DRB1;SOX13;CD46;RHOA;RARA;BRD2;CD80;IL7;SYK;LGALS9;ANXA1;PIK3R6;MALT1;ZMIZ1;EGR3;INPP5D;MMP14;AXL;IL15RA;BTK
kidney development	kidney development;renal system development	ADAMTS6;SERPINF1;BMP4;TGFBR1;BCL2;PKD2;BMP6;SULF2;HEYL;CNTRL;MMP9;APAF1;TNS2;NOTCH2;WNT4;SPRY1;DYNC2H1;PLCE1;PDGFA;LRRK2;WNT11;CYP4A22;EDN1;SOX17;SULF1;CRLF1;TMEM59L;LGR4;NPHP3;APH1A;EGR1;IQGAP1;DACT2;FBN1;HYAL2;PECAM1;PTK7;SLIT2;PCSK5;CD34;COL4A3;NPHS1;REN;TSC1;BICC1;HES1;ZBTB16;CDKN1C;CYP26A1;NUP85;PRKX;CTSH;SIX2;WWTR1;C1GALT1;AQP1;PDGFRB;COMT;WNT9B;GPC3;PDGFD;CEP290;NID1;GCNT4;SGPL1;CYP4A11;BAX;GLI2;KLF15;SOX8;SMAD2;CENPF;FOXC1;WNT6;GLI3;AGT;LRP2;CXCR2;IRX2;BASP1;NRP1;IRX3;TRAF3IP1;PKD1L3;FGFR1;HOXB7;DCHS2;SMAD7;PRDM1;GCNT1;ID3;SMAD4;LGR5
potassium ion transmembrane transport	potassium ion transmembrane transport;potassium ion transport	GHITM;CACNA1D;ATP1A3;CCDC51;KCNH3;CAB39;TMEM38B;ANK2;KCNJ3;KCNJ5;KCNS1;KCNA2;HCN4;KCNK13;KCNA6;KCNA7;ATP1B1;KCNK1;KCNQ5;KCNA1;AMIGO1;SNAP25;KCNH2;LETM1;KCNE5;KCNA5;PRNP;AKAP6;SLC12A6;ATP1A1;SLC9A1;KCNC3;KCNQ1;KCNIP2;SLC9A6;KCNN2;CAV3;NALCN;ABCB8;YWHAE;KCNA3;SLC12A5;NEDD4L;SUMO1;GAL;HPN;SLC9A7;TMEM38A;STK39;KCNK12;ANK3;HCN1;KCNH7;KCNJ12;KCNF1;NSF;ADORA1
actin polymerization or depolymerization	actin polymerization or depolymerization;actin filament polymerization	ANG;CYRIA;F2RL1;GSN;ALOX15;TMSB4X;CARMIL2;TMOD3;CORO7;PLEKHH2;CDC42EP5;WIPF1;CTTN;WASF3;SWAP70;TENM1;NCK1;ARHGAP6;TMSB15A;FCHSD1;ELN;ADD3;GAS7;C15orf62;CXCL12;TTC17;EPS8;TMOD4;SLIT2;ARPC5;VIL1;KANK3;NPHS1;SPTBN1;SCIN;CYFIP1;DAAM2;CATIP;LIMA1;SPTBN2;TMSB15B;PYCARD;ABI1;FCHSD2;SNX9;CCL21;MICAL1;CCL24;ADD1;GHRL;PIK3CA;CDC42EP1;BAIAP2L2;BAIAP2L1;FER;PPP1R9B;ESAM;DIAPH2;PREX1;CRACD;FAM107A;VILL;SSH3;PAK3;LATS1;RICTOR;MYADM;DIAPH3;ARPC4;JAK2;KIRREL1;FHDC1;SPTAN1;CDC42EP2;HCLS1;PSTPIP2;TMSB10;AVIL;BAG4
branched-chain amino acid metabolic process	branched-chain amino acid metabolic process;branched-chain amino acid catabolic process	ACAD8;HMGCL;HSD17B10;DLD;DBT;PCCA;ECHS1;AUH;ACADSB;BCKDHA;MCCC1;SLC25A44;BCAT2;PCCB;ACAT1;SDS;IVD;HIBADH;BCKDK;HIBCH
regulation of actin filament organization	regulation of actin filament organization;regulation of actin cytoskeleton organization;regulation of actin filament-based process	CYRIA;F2RL1;GSN;ALOX15;SORBS3;TGFBR1;TMSB4X;CARMIL2;WASF2;TMOD3;PLEKHH2;CDC42EP5;CTTN;WASF3;SWAP70;WNT4;TENM1;NCK1;ARHGAP6;TMSB15A;FCHSD1;ELN;WNT11;ADD3;C15orf62;CXCL12;CCN2;EPS8;GPR65;TMOD4;SLIT2;WASHC4;ARPC5;RGCC;CX3CL1;ARHGEF10;PPFIA1;VIL1;KANK3;NPHS1;SPTBN1;SCIN;CYFIP1;TSC1;DAAM2;CGNL1;ACTG1;EPHA1;LIMA1;SPTBN2;TMSB15B;PYCARD;ITGB1BP1;FCHSD2;SNX9;CCL21;LPAR1;CORO2B;S100A10;CORO1B;CCL24;ADD1;S1PR1;PIK3CA;RAPGEF3;CDC42EP1;BAIAP2L2;BAIAP2L1;NRP1;FER;ESAM;ALMS1;PREX1;CRACD;TRIM27;WASH3P;ARHGEF15;VILL;SSH3;PAK3;LATS1;RICTOR;RHOA;MYADM;TACSTD2;KIRREL1;GMFG;MYOC;SPTAN1;ARHGEF5;CDC42EP2;TESK1;HCLS1;STMN1;PTGER4;TMSB10;AVIL;BAG4;PDGFA;EDN1;IL1A;LRP1;EPHA3;RND1;BST2;PDGFRB;BST1;ODAM;RHOG;NEDD9;MYO3B;FZD10;JAM3;FAM107A;SMAD4;ARHGEF19;IQGAP2;DVL3;PRKD1;STC1;KCNJ2;FRMD6;AKAP9;MYH9;ADCY10
regulation of mitochondrial gene expression	regulation of mitochondrial gene expression;regulation of mitochondrial translation	UQCC2;ALKBH1;RMND1;RPUSD4;MTG2;COA3;NGRN;LRPPRC;THAP11;FASTKD2;MTRES1;CHCHD10;RCC1L;TACO1;MRPS27;RPUSD3;TRUB2;TSFM;MALSU1;C1QBP
epithelial cell migration	epithelial cell migration;epithelium migration;tissue migration	CXCL13;SERPINF1;TGFBR1;PLCG1;STC1;DCN;AKT3;TMSB4X;MMP9;RIN2;LPXN;JCAD;ANXA3;PRKD2;HDAC6;FOXP1;FAP;MMRN2;EDN1;TGFBR3;EMP2;SP1;CORO1C;VEGFC;FSTL1;PLK2;DOCK1;SPARC;NFE2L2;PKN3;CLEC14A;SLIT2;TNF;RGCC;DLL4;DOCK5;VIL1;NANOS1;SCG2;ENPP2;EFNA1;DAAM2;CCN3;SMOC2;IRS2;EPHA2;SIRT1;TGFB1;PRKX;CTSH;PTN;DPP4;ITGB1BP1;HDAC7;HBEGF;SRPX2;S100A12;ACVRL1;EPB41L5;CORO1B;FAT2;GLIPR2;PIK3CD;GADD45A;EPB41L4B;ID1;KDR;AGT;PTPRR;GATA2;PIK3CA;S100A2;NRP1;FGF18;PIK3R3;PTPRM;P2RX4;PIK3C2A;FGFR1;LOXL2;NRP2;FBXW7;CLN3;SMAD4;ADGRB1;MYH9;HMGB1;RHOA;MAP3K3;KRT16;TACSTD2;EFNB2;FLT4;FOXC2;PIK3CG;KRIT1;SOX9;STAT5A;ROBO1;MECP2;TESK1;PKN1;AMOT;KLF4;PRKD1;GPLD1;FGFBP1;ANXA1;AAMP;MEOX2;TGFB2
outer mitochondrial membrane protein complex	outer mitochondrial membrane protein complex;mitochondrial outer membrane translocase complex	TOMM6;IMMT;SAMM50;DNAJC11;HSPA9;APOOL;MICOS13;TOMM20;MICOS10;APOO;TOMM22;TOMM5;TOMM70;TOMM40;TOMM40L;MTX2
positive regulation of collagen metabolic process	positive regulation of collagen metabolic process;positive regulation of collagen biosynthetic process;regulation of collagen biosynthetic process	F2R;IHH;BMP4;WNT4;DDR2;VIM;ENG;VSIR;F2;RGCC;LARP6;TGFB1;CYP7A1
