representative	grouped_terms	genes
taxis	taxis;chemotaxis	HRG;F2RL1;CXCR1;CXCR2;PADI2;PROK2;CMKLR1;FFAR2;THBS4;CXCL10;PF4;CXCL14;ACKR2;RIPOR2;CCR3;HDAC6;CSF3R;EPHA2;TREM1;VAV3;APOA1;CCL8;DSCAM;JAML;BMP4;CCL24;S100A4;S100A12;PPBP;VEGFD;TRPV4;PIK3CD;CMTM2;CNR2;CMTM3;CXCR4;BIN2;CXCL1;STX3;GPSM3;PDGFA;RAC2;ADAM8;GDNF;STAP1;TGFB1;PGF;MAPK3;VEGFC;ACKR3;CSF1;CCL28;TPBG;NBL1;LOX;SLAMF1;VEGFB;CORO1B;SAA1;RHOG;VAV1;NRG1;CCL5;S100A8;CXCL13;ELANE;TMSB4X;RPS19;FGF18;EDN3;CCN3;IL16;LEF1;S100A9;PRKD2;CCN1;SMOC2;DEFB1;GAS6;TRPM4;CXCL9;SPN;KLRK1;NOD2;PDGFRB;FPR1;OPN4;LGALS9;AZU1;IL23A;PF4V1;LYST;VEGFA;ITGA1;MMP2;XCL2;CCR7;ITGA9;PTN;AGER;ADGRE2;CXCL3;BST1;ARRB2;PIK3CG;CCL4;CMTM1;DPEP1;ENPP2;P2RX4;SLIT2;NUP85;SLC8B1;FGFR1;CCL20;SEMA4A;CCR6;CXCR3;CMTM7;ALOX5;CMTM8;CORO1A;HRAS;CX3CR1;CXCL16;MMP28;IL34;DPP4;IL1B;STX4;SEMA3G;ANXA1;PTGDR2;ARHGEF5;NOVA2;ATOH7;CXCR6;SYK;PREX1;TNFSF11;LSP1;CCL16;PTPRJ;HBEGF;ROBO3;EDN2;LPAR1
proton-transporting ATP synthase complex	proton-transporting ATP synthase complex;mitochondrial proton-transporting ATP synthase complex	ATP5PD;ATP5F1E;ATP5ME;ATP5MG;ATP5MJ;PPIF;ATP5PO;ATP5PF;ATP5F1A;ATP5MK;ATP5MC2;ATP5MF;ATP5MGL;ATP5F1B;ATP5F1C;ATP5MC1;ATP5PB;ATP5MC3;ATP5F1EP2;DMAC2L
DNA-directed RNA polymerase complex	DNA-directed RNA polymerase complex;nuclear DNA-directed RNA polymerase complex;RNA polymerase complex	TAF1;PAF1;TAF9;GTF2E1;RTF1;POLR1G;TAF4B;TAF6L;TAF2;PEX2;POLR1E;POLR1F;CRCP;CTR9;POLR2G;GTF2H2;POLR2A;POLR1B;POLR2K;POLR3F;GTF2F1;TBP;PRIMPOL;TAF13;USP22;CDK7;GTF2A1;POLR3H;ENY2;GTF2H1;POLR3B;TAF12;PRIM2;LEO1;MCM3;POLR1D;GTF2A2;MNAT1;TAF11;POLR2B;POLA1;POLR3G;GTF2H5;GTF2F2;TAF9B
acylglycerol metabolic process	acylglycerol metabolic process;neutral lipid metabolic process	APOH;APOA2;APOC3;APOC2;ANG;PLCE1;SORL1;GNB3;LPIN3;APOC1;PNPLA1;PCK1;ABHD12;SREBF1;AADAC;FBXW7;DGKZ;GPAT2;PLIN5;MGLL;TNXB;SIK1;DGKD;MBOAT7;PGS1;GK5;AGMO;THRSP;DGAT2;DGKQ;APOB;PIK3CG;GPX1;APOBR;GPAT3;SIRT1;MFSD2A;LIPF;LMF1;GK;CIDEC;C3;APOA4;SERPINA12;DGKE;DGAT1;CPS1;ABHD16A;PLA2G4A;APOE;PLA2G15;LIPC;LPIN2
plasma lipoprotein particle	plasma lipoprotein particle;lipoprotein particle;protein-lipid complex	APOH;APOA2;APOC3;APOC2;SAA4;APOA1;LCAT;APOC1;SAA1;SAA2;CLU;HPR;SELENOS;APOB;APOL1;APOM;APOBR
nucleic acid transport	nucleic acid transport;RNA transport;establishment of RNA localization;nucleobase-containing compound transport	CETN3;KHDRBS1;NUP214;NUP98;SARNP;DDX25;KHSRP;AGFG1;POM121;FLOT1;NXF5;NSUN2;THOC3;NUP42;NUP107;RBM8A;NUP155;RBM15B;ALKBH5;NUP133;ENY2;PNPT1;XPO1;ZC3H11B;DDX19A;NUP88;NUP37;SMG7;UPF2;LRPPRC;NUP43;NUP62;NCBP2;TST;G3BP2;THOC7;FXR1;NDC1;CKAP5;THOC5;TOMM20;NUP210;EIF4E;DHX9;HNRNPA1;NUP93;YBX1;WNK1;RTRAF;IGF2BP2;SSB;RAN;NCBP1;KPNB1;RBFOX1;PEG10;TNKS;TERF1;SHOC2;SLC25A26;ABCC6;SLC25A23;ADORA1;SLC25A51;LRRC8C;LRRC8E;ABCC5
negative regulation of fibrinolysis	negative regulation of fibrinolysis;positive regulation of blood coagulation;positive regulation of hemostasis;positive regulation of coagulation	PLG;F2;APOH;HRG;CPB2;USF1;F2R
aerobic electron transport chain	aerobic electron transport chain;ATP synthesis coupled electron transport;respiratory electron transport chain;mitochondrial ATP synthesis coupled electron transport	AFG1L;NDUFB8;COQ9;NDUFV1;COX4I1;NDUFA9;NDUFS1;NDUFB4;NDUFB1;COX5A;NDUFA1;NDUFC1;NDUFA8;COX8A;PINK1;COX6B1;PARK7;NDUFS5;COX7A2L;NDUFAB1;NDUFV2;UQCRB;UQCRFS1;UQCRH;NDUFA6;COX7C;NDUFB3;UQCRHL;UQCRC2;COX6C;DNAJC15;COX7B;NDUFA4;DLD;NDUFA5;NDUFB2;NDUFB6;NDUFAF1;SDHD;NDUFB5;NDUFS2;SDHC;CYCS;COX15;SLC25A51;NDUFC2;SLC25A12;ETFB;SLC25A18;SOD2;NDUFA12;GPD2;ETFDH;CHCHD2;CDK1;ETFA;GHITM;COA6;CCNB1;ETFRF1
regulation of cell killing	regulation of cell killing;regulation of leukocyte mediated cytotoxicity	F2RL1;KLRD1;IL18RAP;ARG1;CRTAM;HLA-C;NCR1;NCR3;PRF1;STAP1;TGFB1;LAG3;HLA-E;DNASE1L3;PIK3R6;VAV1;MICB;KLRK1;LGALS9;IL23A;CFH;CD1E;KLRB1;HLA-F;CD1C;AGER;KLRC2;ARRB2;PTPRC;ITGAM;RIPK3;CX3CR1;STX7;SPI1;SLC22A13;MICA;KIR2DL4;LAMP1;SYK;TYROBP;DNASE1;SLAMF6;IL12RB1;ULBP1;SH2D1A;KLRC4;KLRC1;CD226;MAPK8;CD1D;MR1;ICAM1;FCGR2B;HAVCR2;GFER;HLA-DRB1;LEP;P2RX7;KLRC3;HLA-H;HLA-A
regulation of adaptive immune response	regulation of adaptive immune response;regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	HPX;C4BPA;KLRD1;ARG1;C4BPB;HLX;TBX21;HLA-C;BATF;IRF7;PKN1;TNFRSF14;IRF1;LTA;TRIM27;IL20RB;TGFB1;TRAF6;HLA-E;SLAMF1;RC3H1;CR2;TYK2;NFKBID;ALOX15;PYCARD;BRD2;NFKBIZ;ADA;BCL6;TRPM4;CLC;MICB;SPN;TNF;NOD2;IL23A;STAT6;TRAF2;CD1E;CD4;HLA-F;CD1C;AGER;ARID5A;FUT7;SASH3;PTPRC;SIRT1;ADCY7;ZC3H12A;KMT5B;SLC15A4;TNFSF13;SMAD7;RIPK3;STX7;C3;IL1B;SLC22A13;ANXA1;MICA;JUNB;PTPN6;PLA2G4A;IL27;RSAD2;TNFAIP3;AHR;MALT1;IL18;IL12RB1;IL27RA;ULBP1;WAS;JAK2;KLRC1;CD226;ZBTB1;CD1D;MR1;LILRB4;FCGR2B;IL4R;SKAP1;BTK;JAK3;FOXJ1
guanyl nucleotide binding	guanyl nucleotide binding;guanyl ribonucleotide binding	RANBP17;RAP2A;ARL16;RASD2;RAB29;RAB7A;TUBB4A;SAR1A;RAB39A;EEF1A2;RAC1;DYNC1LI1;RAB38;ANXA6;ARL4C;PRKG1;RALB;EFL1;SUCLG2;RAC3;TUBB6;RAP1A;RAB6A;GPN3;LSG1;ADSS1;GNL2;AGAP1;RRAGA;ARL4A;NME1;NKIRAS1;RHOU;RAB15;TUBB3;RAB30;GLUD1;RAB6D;EEFSEC;DIRAS1;RAB39B;FPGT;RHOB;DRG1;RRAGD;RRAD;BMS1;MIEF1;OPA1;RRAGC;TSR1;TUBA1A;MTIF2;NRAS;TUBA1B;NMUR2;NOLC1;ERAL1;RAB1A;SEPTIN3;CNGA1;EEF2;TUBB;RTCB;EHD3;GTPBP8;TUBB2B;GPN1;RAB3D;IFT22;AK3;PRKG2;DNM1L;KRAS;NUDT2;DAP3;SRP54;GUF1;RNGTT;RAB18;RHOQ;RAB26;GSPT2;RHOT1;ARL8B;SEPTIN2;ARL5A;GFM2;EEF1A1P5;RAB9B;RAB13;GLUD2;RASL12;RASL11A;CPLANE2;NOA1;TUBB2A;RAB5B;SAR1B;RAB12;GNA12;RASD1;RAB2A;NKIRAS2;RABL3;EFTUD2;GFM1;STING1;TUBA1C;RAB1C;IRGQ;RAN;RHOF;CDC42;GNAO1;LANCL2;CNGB3;GNAS;GSPT1;RAB11A;RAB6B;GUCY2D;EIF2S3;OLA1;ARF3;RAB10;MMAA;RAB27A;HBS1L;GNAL;RALA;EHD4;RAP1BL;EIF2S3B;RAB3C;PDE11A;RAB3B
regulation of wound healing	regulation of wound healing;regulation of response to wounding	SERPINC1;PLG;F2;FGB;FGG;FGA;APOH;HRG;CPB2;APCS;F2RL1;PROC;F2R;KNG1;USF1;SERPING1;ALOX12;WNT4;CXCR4;PDGFA;ADTRP;TAFA5;CD9;F12;SERPINB2;FOXC2;ADAMTS18;FAP;SMOC2;KLKB1;INSL3;MYOZ1;HPSE;TNF;ST3GAL4;LRIG2;GIT1
regulation of mitochondrial gene expression	regulation of mitochondrial gene expression;regulation of mitochondrial translation	TACO1;THAP11;TRMT10C;TRUB2;ALKBH1;TSFM;RPUSD3;MALSU1;MTRES1;FASTKD2;C1QBP;LRPPRC;RMND1;MRPS27
synaptic vesicle membrane	synaptic vesicle membrane;exocytic vesicle membrane	SYT5;PHAF1;RAB7A;SYT6;ATP6V1E1;OPRK1;SYNPR;SLC18B1;DTNBP1;SLC5A7;ATP6V0D1;WFS1;SNAPIN;SYPL2;ATP6V1D;SYNGR1;AMPH;ATP6V1H;ATP6V1A;ABCC8;VAMP1;MAL2;SLC18A2;SYN1;GAD2;SLC30A3;DNM1L;OTOF;BSN;SCAMP1;SCAMP5;RAB26;RAB5B;ATP6V1G2;SYT9;SYPL1;SYNDIG1;SYP;SYT7;SV2B;TMEM163;SLC18A3;SLC6A17;RAB3C;ICA1;SYNGR3;SYT1;SV2C;RAB3B
cellular response to interleukin-1	cellular response to interleukin-1;response to interleukin-1	FGB;FGG;CCL8;CCL24;RORA;PCK1;GBP3;NR1D1;MAPK3;TRAF6;GBP2;RC3H1;UPF1;HES1;CCL5;PYCARD;MAP2K7;IRAK2;IKBKB;GBP1;EGR1;RELA;ZBP1;MMP2;XCL2;TANK;IRAK4;MAPK13;CACTIN;PTGIS;HYAL2;CCL4;NFKBIA;IRAK3;MYD88;ZC3H12A;INHBB;CCL20;MAPK11;KLF2;DAB2IP;EPO;SELE;LGALS9;SLC30A8;CHI3L1
CD4-positive, alpha-beta T cell differentiation	CD4-positive, alpha-beta T cell differentiation;CD4-positive, alpha-beta T cell activation	HLX;TBX21;BATF;RORA;IL2RG;LY9;RC3H1;NFKBID;BRD2;FOXP1;NFKBIZ;KMT2A;LEF1;RARA;BCL6;SPN;LGALS9;ARMC5;RUNX3;IL23A;SHB;STAT6;PDP2;FUT7;SASH3;ZC3H12A;CBFB;SEMA4A;SMAD7;STAT4;SOCS1;CD83;ANXA1;JUNB;IL27;RSAD2;RUNX1;SLAMF6;MALT1;IL18;IRF4;ATP7A;IL12RB1;TMEM98;BCL3;PLA2G2D;IL4R;JAK3;NKG7;VSIR;CARD11;TCIRG1;AGER;CDH26;CD3E
cytoskeleton-dependent intracellular transport	cytoskeleton-dependent intracellular transport;transport along microtubule;microtubule-based transport	BLOC1S6;KIFAP3;FNBP1L;KIF1B;KIF1A;OPA1;TUBA1A;BORCS6;TUBA1B;FUZ;AP3D1;APP;CCDC88A;BBS12;AGBL4;DYNLT2B;SYNE2;RAB1A;F8A1;CCDC38;ARMCX3;TUBB;STAU1;PRKCZ;IFT22;LRPPRC;DYNC1I1;AP3S2;RHOT1;ARL8B;DYNC1I2;AGTPBP1;AP3M1;AP3B1;SPG11;ACTR10;FBXW11;HIF1A;MAP1B;MYO5B;PAFAH1B1;MYO5C;HSBP1;KIF5A;TUBA1C;SSX2IP;COPG2;FLOT2;CDC42;CAMSAP3;STAU2;NEFH;DLG2;NEFL;APBA1;CALY;SPA17;CFAP221;SPAG16;ODAD4;RSPH4A;TTLL1;NME5;DNAAF2;DNAI1
protein serine/threonine phosphatase complex	protein serine/threonine phosphatase complex;phosphatase complex	CNEP1R1;PPP1R3A;PTPA;TOX4;PPP1R3D;PPP1R3G;PPP2R5D;PPP3CA;SHOC2;PPP4R4;PPP2CA;PPP2R3A;PPP2CB;PPP2R5E;PPP2R5A;WDR82;PPP2R5C;PPP3R1;PPP1R12A;PPP2R2C;PPP1CC
axo-dendritic transport	axo-dendritic transport;neuron projection cytoplasm;axonal transport;axon cytoplasm	HAP1;DTNBP1;AP3S1;TRAK1;SNAPIN;BLOC1S6;KIF1B;KIF1A;OPA1;AP3D1;APP;AGBL4;ARMCX3;STAU1;AP3S2;ARL8B;AGTPBP1;AP3M1;AP3B1;SPG11;ACTR10;FBXW11;HIF1A;PAFAH1B1;HSBP1;KIF5A;FLOT2;STAU2;DLG2;NEFL;APBA1;CALY;EIF4EBP2;HPCA;MAP2K4;GRIK2;KIF5B;RANGAP1;SOD1
T cell differentiation involved in immune response	T cell differentiation involved in immune response;alpha-beta T cell activation involved in immune response;alpha-beta T cell differentiation involved in immune response;CD4-positive, alpha-beta T cell differentiation involved in immune response;T-helper cell differentiation	HLX;TBX21;BATF;EOMES;RORA;PCK1;TSC1;LY9;RC3H1;NFKBID;CLEC4D;BRD2;FOXP1;NFKBIZ;KMT2A;LEF1;RARA;BCL6;SPN;LGALS9;IL23A;SHB;STAT6;PDP2;CLEC4E;ZC3H12A;SEMA4A;SMAD7;STAT4;ANXA1;JUNB;IL27;SLAMF6;MALT1;IL18;IRF4;ATP7A;IL12RB1;TMEM98;BCL3
oxygen carrier activity	oxygen carrier activity;gas transport;oxygen transport	HBG2;HBA2;HBB;HBM;HBQ1;HBA1;HBG1;HBD;CYGB;AQP5;AQP6
negative regulation of peptidase activity	negative regulation of peptidase activity;negative regulation of endopeptidase activity	AHSG;HRG;FABP1;SERPINA1;MMP9;CST7;KNG1;SERPING1;CST3;SERPINB3;CARD16;FNIP1;ECM1;SERPINA10;SERPINF1;RECK;SERPINH1;SERPINB2;CRB2;SERPINB8;CST2;IFI6;CSTA;UBXN1;GAS6;TNF;TIMP2;SERPINB5;TIMP3;SFN;VEGFA;LRP1;ANXA8;GPX1;DPEP1;NAIP;SERPINB13;PIH1D1;SERPINA5
protein localization to peroxisome	protein localization to peroxisome;establishment of protein localization to peroxisome	PEX12;PEX14;LONP2;PEX2;PEX10;PEX7;PEX19;PEX3;HACL1;TRIM37;USP9X;PEX5;ZFAND6;PEX13
acetylcholine receptor activity	acetylcholine receptor activity;cellular response to acetylcholine;response to acetylcholine;acetylcholine receptor signaling pathway;postsynaptic signal transduction	CHRNA1;HRH3;CHRM2;CHRNB2;CHRNA5;CHRNB1;CHRM4;CHRNA7;CHRND;CHRM1;CHRM3;CHRNA3;CHRNB4;CRKL;LY6H;EDNRA;ATP2B4;RNF10
negative regulation of cell activation	negative regulation of cell activation;negative regulation of leukocyte activation;negative regulation of lymphocyte activation	F2;FGL1;ARG1;IHH;RIPOR2;CST7;TNFRSF13B;CRTAM;HLX;TBX21;LRRC32;FGR;TBC1D10C;PLA2G5;BMP4;ALOX12;VSIR;PKN1;TNFRSF14;CNR2;IRF1;IL20RB;PDGFA;ADORA2A;NR1D1;LAG3;MNDA;CD9;HLA-E;RC3H1;SYT11;ADAMTS18;PGLYRP1;TIGIT;CD300A;BCL6;FBXO7;CYGB;SPN;CD300LF;LGALS9;INPP5D;ATM;RUNX3;CD200;PELI1;SLC4A2;GLI3;PTPRC;ZC3H12A;LST1;TAFA3;CEBPB;CBFB;SMAD7;LAX1;SOCS1;PAG1;ANXA1;MICA;PTPN6;PDE5A;APOE;TYROBP;TNFAIP3;PLA2G2A;RUNX1;SDC4;BANK1;MAD1L1;SH2B3;AXL;PRKCD;PLA2G2D;ZC3H8;LILRB4;FCGR2B;IL4R;ID2;BTK;MERTK;JAK3;LGALS9C;FOXJ1;PDCD1LG2;PLA2G2F
positive regulation of tumor necrosis factor superfamily cytokine production	positive regulation of tumor necrosis factor superfamily cytokine production;positive regulation of tumor necrosis factor production	ORM1;ORM2;PF4;TLR9;SETD4;NFATC4;ADAM8;IL1A;TGFB1;HLA-E;RIPK1;MMP8;LRRK2;OAS1;TNFRSF8;PYCARD;CLU;SPN;NOD2;LGALS9;NOD1;AZU1;IL23A;TLR4;TLR1;CYBA;AGER;ARID5A;SASH3;PTPRC;OAS3;SPHK2;MYD88;ARHGEF2;FCGR2C;TICAM1;LY96;CD14;OAS2;CD2;SYK;LILRA2;PTPRJ;FCGR2A;TYROBP;LILRA5;FRMD8;SPON2
exocytic vesicle	exocytic vesicle;synaptic vesicle	SYT6;ATP6V1E1;OPRK1;CDK16;SYNPR;TRIM9;SLC18B1;PDE4B;SNAP91;RAB6A;MTMR2;HAP1;VPS45;DTNBP1;SLC5A7;ATP6V0D1;WFS1;SNAPIN;SYPL2;ATP6V1D;ROGDI;SYNGR1;AMPH;ATP6V1H;ATP6V1A;MT3;KIF1B;ABCC8;SYT15;VAMP1;APP;MAL2;SLC40A1;SLC18A2;SYN1;GAD2;NTF4;GRIN1;SYT3;RAB3D;SLC30A3;SYT13;DNM1L;MFF;OTOF;CLCN4;VTI1B;BSN;SCAMP1;SNAP25;SCAMP5;RAB26;COPS4;SEPTIN2;SYT10;RAB13;RAB5B;RAB3IP;RAB12;ATP6V1G2;SYT9;SYPL1;SYNDIG1;CLCN3;COPS5;TMEM230;SYP;STX12;SYT7;SV2B;SYTL5;RAB10;TMEM163;RAB27A;SLC18A3;SLC6A17;RAB3C;ICA1;SYNGR3;SYT1;APBA1;SV2C;RAB3B
protein insertion into ER membrane	protein insertion into ER membrane;protein insertion into membrane	EMC4;RAB5IF;GET1;NOMO2;MMGT1;CCDC47;EMC7;NOMO1;EMC2;TMCO1;EMC10;WNK1;EMC3;EMC1;COX18;MOAP1;MAIP1
negative regulation of tumor necrosis factor superfamily cytokine production	negative regulation of tumor necrosis factor superfamily cytokine production;negative regulation of tumor necrosis factor production	ORM1;VSIR;NFKBIL1;TRIM27;CLEC4A;SLAMF1;ACP5;SYT11;GHRL;NR1H4;RARA;GAS6;NOD2;SELENOS;LGALS9;ELF4;TLR4;CACTIN;ARRB2;AKAP8;IRAK3;ZC3H12A;LTF;CIDEA;PTPN6;GSTP1;TNFAIP3;DICER1;IL27RA;NLRC3;BCL3;AXL;TSPO;LILRB4;MC1R;C5AR2;HAVCR2
positive regulation of leukocyte cell-cell adhesion	positive regulation of leukocyte cell-cell adhesion;positive regulation of T cell activation	EPO;IHH;HLX;VSIR;TNFSF9;TNFRSF14;HSPH1;RASAL3;CARD11;PCK1;ADAM8;IL1A;IL2RG;VNN1;TRAF6;HLA-E;SLAMF1;SMARCD1;TYK2;HES1;NFKBID;PIK3R6;VAV1;CCL5;PYCARD;BRD2;ELANE;RHOH;NFKBIZ;CD70;LEF1;ADA;RARA;BCL6;GLI2;CCDC88B;SELE;SELP;CHST2;SPN;KLRK1;TNF;NOD2;ST3GAL4;ZAP70;RAG1;LGALS9;RELA;RUNX3;IL23A;ICOSLG;SHB;CD4;CCR7;LCK;AGER;IL7;FUT7;FCHO1;GLI3;SASH3;PTPRC;GP1BA;CBFB;ICOS;ALOX5;SOCS1;CORO1A;FOXO3;ITPKB;DPP4;HLA-DPA1;ZBTB16;CSK;CD83;IL1B;SART1;ANXA1;SYK;HLA-DMB;NCK1;TNFSF11;PTPN6;ABL2;GCNT1;HLA-DQB2;ABL1;CD3E;RUNX1;MALT1;IL18;ZMIZ1;SMARCB1;IL12RB1;ITGA4;ACTB;SMARCD2;HLA-DPB1;TMIGD2;JAK2;CD27;ZBTB1;CD1D;CD5;HLA-DMA;LILRB4;ARID2;IL4R;SKAP1;PDCD1LG2;HAVCR2;SOX13;FUT4;HLA-DRB1;IGFBP2;SPTA1;HLA-DQB1;LEP;TNFSF13B;KAT5;IL2RA;CD74;SRC
regulation of viral entry into host cell	regulation of viral entry into host cell;regulation of biological process involved in symbiotic interaction;modulation by symbiont of entry into host	APCS;GSN;TRIM22;LY6E;TRIM5;IFITM1;TRIM59;LRRC15;TMPRSS2;CIITA;LGALS9;TRIM38;TRIM62;CD4;RFPL2;TMPRSS4;FCN1;TRIM25;TRIM58;TRIM11;MID2;F2RL1;ARG1;KRT6A
G protein-coupled chemoattractant receptor activity	G protein-coupled chemoattractant receptor activity;chemokine receptor activity;C-C chemokine receptor activity;C-C chemokine binding	CXCR1;CXCR2;CMKLR1;ACKR2;CCR3;CXCR4;ACKR3;CCR7;GPR35;CCR6;CXCR3;CX3CR1;CXCR6;ZFP36
cerebral cortex development	cerebral cortex development;pallium development	CRKL;TMEM14B;TUBB2A;BMERB1;FBXO45;HIF1A;PAFAH1B1;PEX5;PALS1;PHACTR1;CDK5R2;YWHAE;LRP8;DAB1;GART;KDM1A;KCNA2;CNTNAP2;KIF26A;GSK3B;PEX13;RELN;ATOH1;FGF13;NEFL;NPY;FXR1;EPHA5;RAN;PTEN;ATP2B4;HSD3B2
blood coagulation, fibrin clot formation	blood coagulation, fibrin clot formation;protein activation cascade	FGB;FGG;FGA;APOH
excitatory postsynaptic potential	excitatory postsynaptic potential;chemical synaptic transmission, postsynaptic	P2RX5;GRIN2B;CDK5;MEF2C;CBLN1;CHRNA1;APP;SHANK1;PPP3CA;CHRNB2;MPP2;CHRNA5;GRIN1;CELF4;PRKCZ;GRIK5;CHRNB1;PRKAR1B;CHRNA7;GRIK2;ADORA1;GLRB;CHRND;RAB3GAP1;TMEM25;PTEN;GSK3B;CHRNA3;RELN;MAPK8IP2;CHRNB4;HTR3A
triglyceride-rich lipoprotein particle remodeling	triglyceride-rich lipoprotein particle remodeling;very-low-density lipoprotein particle remodeling;reverse cholesterol transport	APOA2;APOC3;APOC2;APOA1;LCAT;NR1H4
epoxygenase P450 pathway	epoxygenase P450 pathway;arachidonic acid monooxygenase activity	CYP2C9;CYP4A11;CYP2A6;CYP2E1;CYP1A2;CYP2J2;CYP2C8;CYP1A1;CYP4F12
regulation of transporter activity	regulation of transporter activity;regulation of monoatomic ion transmembrane transporter activity;regulation of transmembrane transporter activity	MEF2C;CAV3;TCAF1;NIPSNAP2;CACNG8;KCNAB1;TRPC6;KCNS1;GOPC;APP;KCNS2;FKBP1A;NDUFA4;CHP1;SHANK1;CAV1;CAMK2D;ANK2;CACNA1D;JPH4;GAL;NEDD4L;ATP1B1;P2RY6;COX17;CALM2;NDFIP1;PRNP;HPCA;CALM1;PLN;JPH1;GNB5;SLN;CAB39;YWHAE;KCNIP2;ITGB1;CASQ1;SUMO1;STK39;KCNE5;FKBP1C;TESC;NDFIP2;EDNRA;CHRM3;PRKCE;ANK3;RELN;SHISA7;CALM3;PIRT;MAPK8IP2;FGF13;SYNGR3
metal cluster binding	metal cluster binding;iron-sulfur cluster binding	NTHL1;CIAPIN1;DDX11;NDUFV1;GLRX2;GLRX5;NUBP1;NDUFS1;NFU1;LIAS;NDUFV2;CDKAL1;ABCE1;FXN;POLR3F;UQCRFS1;ETFDH;NFS1;TYW1;ELP3;ACO1;ISCA1;BRIP1;GLRX3;PRIM2;CISD1;NDUFS2;EXO5;FBXL5;IREB2;FECH;TYW1B;FDX1;NUBPL;AIFM3;PPAT;RFESD
regulation of T cell differentiation	regulation of T cell differentiation;regulation of lymphocyte differentiation	IHH;CRTAM;HLX;TBX21;BMP4;VSIR;TNFSF9;BATF;IRF1;CARD11;PCK1;ADAM8;IL2RG;LAG3;VNN1;ZNF683;SMARCD1;RC3H1;NFKBID;PIK3R6;BRD2;RHOH;NFKBIZ;LEF1;ADA;RARA;KAT2A;BCL6;GLI2;ZAP70;RAG1;LGALS9;RUNX3;IL23A;SHB;SLC4A2;IL7;GLI3;METTL3;SASH3;PTPRC;ZC3H12A;CBFB;SMAD7;SOCS1;FOXO3;ITPKB;ZBTB16;CD83;SART1;ANXA1;CD2;SYK;JUNB;IL27;ABL1;RUNX1;MALT1;IL18;IRF4;ZMIZ1;SMARCB1;SPINK5;IL12RB1;ACTB;SMARCD2;TCF7;CD27;ZBTB1;ZC3H8;LILRB4;ARID2;IL4R;JAK3;FOXJ1;FCRL3;TLR9;PGLYRP1;GAS6;FBXO7;IL15RA;INPP5D;NFAM1;ZFP36L2;SPI1;PTPN6;PPP2R3C;AXL;MMP14;ID2;BTK
regulation of canonical NF-kappaB signal transduction	regulation of canonical NF-kappaB signal transduction;canonical NF-kappaB signal transduction	EDA2R;F2RL1;F2R;TRIM22;TNIP3;TLR6;CARD16;S100A4;S100A12;TLR9;CASP10;NFKBIL1;ECM1;APOL3;LTB;SLC20A1;RORA;TRAF1;CARD11;IL1A;TGFB1;LITAF;NR1D1;BST2;TRAF6;RIPK1;CCDC22;TRIM5;LIME1;CPNE1;PER1;TNFSF10;MIB2;CLEC4D;PYCARD;TNFRSF10B;NR1H4;IRF3;TMSB4X;PLK2;WDR83;RHOH;IKBKB;TLE1;TRIM59;TRAF4;CASP1;PRL;RNF31;PIM2;TNF;PIDD1;NOD2;LURAP1;LGALS9;TRIM38;CARD19;RELA;NOD1;TLR4;FASLG;SHISA5;TICAM2;LURAP1L;VEGFA;TRIM62;MAP3K3;TRIM52;TANK;TRAF2;CC2D1A;CD4;IRAK4;PELI1;RFPL2;CAPN3;CCR7;CACTIN;HTR2B;TRIM25;CFLAR;PELI2;ARRB2;TRIM58;MID2;NFKBIA;RHOC;SIRT1;RBCK1;USP20;SPHK2;BIRC3;MYD88;ZC3H12A;ADAM8;IRAK2;DDRGK1
