representative	grouped_terms	genes
ribose phosphate metabolic process	ribose phosphate metabolic process;ribonucleotide metabolic process;purine ribonucleotide metabolic process	SUCLG1;NUDT4;SUCLG2;TPI1;IMPDH2;ENTPD4;GNAI3;PDE2A;CTPS1;AASS;HPRT1;DNAJC30;RPIA;NCOR1;ABCD1;ENPP1;DMAC2L;NDUFB3;NDUFS3;ATP6V1B2;PFKM;PDK4;GAPDH;GPI;SULT2B1;PID1;LIPA;PDE4B;ACSS1;TALDO1;VCP;ATPSCKMT;NDUFA6;ADCY8;PRPS1;DLG1;ELOVL7;CAD;PRKAG1;ACSF3;DCK;ADCY7;SULT1C4;RPTOR;SDHA;PDK1;TDO2;PAICS;MLYCD;PRPS2;RHOQ;SDHB;MTOR;DLD;PFKFB2;RORA;ACOT4;HSPA1A;NDUFB4;OGDH;PARG;PDK3;TREM2;PFKP;ENO4;GTPBP1;ARL2;NDUFAB1;AK2;ATP5MC3;PARP1;ATP5F1A;ADCY9;NME2;SUCLA2;PDE4D;PRKAA2;ADCY4;PDE10A;SLC27A2;OGT;HSPA1B;EIF6;NDUFS1;ATP5PB;PAPSS1;ENO1;PPAT;NDUFA7;FAR2;STOML2;DLST;VNN1;NPPB;HSD17B4;ADA;PGK1;TKT;TIGAR;FITM2;BPGM;NUDT7;ELOVL3;HK2;SLC4A4;APP;ATP5MC1;MYH4;PANK2;ACSL3;NDUFS2;SULT1B1;ACSL1;RAN;ENTPD5;ATP6V0C;PPARGC1A;GPAT4;NDUFA12;TJP2;ADSS2;PSEN1;NUDT3;PDHX;ATP6V1A;ACSM1;MFN1;NME1;CLPX;NDUFA9;PPP2CA;PPT1;PKM;FLCN;ACOT9;FOXK1;NME7;OLA1;NDUFA8;NT5C2;CASK;ATP1B1;GART;BEND3;OPA1;PDE9A;PDHA1;EPHA2;ATP5F1B;ALDOA;ATIC;GMPS;NUDT9;DLAT;PGAM1;EFL1;ADSL;MAGI3;NPPC;NME6;PFAS;UPRT;NMNAT1;NPR2;GDA;DNM1L;RPE;FOXK2;HSPA8;ZBTB20;ACSL4;HKDC1
activation of innate immune response	activation of innate immune response;pattern recognition receptor signaling pathway	NAGK;MAP3K7;LILRA4;PIK3AP1;PCBP2;PUM1;XRCC6;TBK1;HSPA1A;EIF2AK2;WDFY1;TICAM2;TREM2;TIRAP;CD14;RBM14;BECN1;LYN;INAVA;DHX33;PARP1;APPL1;CYLD;CASP1;YWHAE;TLR3;TRIM5;IFI35;ZDHHC5;HSPA1B;SMPDL3B;CSNK1A1;BRCC3;BCL10;MAPKAPK2;PAK1;TRIM31;IRF4;LTF;NFKBIZ;OTUD4;IPO5;ERBIN;GBP2;OAS1;RAB11FIP2;RNF34;RPS6KA3;TRIM25;IRAK2;PPP2CA;MATR3;ZNFX1;EPG5;C1QBP;LACC1;AP3B1;UBQLN1;RIOK3;SLC15A3;SLC15A4;TRIM32;TOMM70;PRKDC;TAX1BP1;CLPB;RIPK2;LRRC19;DDX60;ANKRD17;HSPA8;PAK2;IFIH1;OAS3;HSP90AA1;HSPD1;SQSTM1;DDX3X;OASL;RSAD2
antigen processing and presentation of peptide antigen via MHC class Ib	antigen processing and presentation of peptide antigen via MHC class Ib;antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent;antigen processing and presentation of endogenous peptide antigen via MHC class Ib;antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway	RAET1G;HLA-C;TAP2;HLA-B;HFE;HLA-A;HLA-G;ULBP3;MICB;HLA-H;ULBP2
outer mitochondrial membrane protein complex	outer mitochondrial membrane protein complex;mitochondrial outer membrane translocase complex	TOMM22;TOMM5;MICOS13;APOOL;MICOS10;DNAJC11;MTX1;TOMM40;MFN1;IMMT;CHCHD3;MTX2;TOMM70;APOO;HSPA9
RNA exonuclease activity	RNA exonuclease activity;RNA exonuclease activity, producing 5'-phosphomonoesters	EXOSC4;XRN2;USB1;EXD2;TOE1;HELZ2;ERI1;DIS3;PDE12;DCPS;EXOSC3;ISG20;ISG20L2;EXOSC9;NOCT;EXOSC10;CNOT1;REXO2;CPSF3;EXOSC5;PNLDC1;PNPT1
RNA polymerase complex	RNA polymerase complex;nuclear DNA-directed RNA polymerase complex;DNA-directed RNA polymerase complex	TAF9;POLR2K;CCNH;POLR2B;POLR3B;ATXN7;GTF2H3;POLR3D;CDK7;POLR3E;TRRAP;POLR1G;GTF2F2;TCEA1;POLR2J3;USP22;POLR2J2;PRIMPOL;RPAP1;POLR2G;POLR1A;PRIM1;CRCP;POLR3K;TAF6;POLA1;TAF7;LEO1;ZNFX1;GTF2E2;POLR3C;PRIM2;POLR3G;TAF9B;GTF2H2C;POLR1B;CDC73
cortical actin cytoskeleton organization	cortical actin cytoskeleton organization;cortical cytoskeleton organization	CALR;EPB41;EPB41L3;ECT2;RACGAP1;EZR;PDCD6IP;TLN1;LLGL1;AKAP11;EPB41L1;ROCK1;FMNL2;IQGAP3;NCKAP1;ARF6;PLS1;ROCK2;VIL1;WDR1;PAFAH1B1;TRPV4
chromosome localization	chromosome localization;metaphase chromosome alignment;establishment of chromosome localization	EML4;ABRAXAS1;KIF14;DLGAP5;CHMP1B;SPICE1;CHMP4A;CHAMP1;CHMP2B;NDEL1;SGO1;LMNA;KIF18A;NDC80;SPAG5;CDT1;ZNF207;CDCA8;SEH1L;CDCA5;CENPE;NDE1;CDC23;SKA3;KAT5;SKA1;INCENP;SPDL1;NUP98;CHMP2A;KATNB1;SPC24;BECN1;CCNB1;MLH1;ACTR2;ECT2;RACGAP1;KIFC1;PINX1;CHMP5;ZWINT;ANKRD53;BUB3;KPNB1;MAPRE1;ATM;ACTR3;RRS1;MIS12;NUDC;ZW10;RB1;ABRAXAS2;DCTN2;CHMP4B;RAB11A;CUL3;TTL;DYNC1H1;HNRNPU;SPC25;ZWILCH;AURKB;CHMP3;BOD1;NUF2;CDC42;UBE2B;NUMA1
protein localization to plasma membrane	protein localization to plasma membrane;protein localization to cell periphery	KCNIP3;ATP2B4;RAB3C;CDK5;LYPD1;ITGB1;TREM2;MMP14;OPTN;ZDHHC7;APPL1;SEC23A;STXBP1;EXOC5;ITGB1BP1;LARGE1;RAB31;ITGA3;AP2M1;EPHB2;ZDHHC5;MRAP;ZDHHC23;SCN3B;GOLGA7;PIP5K1A;EHD4;TNFRSF1A;S100A10;EPB41L3;NECTIN3;DENND4C;TESC;KIF5B;PRNP;KRT18;ACTB;SLMAP;PPP2R5A;EGFR;ACSL3;EZR;ARL6IP5;BLZF1;SCARB2;PPFIA1;STX3;NSF;SPTBN1;CLASP2;RAB8A;CLN3;PICALM;RAB7A;RAB11FIP2;ATP1B3;ZDHHC2;RAB8B;DAB2;SORBS1;RAB11A;PREPL;ATP1B1;CLTC;ROCK1;RHBDF2;MYO5A;EPHA2;STAC2;GBP1;PRKCI;AFDN;RAPGEF6;RAB3B;BBS2;RDX;VPS35;ARF6;PLS1;ROCK2;MAP7;WNK1;RAB10;KIF13A;VIL1;ATP2C1;SQSTM1;RHOQ;F11R;NETO2;GRIN2A;RAB29;OGT;EPB41;ADAM10;PDZD11;ARL3;RABEP1
organelle fission	organelle fission;nuclear division	EML4;MTBP;FANCA;ABRAXAS1;TESMIN;TENT4A;KIF20B;KIF14;FANCM;NUSAP1;RMI1;DLGAP5;CHMP1B;PGAM5;NCAPD3;SPICE1;CHMP4A;PEX19;CHAMP1;CHMP2B;CYRIB;KIF18B;NDEL1;SGO1;BANF1;RALA;PEX11B;KIF18A;NCAPH;BNIP3;NDC80;BORA;UBE2I;SPAG5;EGF;CDT1;ZNF207;TOP2A;CDCA8;UBXN2B;AKAP8;MTFP1;SEH1L;UBB;PTTG1;CCNE2;NSFL1C;CDCA5;CENPE;INO80;RAD54L;ANAPC7;TDRD12;PSMD13;NDE1;ANLN;UBE2C;PPP2R1A;CDC23;STAT2;RALBP1;CDCA2;DYNC1LI1;BTBD18;NPM2;FANCD2;SKA3;KAT5;SKA1;HSPA1A;INCENP;MASTL;TDRKH;MAPK15;SPDL1;CDC20;CKS2;CHMP2A;KATNB1;SPC24;PRKN;BECN1;WAPL;KIF11;UHRF1;BAZ1B;RPS6KA2;KIF3B;CCNB1;HSPA1B;SEC16B;CALR;BUB1B;MLH1;MYO19;ACTR2;EME1;RGCC;SYCE3;KIF23;RACGAP1;SMC2;KIF4A;STAG2;MUL1;MAD2L1BP;KIFC1;SLC25A46;PINX1;FOXJ3;MARCHF5;EPGN;TPR;CHMP5;TTK;MARF1;ZWINT;STAG1;ANKRD53;DRG1;PRDM7;RNF212;LRP5;BUB3;MAD2L1;MSX1;KPNB1;CDK1;IK;RAN;RCC1;MAPRE1;NDC1;TUBG1;CCNE1;EPS8;ATM;CDK5RAP2;TOM1L1;TRIP13;CLASP2;ACTR3;RRS1;MYBL2;TMCC1;MIS12;NCAPG;SPHK1;PHIP;NUDC;PKMYT1;DDHD1;ZW10;RB1;UBR2;DCAF13;CORO1C;RAD51AP1;BCCIP;ABRAXAS2;SMC3;DCTN2;SLX4;CHMP4B;ORC4;KIF2A;RAB11A;PRMT5;LCMT1;OPA1;AP3B1;CUL3;HSF2BP;MCU;RAD51B;SMC4;RAD51C;IGF2;CEP192;NME6;SMARCA5;VPS35;CEP97;WASHC5;RAD50;NPR2;DNM1L;ESPL1;MSH4;TGFA;HNRNPU;NIPBL;COX10;MAPT;GDAP1;SMC1A
vesicle lumen	vesicle lumen;secretory granule lumen;cytoplasmic vesicle lumen	EGF;TCN1;BACE1;FAM3C;VCP;AGA;F5;UNC13D;DEFA3;ACTN4;PSMD13;MAPK14;GNS;CYFIP1;DYNLT1;GDI2;XRCC6;TXNDC5;VWF;S100A11;PSMD12;VEGFA;GRN;LGALS3BP;PSMB7;PSMA5;CAP1;PSMC2;CTSD;SDCBP;FUCA1;ERP44;PAFAH1B2;PDXK;NME2;CTSA;APOOL;PA2G4;NFKB1;MVP;ELANE;TRAPPC1;CAMP;BPI;PSMD6;FABP5;ACTR2;CTSZ;CAB39;SRP14;SERPINB3;ADA;NEU1;HEXB;GLA;APP;TUBB4B;LTF;RNASE2;PSMD11;EGFR;RNASE3;RETN;CPPED1;PGM2;KPNB1;DEFA4;PSMD7;ATG7;MAPK1;GTPBP2;PSMD1;PSMD2;PDGFA;C6orf120;MPO;PKM;ANXA2;OLA1;CCT2;CDC37L1;ROCK1;PSMD14;CTSC;HUWE1;ALDOA;CCT8;APAF1;PGAM1;IGF2;CAND1;ACTR10;S100P;DYNC1H1;HSPA8;HSP90AB1;OLFM4;SPTAN1;HSP90AA1;VPS13A;DDX3X;HSPA6;PTX3
proteasome accessory complex	proteasome accessory complex;proteasome regulatory particle	PSMC3;PSMD4;PSMD10;PSMD13;PSMD12;PSMC2;PSMD8;PSMC4;PSMD6;PSMD11;PSME3;PSMD7;PSMC6;PSMD1;PSMD2;PSMC1;PSMD14;PSMD3
rRNA methyltransferase activity	rRNA methyltransferase activity;catalytic activity, acting on a rRNA	FBLL1;MRM3;NOP2;MRM2;FBL;METTL5;TRMT61B;METTL15P1;BUD23;DIMT1;NSUN5;FDXACB1;EMG1;NSUN4;ZCCHC4;FTSJ3;MRM1
post-transcriptional gene silencing	post-transcriptional gene silencing;regulatory ncRNA-mediated post-transcriptional gene silencing	TRUB1;RAN;NCBP2;MIR133A1HG;DICER1;TP53;DHX9;XPO5;CNOT1;NCBP3;AGO2;FOCAD;NCBP1;FXR1;XIST
exoribonuclease complex	exoribonuclease complex;exosome (RNase complex)	DIS3;GTPBP1;EXOSC1;EXOSC3;EXOSC9;MPHOSPH6;SUPV3L1;EXOSC10;LAS1L;ZFC3H1;MTREX;EXOSC5;PNPT1
protein localization to centrosome	protein localization to centrosome;protein localization to microtubule organizing center	RAB11FIP3;SPAG5;UBXN2B;NSFL1C;PCM1;MCPH1;CEP250;STIL;HOOK3;TRIM69;MAPRE1;DCTN2;CEP350;RAB11A;C2CD3;CEP192;BICD1;CEP83
double-strand break repair via homologous recombination	double-strand break repair via homologous recombination;recombinational repair	FEN1;WRAP53;MCM9;ACTL6A;SLF1;INIP;CDC7;INO80;RAD54L;ARID2;MORF4L1;NSMCE3;SETD2;RFWD3;RAD52;ABL1;MORF4L2;SWI5;RPA2;PARPBP;KAT5;PALB2;RECQL;NABP2;SENP3;WDR48;UBE2N;PARP1;RPA4;UHRF1;REV3L;RIF1;SFR1;ACTR2;CDC45;TRRAP;MCM6;POLQ;ZFYVE26;FBH1;ACTB;RNF169;KDM1A;CHD4;NABP1;MCM4;NSMCE1;ATM;MMS22L;TERF2IP;MCMDC2;RAD51AP1;SLX4;HTATSF1;RUVBL2;EP400;MCM2;RADX;HELB;PSMD14;RUVBL1;NBN;RAD51B;RAD51C;GINS4;RBBP8;LIG3;TP53BP1;MEAF6;SMCHD1;NIPBL;XRCC6;RHNO1
mitochondrial outer membrane	mitochondrial outer membrane;outer membrane;organelle outer membrane	PDE2A;PLA2G2A;PGAM5;HMOX1;ABCB6;MTERF3;ATF2;FUNDC2;BAX;ATAD1;BNIP3;SNN;BNIP3L;RAB11FIP5;UBB;TOMM22;TOMM5;TUFM;MICOS13;GK;ARMCX6;RMDN3;UFL1;MTOR;AMBRA1;HADHB;PRKN;BECN1;ATP5MC3;APOOL;MICOS10;QTRT2;SH3GLB1;MYO19;HAX1;MSTO1;STARD7;MUL1;VDAC1;SLC25A46;RAF1;MARCHF5;DNAJC11;PPP1R15A;TIGAR;MAOA;MTX1;HK2;SLC29A3;TOMM40;ACSL3;ACSL1;FOXO3;MCL1;MFN2;CISD1;CPT1A;VDAC3;MFN1;RAB32;ZNFX1;MIGA1;IMMT;CHCHD3;OPA1;VPS13C;RTN4IP1;AIFM2;UBC;MTX2;TOMM70;APOO;DNM1L;VDAC2;TOMM34;HSPA9;ACSL4;FUNDC1;VPS13A;GDAP1;RSAD2;IFI27;NUTF2;EMD;ITPR3;SIGMAR1;CLMN;ENO1;SYNE2;PSEN1;LRPPRC
aminoacyl-tRNA editing activity	aminoacyl-tRNA editing activity;aminoacyl-tRNA metabolism involved in translational fidelity;regulation of translational fidelity	AARS2;VARS1;LARS2;DTD2;TARS2;AARS1;IARS1;DTD1;LARS1;AARSD1;GATC;DNAJC2
protein kinase regulator activity	protein kinase regulator activity;kinase regulator activity	CCNE2;PRKAG1;ABI1;LILRB4;RPTOR;SPRED2;IL6ST;STK4;YWHAB;CCNI;HSPB1;VEGFA;ELP3;PARVA;MOB1A;SPRY4;CKS2;MAP2K1;CCNH;CCNA2;CCND1;CCNB1;DAXX;CDK4;CNPPD1;BMP2;RGCC;EFNA5;CAB39;PIK3CA;TESC;EPGN;HBEGF;NPM1;LTF;EGFR;CCNK;ACSL1;WNT11;GMFB;MAP3K13;NEK9;CCNE1;TOM1L1;TAOK1;MACROH2A1;DUS2;RHEB;SPRY2;TRIB3;YWHAG;CCNO;FAF1;MBIP;CDKN2B;SH3BP5;KIDINS220;IGF2;TAOK3;MTCP1;CCNB3;TGFA;WNK1;HSP90AB1;PAK2;CD24;NRG1;MAP3K20;CDKN2A;DDX3X;CXCL10;PKIB;GREM1;SOCS6;TREM2;LYN;RUBCN;BCL10;TGFBR2;BCCIP
RNA stabilization	RNA stabilization;negative regulation of RNA catabolic process;mRNA stabilization;negative regulation of mRNA catabolic process	HNRNPD;TENT4B;IGF2BP2;LARP4B;ZCCHC17;PHAX;TRAF3IP2;TENT5C;MAPK14;HNRNPA0;IKBKE;DHX36;YBX1;TIRAP;METTL1;DKC1;PAIP1;IREB2;CSDE1;NAF1;MAPKAPK2;TRAF2;SYNCRIP;DHX9;PABPC1;QKI;TAF15;NOCT;RBM47;LARP1;GDNF;HNRNPC;THRAP3;TENT5A;HNRNPU;RBM24;HNRNPAB;NBAS;DHX34;LRPPRC
translation preinitiation complex	translation preinitiation complex;eukaryotic 48S preinitiation complex;eukaryotic 43S preinitiation complex	EIF3M;EIF3K;EIF3J;EIF3D;EIF3A;EIF3E;EIF3C;EIF3H;EIF2S1;DHX29;EIF1AX
protein localization to cytoskeleton	protein localization to cytoskeleton;protein localization to microtubule cytoskeleton	RAB11FIP3;KLHL21;SPAG5;UBXN2B;NSFL1C;PCM1;ABL1;MCPH1;CEP250;CRIPT;STIL;TTK;HOOK3;MID1;TRIM69;MAPRE1;DCTN2;CEP350;TTBK2;RAB11A;C2CD3;CEP192;BICD1;MAPRE2;HNRNPU;MID2;CEP83
cellular response to type I interferon	cellular response to type I interferon;type I interferon-mediated signaling pathway	IKBKE;STAT2;TBK1;GIGYF2;USP18;SP100;MUL1;AZI2;FADD;PTPN11;JAK1;OAS1;RBM47;TRIM6;IFIH1;OAS3;IFIT1;OAS2;IFI27;ISG15
establishment of protein localization to vacuole	establishment of protein localization to vacuole;protein targeting to vacuole	GNPTAB;SCARB2;LAMP2;STAM2;RAB7A;GCC2;STAM;M6PR;VPS13C;AP3B1;PXK;VPS37A;ZFYVE16;HSPA8;UBAP1;SQSTM1;VPS13A
regulation of mitotic sister chromatid separation	regulation of mitotic sister chromatid separation;mitotic sister chromatid separation	NDC80;ZNF207;CDCA8;ANAPC7;UBE2C;CDC23;DYNC1LI1;INCENP;SPDL1;CDC20;SPC24;CCNB1;BUB1B;MAD2L1BP;TPR;TTK;ZWINT;BUB3;MAD2L1;IK;ATM;CDK5RAP2;TRIP13;ZW10;RB1;LCMT1;CUL3;ESPL1;PPP2R1A
MLL1/2 complex	MLL1/2 complex;MLL1 complex	RNF2;TEX10;CHD8;SENP3;TAF9;HCFC1;MGA;E2F6;TAF6;TAF7;RUVBL2;RUVBL1;RBBP5;LAS1L;PHF20
basal transcription machinery binding	basal transcription machinery binding;basal RNA polymerase II transcription machinery binding	CTR9;RPRD1A;ELP4;GTF2F1;ERCC4;RTRAF;ZNHIT6;URI1;FBL;BRD4;SCAF4;SCAF8;AHR;LLPH;PAF1;NOP58;SCAF1;WDR43;FOXF2;TP53;DHX9;SMYD3;TAF7;LEO1;RUVBL2;RPRD2;GTF2E2;RUVBL1;AGO2;NCOA3;HNRNPU;CDC73
regulation of cysteine-type endopeptidase activity	regulation of cysteine-type endopeptidase activity;regulation of cysteine-type endopeptidase activity involved in apoptotic process	UACA;AIFM1;VEGFA;REST;GRIN2A;CTSD;DNAJB6;ROBO1;CASP1;LGALS9;CYCS;CASP8AP2;PSMB9;BCL2L13;CASC2;MUL1;ANP32B;MAP3K5;BCL10;RAF1;CSNK2A1;FAS;FADD;EIF2AK3;LTF;CASP9;PRR7;ARL6IP5;CD44;RNF34;RPS6KA3;SH3RF1;FNIP1;ASPH;HIP1;APAF1;HTRA2;CAST;RIPK2;HSPE1;PAK2;USP47;DPEP1;MAPT;HSPD1;DDX3X;IFI6;LAMP3
biological process involved in interaction with host	biological process involved in interaction with host;symbiont entry into host;symbiont entry into host cell	F11R;DYNLT1;CD209;EXOC2;P4HB;ITGA5;HSPA1A;NECTIN2;RFPL2;SLC3A2;CR2;CHMP2A;ITGB1;DPP4;BECN1;TRIM5;HSPA1B;LGALS9;KPNA3;IDE;TRIM62;NECTIN3;TRIM38;SERPINB3;TRIM21;NECTIN1;CHMP5;TRIM58;ARL8B;CD55;TRIM31;NECTIN4;TMPRSS2;LTF;PVR;CLEC5A;EGFR;CDK1;SCARB2;RAB7A;LDLR;CD80;XPR1;TRIM25;TFRC;CHMP4B;VPS18;NUP153;VAPA;CTSB;TRIM26;TRIM6;EPHA2;ITGAV;SLC7A1;CLDN6;HAVCR1;PPID;MID2;SNX3;HSP90AB1;ITGB6;IFIT1;NPC1;ITGA2;PTX3
lysosome organization	lysosome organization;lytic vacuole organization	MTOR;GRN;HEXA;ATP6V0B;CLVS1;CHMP2A;ATP6AP2;BECN1;HOOK1;TMEM199;CHMP5;ARL8B;ZFYVE26;HOOK3;HEXB;GNPTAB;VPS33A;TFE3;ATP6V1D;ATP6V0C;SCARB2;LAMP2;CLN3;RAB7A;ATP6V1A;PPT1;FLCN;CHMP4B;VPS18;CLN5;FNIP1;AP3B1;ATP6V1F;VIPAS39;TPP1;SPG11;VPS35;WASHC5;ATP6V1H
muscle contraction	muscle contraction;muscle system process	P2RX2;FKBP1B;ATP1A2;STRIT1;KCNH2;MYOT;TCAP;VEGFB;SCN4B;CASQ2;TNNI1;NOS1;SLC8A3;ADRA1B;ACTN3;TNNT1;GRIP2;CASQ1;DRD1;TRDN;DMPK;REM1;TBX2;MYL5;TNNC2;MYH11;HTR2A;GAMT;CACNA1H;TIFAB;KLHL41;MYLK2;LMOD1;CHRNA1;MYL4;TNNT3;CHRM2;STAC3;RYR1;UTS2;SGCA;TNNI3K;SCN2B;MAP2K6;NMUR1;ACTA1;P2RX6;MYBPH;SNTA1;MYL3;MYL9;KCNA5;CACNB1;RYR3;STAC;DRD2;KIT;ATP2A1;CHRNE;ANKRD2;SMAD7;MYH1;HRC;TRIM63;CD38;PLN;CHRNB4;TNF;GPER1;APBB2;TNNC1;RYR2;SSPN;MYL1;KCNJ3;RANGRF;CNN1;PABPN1;GRK2;FXYD1;CALML4;ACTA2;EDN1;RCSD1;CACNG1;SCN1A;CACNA1S;ADCY10;PRKD1;VPS54;PTGS2;PPP1R12B;CAV1;ASB3;TNNI2;KCNN2;P2RX1;SLC8A1;TRPV1;DES;SGCD;RGS2;CALML6;CLCN1;EDNRB;TMEM38A;NPNT;MYOZ1;PI16;CAMK2B;CTDP1;PRKAG3;CAMK2G;MYOC;GATM;HAND2;YY1;SLN;MYOZ2;IL1B;MYOD1
demethylase activity	demethylase activity;histone demethylase activity;protein demethylase activity	KDM5D;UTY
cholesterol biosynthetic process	cholesterol biosynthetic process;secondary alcohol biosynthetic process;sterol biosynthetic process	LSS;HMGCS1;MVK;FDPS;EBP;IDI1;FDFT1;CYP51A1;MVD;TM7SF2;SEC14L2;HMGCR;AQP8;SREBF2;CYP7A1;NPC1L1;SCAP;FGF1;SREBF1;APOA1;DHCR7;MSMO1;ERG28;SQLE
negative regulation of double-strand break repair	negative regulation of double-strand break repair;negative regulation of DNA repair	FANCB;CGAS;CYREN;HMGA2;ABL1;PARPBP;TFIP11;KAT5;SENP3;RIF1;POLQ;FBH1;RNF169;OGG1;RADX;HELB;OTUB2;TP53BP1;SMCHD1;TERF2
ubiquitin-like protein ligase activity	ubiquitin-like protein ligase activity;ubiquitin protein ligase activity	RNF145;TOPORS;TRIM37;PCGF5;TRIM44;CCAR1;PIAS2;PJA2;NHLRC1;RNF11;RNF111;RNF44;RNF26;BTRC;MYCBP2;UBE3B;CUL4A;TRIM45;UBE2D3;MARCHF1;TRIM9;RNF213;CBX4;MED21;RNF227;PIAS3;RNF2;AREL1;ASB1;TRIM27;UBR1;TRAF3IP2;UBE3C;RABGEF1;TRIM35;UFL1;RFWD3;TRIM4;CBLB;CBLC;RMND5B;MED1;DZIP3;UBE2C;RNF6;MKRN3;UBE2D2;MKRN1;UBE2O;RFPL2;NFX1;MED12;PRKN;FBXO30;UHRF1;PJA1;TRIM5;MARCHF6;BRAP;UBR7;TRIM62;HECTD1;RNF115;VPS11;RNF4;ANKIB1;RNF113A;UBE2D1;MUL1;RNF149;TRIM38;RNF144A;UHRF2;RCHY1;TRIM21;RNF19B;CBLL1;RNF10;ATG12;MARCHF5;TRIM58;TRIM31;PRPF19;RNF152;UBE2A;BFAR;TRIM69;PPP1R11;RNF168;UBE2F;NSMCE1;UBR4;HERC2;TRIP12;MDM2;RNF34;HERC4;MED17;UBR2;TRIM25;SH3RF1;VPS18;RNF40;NT5C2;UBR5;HERC6;ARIH1;WSB1;DTX3L;RANBP2;MKRN2;CUL3;TRIM26;ATG3;HUWE1;UBE3A;HLTF;LTN1;TRIM6;RNF19A;UBE4A;CDK8;HERC3;TRIM32;LONRF2;SHPRH;NEDD4L;HACE1;LONRF3;RNF20;RNFT2;HERC5
SAM complex	SAM complex;MIB complex	MICOS13;APOOL;MICOS10;DNAJC11;MTX1;IMMT;CHCHD3;MTX2;APOO;HSPA9
response to nutrient levels	response to nutrient levels;response to extracellular stimulus	MYBBP1A;SEH1L;CAD;F5;PROX1;PRKAG1;USP33;SEC13;EIF4G1;GH1;RPTOR;MLYCD;MAPK14;MED1;MBD1;FOLR2;MTOR;MEAK7;MAP1B;KAT5;AMBRA1;GABARAPL1;BMP8A;ADRB1;SLC2A1;EIF2AK2;SGIP1;COL1A1;HNRNPA1;PPM1D;BECN1;PRKAA2;MAP1LC3C;OGT;CSNK1A1;SPP1;STK39;SH3GLB1;SOD2;IL15RA;KYNU;YWHAZ;ZEB1;TYMS;YARS1;GIPR;PPARD;MAP3K5;BCL10;DSC2;CD68;EIF2A;HSPA5;FAS;EIF2AK3;NFKBIZ;RNF152;RASAL2;EGFR;RRP8;ACSL1;FOXO3;WNT11;MAP1LC3B;ATF3;CPT1A;PPARGC1A;NCOA1;AKR1C3;LAMP2;TNFRSF11A;HFE;TP53;RRAGA;ATG7;MDM2;LDLR;FOXO1;MAPK1;CHSY1;XPR1;CD40;TRIM25;TFRC;EIF2S1;MPO;FOLR1;CPEB4;FLCN;MAP1LC3B2;STK24;OGG1;FOXK1;OMA1;AQP3;FNIP1;RHEB;ADM;DDIT3;SLC16A1;SNW1;SLC7A5;YWHAG;CDKN2B;INHBA;APAF1;SLC38A2;LARP1;ADSL;NPPC;GCLM;LARS1;BBS2;TRPV4;PAGE4;SLC12A3;PLIN2;ASNS;STC1;FOXK2;GDF15;STC2;HSPA8;UGT1A1;SCTR;JMY;RRAGD;ASCL1;KL;ITGA2;CXCL10;GDAP1;LYN;DCTPP1;NOCT;GLRX2
P granule	P granule;pole plasm;germ plasm	DDX3Y;HENMT1
cellular response to abiotic stimulus	cellular response to abiotic stimulus;cellular response to environmental stimulus	BAX;GNA11;EGR1;PCNA;PBK;BNIP3;RRH;EIF2AK4;NMT1;MYC;RAB11FIP5;POLH;LRRC8D;RPL26;INO80;RPTOR;BABAM2;NSMCE3;ITGB3;MAPK14;RGS9;MMP1;DHX36;SWI5;F11R;MTOR;XRCC6;GNB5;BDKRB2;REST;SLC2A1;SDE2;GPR88;CERS1;COL1A1;LETM1;XPC;PARP1;MAP3K1;CASP1;TLR3;MTPN;NFKB1;CALR;STK39;TNFRSF1A;CASP8AP2;RHNO1;ECT2;CAB39;PIK3CA;PIEZO1;BRCC3;BCL10;FAS;NPM1;FADD;POLK;TNFRSF10B;KDM1A;AKR1B1;EGFR;RP1;POLD3;WNT11;CASP9;CUL4B;CRYAB;ATM;TP53;CLN3;MDM2;ADSS2;CD40;RAD51AP1;OXSR1;EIF2S1;ARHGEF2;RUVBL2;RHOB;TNFRSF10A;CAMKMT;CRY1;SLC4A11;SLC38A2;MAP3K14;TRPV4;RHBDD1;BAG3;TP53BP1;PPID;CLOCK;MMP3;WNK1;HABP4;OPN3;NIPBL;USP47;ITGB6;ASCL1;MAP3K20;ITGA2;DDX3X;ANKRD1
centrosome localization	centrosome localization;microtubule organizing center localization	PARD3;IFT20;DLGAP5;NDEL1;NUBP1;DLG1;NDE1;KIF5B;MAD2L1;SYNE2;BICD2;EZR;PAFAH1B1;TBCCD1;RANBP2;INTS13;NIN;CEP83
RNA 5'-end processing	RNA 5'-end processing;ncRNA 5'-end processing	RPP25;POP4;RPP25L;RPP38;RPP30;POP7;NOP14;UTP20;TBL3;NOP9;TRMT10C;SSB;RPP40;PRORP;PNPT1
miRNA metabolic process	miRNA metabolic process;regulation of miRNA metabolic process	JUN;NR3C1;VEGFA;REST;GNL3;GATA6;NFKB1;MRTFA;BMP2;WT1;NEAT1;PPARD;EGFR;FOXO3;DICER1;TP53;DROSHA;XPO5;NOTCH2;MRTFB;TUT4;POU5F1;APLN;AGO2;SMARCA4;TEAD1;PNPT1;XIST
