representative	grouped_terms	genes
Wnt signaling pathway	Wnt signaling pathway;cell-cell signaling by wnt	SFRP2;SFRP4;LEF1;WNT2B;SOX17;DLX5;SULF2;GREM1;SKI;WNT4;TGFB1;GSC;RSPO2;IGFBP6;GRB10;NOG;PKD2;JADE1;APOE;FOXO3;WNT6;DVL2;IGFBP4;RSPO1;CCAR2;FZD4;WNT10A;LRP1;CCND1;TLE1;SHISA2;WNT3;WNT9B;CD24;RBMS3;TPBG;VGLL4;GRK6;GLI1;ARHGEF19;SNAI1;EDN1;PLCG2;FOXO1;WNT16;CMAHP;STK11;PRDM15;GNAQ;TGFB1I1;LDB1;TMEM88;HIC1;LZTS2;CDH3;CTHRC1;RNF220;RECK;LGR5;KLF4;DRD2;AXIN1;BICC1;CELSR3;FZD8;FZD2;CSNK1G2;TPBGL;MDK;TLR2;TNFAIP3;FGF2;STK4;PSEN1;GPRC5B;SHISA3;SMAD3;NPHP3;LATS2;PRKAA1;DKK3;ATP6V1C2;RYK;CCDC88C;MDFI;SDC1;LRRK2;NRARP;ROR2;TCF7L1;TSKU;LRP5;TLE2;DKK2;SCEL;SIAH1;RARG;FZD6;FRZB;TLE4;IFT20;CSNK1G3;PLEKHA4;COL1A1;MYOC;WWTR1;ZNF703;NKD1;CCN4;TRABD2A;VAX2;ABL1;FRMD8;SRC;PIAS4;PTK7;SULF1;FRAT2;PRICKLE2;HDAC1;COL6A1;SOX9;TMEM132A;FBXW4;CTNND1;SHISA6;OTUD5;NFATC4;IGFBP1;SOX7;GLI3;RAC1;EXT1;MARK2;RTF1;APC2;MDFIC;RNF138;MED12;BMP2;NXN;XIAP;EGFR;SOX13;HMGXB4;RBPJ;AMER2;WNT10B;NDP;EDNRB;DVL1;CCNE1;LRP6;MAPK14;BCL7B;SMURF1;TBX18;KREMEN2;TAX1BP3;HHEX;NR4A2;NID1;FZD1;KLF15;PTPN23
regulation of lymphocyte differentiation	regulation of lymphocyte differentiation;regulation of T cell differentiation	LEF1;IL7R;PGLYRP1;ID2;SMARCD2;ADAM8;IL2RG;VSIR;NFAM1;NFKBID;FOXO3;SMAD7;TNFSF9;CTLA4;ZMIZ1;BAD;CCL19;IL27;FBXO7;LGALS9;HLX;ANXA1;ZAP70;STAT5B;GAS6;RUNX3;NLRP3;ZC3H12A;ZFP36L2;ITPKB;TLR9;IFNG;IL15RA;ZEB1;IKZF3;PTPRC;CD83;GLI2;TBX21;MDK;GATA3;TGFBR2;MMP14;PRDM1;ADA;CYP26B1;PTPN6;CD2;IL4R;NRARP;SMARCD1;VNN1;CR1;ZNF683;BATF;ZBTB16;SMARCC2;RC3H1;PCK1;NFKBIZ;ABL1;INPP5D;CRTAM;RARA;CD74;LAG3;SASH3;TESPA1;EGR3;IRF1;ZFP36L1;HLA-DRA;GLI3;HLA-DOA;FGL2;SPI1;CD28;BTN2A2;JUNB;JAK3;SOCS1;PIK3R6;CARD11;SOX13;HLA-DRB1;SART1;WNT10B;ASCL2
organic acid catabolic process	organic acid catabolic process;carboxylic acid catabolic process	CRYM;LDHD;DBT;MCEE;ABHD1;GLS;LONP2;ABAT;HMGCLL1;FMO1;ACAT2;GPT;GNPDA2;PPM1K;EHHADH;MFSD2A;CARNS1;MTRR;ALDH6A1;QPRT;CPT2;PCCA;TST;BCKDHB;DDO;CRAT;MCAT;AUH;AMACR;BCKDHA;MCCC2;ALDH5A1;PEX13;SCP2;ECHS1;ACAT1;ETFB;ACADM;IVD;NUDT19;GPT2;AMT;LPIN1;GCSH;PEX2;ACADSB;AIG1;SCLY;ETFA;GCDH;AKT2;MCCC1;BLMH;GOT1;ACAA1;GLUD1;ACAD8;SORD;PHYH;BCAT2;GOT2;AASDHPPT;HMGCL;BCKDK;AASS;HSD17B10;PLA2G15;NUDT7;DLD;HADH;PCCB;SLC16A1;ABHD2;NAGK;DECR1;DLST;GCAT;HIBADH;PPARD;ECI2;FAAH;ACOT8;QDPR;CARNMT1;PEX5;ECHDC1;SULT2A1;PEX7;ADHFE1;ACOT4;GSTZ1;ATP2B4;ABCD3;HIBCH;ARG2
regulation of trans-synaptic signaling	regulation of trans-synaptic signaling;modulation of chemical synaptic transmission	SYT4;NTNG2;F2R;SERPINE2;RGS14;PLAT;APBA2;DLGAP1;NETO1;CHRDL1;SYN3;NOG;ITPKA;FAM107A;TNF;APOE;CX3CL1;RIMS4;RAB8A;GRIA3;DBN1;MAPK3;SLC4A8;NGFR;CHRNA3;SNAP25;PTK2B;STXBP1;FER1L4;PTPRS;PLPPR4;GIT1;CNR1;CLSTN1;NRG3;CLSTN2;SYT12;UNC13A;SNCAIP;MME;BRSK1;SCGN;SNCG;MCTP1;CASK;STXBP5;GRIA4;RAPGEF2;PLCG1;SYBU;CDH1;CYFIP1;EDN1;CACNA1B;CPLX3;GRID2;BEGAIN;SIPA1L1;DNM1;GHRL;BAIAP2;GPER1;FABP5;RGS4;DGKI;INA;IL1B;CUX2;PRRT1;GRM4;DLG4;CA2;SLC6A6;DRD2;SCT;KMT2A;GRM6;EGR2;PHF24;BCR;CACNB4;CALB2;KCTD13;PSEN1;LGI1;NTNG1;PTN;CD38;GNAI2;NLGN4X;RASGRF2;NEUROD2;PDE9A;STX4;GFAP;S1PR2;PRKCB;LRRK2;ROR2;DLGAP3;SHANK3;GRIN2B;ABHD6;CACNG4;IQSEC2;CLN3;JPH4;ACHE;AGER;TSHZ3;FYN;STX1B;YWHAH;DGKE;HTR2A;CHRM1;OXTR;MECP2;PTPRA;DGKZ;CACNG7;ITPR3;ABL1;RETN;GRIN1;CELF4;EPHB2;RARA;GRID1;TACR1;PXK;SLC30A1;HIP1;ADORA2A;GRIA1;SHISA6;RIMS1;NFATC4;CNTN4;LRRC4C;SHANK1;CNTNAP4;RTN4;PACSIN2;STX3;LZTS1;CLSTN3;KCNMB4;ZDHHC3;HAP1;CPLX2;SHISA7;HMGCR;GRIN2D;CDH11;NSMF;FER1L5;FRRS1L;EGFR;SYNE1;SLC12A2;GRIA2;FMR1;SLC1A1;EPHA4;DVL1;SHISA8;ZMYND8;KIF5B;DLGAP2;AKAP5;SYT11;NLGN2;TYROBP;PLG;ADRB2;KMO;ATP1A2;KAT2A
positive regulation of leukocyte differentiation	positive regulation of leukocyte differentiation;positive regulation of hemopoiesis	LEF1;IL7R;ID2;SMARCD2;ADAM8;NEDD9;TGFB1;IL2RG;VSIR;TNF;NFKBID;FOXO3;ACIN1;TNFSF9;ZMIZ1;BAD;CCL19;LGALS9;HLX;ANXA1;ZAP70;STAT5B;GAS6;GPR68;RUNX3;NLRP3;HCLS1;ITPKB;IFNG;IL15RA;CSF1;PTPRC;CD83;GLI2;MDK;GATA3;TGFBR2;MMP14;CASP8;ADA;RIPK1;IL4R;FES;SMARCD1;ROR2;VNN1;CR1;AGER;ZBTB16;NOTCH2;SMARCC2;PCK1;NFKBIZ;CD4;INPP5D;RARA;CD74;ZBTB46;SASH3;TESPA1;EGR3;ZFP36L1;HLA-DRA;GLI3;EVI2B;CD101;SPI1;BTN2A2;SOCS1;PIK3R6;SOX13;HLA-DRB1;SART1
positive regulation of vasculature development	positive regulation of vasculature development;positive regulation of angiogenesis	SFRP2;CHI3L1;ENG;GREM1;CXCR4;ANXA3;TGFB1;FLT1;CXCR2;JCAD;LRG1;EMP2;ANGPTL3;ITGAX;PTK2B;SMOC2;RAMP2;RAPGEF3;SIRT6;PGF;PRKD2;PIK3CD;CDH5;KDR;CD34;NODAL;AKT3;PLCG1;GHRL;ZC3H12A;CXCL12;TIE1;IL1B;TBXA2R;KLF4;GATA2;ACVRL1;C5AR1;RRAS;SP1;MDK;ADAM12;VEGFC;TWIST1;TGFBR2;FGF2;CYSLTR1;CTSH;STIM1;MYDGF;PDCD6;DLL1;CAMP;PRKCB;GATA6;TGFBR1
branched-chain amino acid catabolic process	branched-chain amino acid catabolic process;branched-chain amino acid metabolic process	DBT;HMGCLL1;PPM1K;ALDH6A1;BCKDHB;AUH;BCKDHA;MCCC2;ECHS1;ACAT1;IVD;ACADSB;MCCC1;ACAD8;BCAT2;HMGCL;BCKDK;HSD17B10;DLD;HIBADH;HIBCH;PCCA;PCCB
DNA-binding transcription repressor activity, RNA polymerase II-specific	DNA-binding transcription repressor activity, RNA polymerase II-specific;DNA-binding transcription repressor activity	LEF1;AEBP1;SAMD11;ZNF746;SKI;GSC;NR2F1;ZNF750;FOXO3;JDP2;GFI1;MXD3;ZBTB20;MSX1;ZBTB7A;TBX15;HOXD9;FOXP2;YY1;NFE2L3;BCL6B;CC2D1A;MXD1;NR1D2;PPARG;FOXQ1;HEY1;MNT;CEBPB;SNAI1;FOXO1;ZBTB49;MAX;HIC1;HES1;ZEB1;CUX2;KCNIP3;ZNF536;ZFHX3;SP3;TP53;ZNF263;TBX21;DEAF1;GATA3;PRDM1;FOXP4;ZBTB2;SCRT1;SKIL;HES5;IRF3;ZGPAT;IRX1;ZNF224;HOXA2;ERF;NFATC2;DACH1;HINFP;ZBTB16;RELA;POU6F1;BHLHE41;ELK3;VAX2;ZNF668;DLX4;CTCF;ZBTB46;MXI1;FOXP1;HEYL;NFATC4;ZNF692;NR1D1;PRDM5;HES2;IKZF5;ZBTB17;MZF1;FOXS1;E4F1;TFAP2C;TCFL5;ZNF350;TCF3;SOX13;ETV7;JUN;NR2F6;ASCL2;KLF16;TBX18;ZBTB8A;ZBTB34;HHEX;SP2;TRPS1;ZNF205;ZNF202;ZBTB18;TWIST1;SMAD3;RARA;SPI1
response to transforming growth factor beta	response to transforming growth factor beta;cellular response to transforming growth factor beta stimulus	FMOD;GDF15;LTBP2;ADAMTSL2;LOX;PENK;CLDN5;ENG;CIDEA;SKI;WNT4;TGFB1;SMAD6;GDF10;LRRC32;LRG1;HYAL2;MSTN;CREBBP;HTRA4;SMAD7;ZBTB7A;WNT10A;LEFTY1;ZMIZ1;LTBP3;NFATC1;SAP30L;TGFBR3;PPARG;CDKN1C;CDH5;MAPK7;NODAL;SPRY1;CLEC3B;ID1;ING1;EDN1;CTSK;RUNX3;STK11;PDE2A;TGFB1I1;ZFP36L2;CDH3;ZEB1;FAM89B;KMT2A;AXIN1;ACVRL1;ZFHX3;TP53;CLDN1;PML;TGFBR2;PDGFD;MXRA5;PXN;HTRA1;SKIL;SMAD3;CD2AP;LATS2;DKK3;WFIKKN1;TGFBR1;ASPN;EP300;HSPA1A;SAP30;SCX;SPRY2;FUT8;FYN;SPRED3;LTBP4;COL1A1;TAB1;NFKBIZ;ZNF703;ABL1;BRMS1;SRC;SMAD9;MEN1;HDAC1;TGFB3;SOX9;HTRA3;APAF1;SIN3A;CHST11;ITGB5;ZFP36L1;TGFBRAP1;SPRED2;ARID4B;VEPH1;COL1A2;ROCK2;BMP2;YES1;COL3A1
tumor necrosis factor production	tumor necrosis factor production;regulation of tumor necrosis factor production;tumor necrosis factor superfamily cytokine production;regulation of tumor necrosis factor superfamily cytokine production	AZU1;IGF1;CIDEA;TGFB1;CLU;IL27RA;VSIR;CX3CL1;HLA-E;IRAK3;ZBTB20;LILRA2;CCL19;CYBA;LGALS9;TLR4;TICAM1;TNFRSF8;C5AR2;GAS6;PLCG2;GHRL;ZC3H12A;C1QTNF4;LEP;TLR9;IFNG;LILRA5;ORM1;PTPRC;SPON2;CCL3;NOD2;MMP8;TWIST1;TLR2;TNFAIP3;NFKBIL1;RIPK1;PSEN1;PTPN6;CD2;BPI;MYD88;UBE2J1;LRRK2;IL6;CACTIN;HAVCR2;TLR1;AGER;ARHGEF2;LTF;ARID5A;SIRPA;SETD4;EPHB2;FRMD8;RARA;CD47;LY96;PTAFR;ELF4;FOXP1;SASH3;NFATC4;PYCARD;AKAP8;CLEC4A;PIK3R1;ADAM8
camera-type eye development	camera-type eye development;eye development;sensory system development;visual system development	LAMA1;STRA6;WNT2B;SAMD11;SERPINF1;SKI;IFT140;BAX;FLT1;PDE6C;SOX8;CRB2;WNT6;GPM6A;FOXF2;PITX2;FZD4;COL8A1;LAMC3;DLL4;AQP5;CRYGS;YY1;WNT9B;FOXC1;EFEMP1;CDKN1C;THY1;KDR;MERTK;MEGF11;SPRY1;HPCA;FKBP8;WNT16;COL8A2;ROM1;EPHA2;MAB21L2;TULP1;HES1;NFIB;ZEB1;SLC4A5;KLF4;OPN4;DRD2;GRM6;ACVRL1;SP3;WT1;VIM;GATA3;TWIST1;TGFBR2;PRDM1;FGF2;BIRC7;ARHGEF15;PSEN1;WDR19;BCL11B;SKIL;NECTIN1;HES5;NAGLU;CRYBB3;SMAD3;CDKN1B;LIMK2;DLL1;RBP4;TGFBR1;TCIRG1;LPCAT1;CABP4;TSKU;LRP5;RARG;ACHE;USP45;SPRY2;FOXC2;SPRED3;TULP3;GNB1;TBC1D20;NOTCH2;TH;VAX2;FJX1;CELF4;EPHB2;PRSS56;DIO3;RARA;GNAT2;RING1;HDAC1;SOX9;NFIA;FZR1;SLC17A7;RPGRIP1L;BMPR2;CHRDL1;BMP6;BCL2;PBX4;CPAMD8;MEIS3;MYO7A;NKD1;RARB;SLC39A5;BLOC1S3;TMEM132E
organelle envelope lumen	organelle envelope lumen;mitochondrial intermembrane space	SIRT5;UQCC2;PLAAT1;CDC25C;SOD1;CCAR1;PNPT1;CACYBP;OMA1;HTRA2;NDUFA8;PINK1;STOML2;PRELID3B;NDUFS1;NLN;COA4;COX17;PARK7;REXO2;OPA1;CHCHD5;AIFM1;GATM;TRIAP1;CLPB;NDUFS5;HAX1;AGK;TIMM8B;HSD3B2;TIMM23;SUOX;IMMT;STMP1;CIAPIN1;CYCS;MICU2;TRAP1;STAR;SDHAF3;COA6;CHCHD7;TIMM8A;TUBB;CHCHD2;MIX23;MICU1;AK2
protein localization to extracellular region	protein localization to extracellular region;protein secretion;establishment of protein localization to extracellular region	COMP;SCG2;LTBP2;SYT4;F2R;NBL1;SSTR5;IGF1;ADAM8;INHBB;TGFB1;F2RL2;F2RL1;TNF;KCNN4;APOE;BMP6;RAB8A;PFKL;SLC4A8;RAB11FIP3;NADK;SNAP25;DOC2B;PCSK5;BAD;CNR1;NOS2;CBLN4;SIRT6;IRS2;PPARG;RHBDF2;CD200;FFAR2;ANG;SNCG;TLR4;CAVIN1;STXBP5;RAPGEF4;CHGA;SYBU;FOXO1;NEO1;GNA11;CPLX3;GPR68;GHRL;LLGL2;GNAZ;GPER1;LEP;CCL5;CCN3;GSDMD;ORAI1;IFNG;PTPN23;IL1B;MYH10;DRD2;MON1A;DNAJC1;STXBP4;DRD4;MAFA;VEGFC;IL12A;TLR2;PDIA4;NR1H3;SIDT2;PLEK;CD38;PTPRN2;ARFIP1;UBE2Q1;STX4;CD2AP;RHBDF1;RBP4;PRKCB;RAB3D;C2CD2L;TCIRG1;SYTL4;FKBP1B;LRRC8A;IL6;LRP5;SERP1;RCN3;GPLD1;C1QTNF3;ACHE;FAM3B;KCNA5;SLC8B1;GOLPH3;PIM3;RFX3;BMP8A;PRF1;OLFM2;MYRIP;RAB3C;TGFB3;RAB13;ADORA2A;TMEM132A;RHBDD3;BLOC1S3;SREBF1;RPH3AL;NR1D1
cellular response to tumor necrosis factor	cellular response to tumor necrosis factor;response to tumor necrosis factor	EDA2R;CHI3L1;F2RL1;AIM2;TRADD;PLVAP;TNF;CX3CL1;INPP5K;FOXO3;NFKBIA;HYAL2;KLF2;TNFRSF4;MAPK3;TMSB4X;PTK2B;IKBKB;CCL14;NFATC1;CCL19;APOA1;GAS6;EDN1;CCL26;CTSK;ZC3H12A;CEBPA;GPER1;ZFP36L2;CCL16;CCL20;CCL5;HES1;CCL13;FAS;TNFRSF1B;GBP3;PIAS3;CCL3;TP53;PID1;FABP4;CLDN1;GATA3;MMP8;TNFAIP3;CASP8;BIRC7;KRT18;RIPK1;GBP2;CPNE1;TNFRSF14;LAPTM5;CAMP;CARD16;HSPA1A;CRHBP;PELI3;CACTIN;ACTN4;ARHGEF2;CLDN18;COL1A1;RELA;PCK1;PIAS4;SPPL2B;CASP4;SHARPIN;HYAL3;FOXP1;TNFRSF18;NR1D1;PYCARD;CARD8;ZFP36L1;HSPA1B;VCAM1;RORA;ASS1;TNFSF18;EXT1;TNFSF13B;CCL21;SELE;MAP2K7;CXCL16;ADAM10;NUB1
cellular response to lipopolysaccharide	cellular response to lipopolysaccharide;cellular response to molecule of bacterial origin;cellular response to biotic stimulus	MMP9;TNF;BMP6;CX3CL1;NFKBIA;MAPK3;IRAK3;GFI1;LILRA2;CXCL1;PLSCR4;SCARB1;MAP2K7;PLSCR3;GIT1;NOS2;TLR4;TICAM1;PLCG2;CSF3;CXCL2;NLRP3;ZC3H12A;UPF1;TLR9;CD6;CXCL3;NUGGC;IL1B;IRAK4;DEFA4;TBXA2R;TNFRSF1B;SPON2;GBP3;NOD2;VIM;CDK19;MMP8;TLR2;CXCL5;TNFAIP3;BCR;GATA1;TNIP2;NFKBIL1;NR1H3;GBP2;TRIM41;IRF3;BPI;CAMP;CARD16;MYD88;IL6;TRIM5;SASH1;CACTIN;HAVCR2;LYN;LTF;PDCD4;RELA;CASP7;ARID5A;NFKBIZ;SIRPA;ABL1;EPHB2;RARA;SRC;CXCL9;LDOC1;LY96;HCK;PTAFR;NR1D1;PYCARD;CARD8;AICDA;ASS1;AKAP8;HMGCS2;MRC1;NOS3;PTPN22;KLRK1;CMPK2;IRAK2;CD40;EDNRB;MAPK14;TLR10;TLR1;AHR;CDA;TP53;TXNIP;NOTCH2;APAF1
cellular response to interleukin-1	cellular response to interleukin-1;response to interleukin-1	INHBB;CX3CL1;NFKBIA;HYAL2;KLF2;MAPK3;IRAK3;IKBKB;CCL14;MAP2K7;CCL19;YY1;MAPK13;EDN1;RPS6KA4;CCL26;ZC3H12A;MMP2;UPF1;CCL16;CCL20;CCL5;HES1;CCL13;IL1B;IRAK4;GBP3;MAPK11;CCL3;TNIP2;GBP2;ZBP1;CAMP;MYD88;IL1R2;RPS6KA5;IL6;CACTIN;RELA;RC3H1;PCK1;SIRPA;PTGIS;CD47;SOX9;HYAL3;NR1D1;PYCARD;RORA;CHI3L1;SELE;LGALS9;CD38;SRC;CCL21;PCSK1
interleukin-8 production	interleukin-8 production;regulation of interleukin-8 production	CHI3L1;ELANE;F2R;F2RL1;TNF;HYAL2;LILRA2;IL17D;NOS2;PRKD2;LGALS9;FFAR2;TLR4;ANXA1;ANXA4;C5AR2;LEP;TLR9;IL1B;KLF4;PTPRC;NOD2;SSC5D;TLR2;RIPK1;CD2;ARRB1;BPI;MYD88;HSPA1A;IL6;CACTIN;TLR1;ZNF580;RELA
membrane raft	membrane raft;membrane microdomain	ITLN1;SELE;F2R;ADCY2;NOS1;OLR1;KCND2;NFAM1;PLVAP;PRTN3;TNF;CAVIN2;RAP2B;HYAL2;MLC1;RGMB;EFHD2;LCK;MAPK3;EMP2;CD8A;CHRNA3;SCARB1;IKBKB;BST2;S1PR1;CNR1;CD24;PECAM1;ADGRG1;AHNAK;MME;SELPLG;ERLIN1;ACE2;CLIP3;THY1;RFTN1;KDR;CAVIN1;ZAP70;MAG;CDH1;PLCG2;EHD2;SERPINH1;TNFRSF10A;ORAI1;CLN6;FAS;TNFRSF1B;RANGRF;PTPRC;LCP2;PODXL;EFNB1;TGFBR2;TLR2;ATP1A4;HPSE;MYO1C;PSEN1;UNC5A;SMPD2;KCNE3;RTN4R;STIM1;DLC1;DLL1;LRRK2;TGFBR1;PTCH1;ADD2;CR1;CLN3;LYN;TLR1;FYN;TEK;KCNA3;KCNA5;ITGB2;HTR2A;UNC5B;TFPI;ENTPD1;CD4;STOM;INPP5D;GASK1A;SRC;PTGIS;SULF1;KCNE1;GP6;HCK;BMPR2;BAALC;LAT2;PACSIN2;SKAP1;PLSCR1;CARD11;ICAM1;EGFR;NOS3;CD177;ABCG2;KCNMA1;SLC1A1;PLPP2;FXYD1;ITGAM
actin filament polymerization	actin filament polymerization;actin polymerization or depolymerization	SPTBN2;ALOX15;GSN;FAM107A;CRACD;CDC42EP5;PREX1;SPTA1;TMSB4X;CORO1A;PTK2B;CCR7;SCIN;ELN;ESAM;MICALL2;ANG;CTTN;KANK3;CYRIA;CYFIP1;NCK2;CCL26;TMOD3;CSF3;WASF3;PSTPIP1;BAIAP2;HCLS1;CDC42EP1;TMSB10;CDC42EP4;FMN1;LMOD1;GAS7;HIP1R;CORO7;VILL;ARPC5;CDC42EP2;ADD2;TWF1;TTC17;INF2;SSH3;EPS8;CARMIL2;ABL1;FHDC1;COTL1;NCK1;PRKCD;SLIT2;BAIAP2L1;HCK;ARPC4;KANK4;ADD1;TENM1;PYCARD;TMOD4;RAC1;SPTAN1;PAK3;CCL21;FCHSD1;C15orf62;PLEKHG2;F2RL1;PLEKHH2;SWAP70;WIPF1;PPP1R9B;GHRL;CXCL12;PLEK;LIMA1;CAPG;MICAL1;SNX9
regulation of response to biotic stimulus	regulation of response to biotic stimulus;regulation of innate immune response;positive regulation of innate immune response;positive regulation of response to biotic stimulus	FGR;IL18RAP;CFH;ADAM8;CD96;SLAMF6;TGFB1;F2RL1;AIM2;TLR10;TNF;APOE;MMRN2;BMP6;CX3CL1;NFKBIA;SERPING1;TRAF3IP1;CREBBP;HLA-E;MAPK3;IRAK3;GFI1;S100A8;TRIM62;LILRA2;TRIM11;IKBKB;PTPRS;SLC15A3;SEC14L1;NCF1;S100A9;IL27;KLRD1;ARG1;PPARG;GPR108;TRAF3IP3;UNC93B1;CYBA;VAV1;RNF135;RFTN1;LGALS9;FFAR2;TLR4;TICAM1;LSM14A;STAT5B;HEXIM1;PLCG2;ZDHHC11;NLRP3;FPR2;CLEC4E;ZC3H12A;LEP;CCL5;TLR9;SH2D1A;HLA-B;TRIM22;PYHIN1;IL1B;IRAK4;RPS19;ZDHHC1;TRIM3;DRD2;IFI35;KLRC3;NOD2;MICB;ALPK1;IL12A;TLR2;TNFAIP3;TNIP2;CASP8;NFKBIL1;NR1H3;GBP2;CTSS;PTPN6;TRIM41;KLRC1;RNF31;NAGLU;ZBP1;IRF3;CARD16;MYD88;MR1;LAMP1;GATA6;SAMHD1;ZDHHC18;FCN2;HLA-F;EP300;HSPA1A;KLK7;NOP53;KLK5;CR1;TRIM5;SASH1;CACTIN;HAVCR2;COLEC11;LYN;LYAR;TLR1;MNDA;TRIM38;HPX;LTF;FYN;MEFV;OASL;SERPINB9;RELA;NFKBIZ;CRTAM;CD160;ISG15;IRF7;TRIM56;PLA2G5;SRC;NMI;STAT2;CGAS;RBM47;ADAR;PAK1;LAG3;HLA-A;TRIM21;TBK1;LY96;USP50;HCK;LRCH4;SLC22A13;PUM2;SIN3A;FOXP1;CD300A;CD300LF;APOBEC3G;KLRB1;NR1D1;PYCARD;IRF1;NECTIN2;CARD8;HSPA1B;FCN1;RTN4;SH2D1B;FGL2;ATG12;PAK3;SPI1;PIK3R1;WDFY1;PLSCR1;TTLL12;AHR;PARP9;PIK3R6;XIAP;PRKD1;NINJ1;HLA-DRB1;PARP14;MATR3;PTPN22;IKBKE;KLRK1;TXK;IRAK2;RAB7B
epithelial cell apoptotic process	epithelial cell apoptotic process;regulation of epithelial cell apoptotic process	SCG2;SFRP4;LEF1;RGCC;BCL2L1;BOK;GSN;TGFB1;CD40LG;BAX;TNF;AKR1C3;FOXO3;BCL2;NUPR1;RAMP2;JAG2;BID;CDH5;KDR;MAPK7;PLCG1;GAS6;GPER1;GATA2;MDK;GATA3;TGFBR2;TNFAIP3;TNIP2;STK4;KRT18;CDKN1B;PRKAA1;TMF1;IL6;NDNF;ECSCR;TEK;PDCD4;NFKBIZ;ABL1;CD160;UMODL1;PIAS4;COL4A3;ADAR
iron-sulfur cluster binding	iron-sulfur cluster binding;metal cluster binding	FBXL5;NDUFS8;DNA2;NUBP1;ABAT;NFS1;ABCE1;TYW1B;XDH;DPH2;DDX11;CDK5RAP1;IREB2;FDX2;NDUFS1;RFESD;ELP3;NUBPL;GLRX2;CISD1;ACO1;GLRX5;CISD2;NDUFS7;NFU1;FECH;FDX1;SDHB;UQCRFS1;ISCA2;NDUFV2;CIAPIN1;NDUFV1;TYW1;GLRX3;LIAS;NDUFS2;DPH1;PPAT
DNA-binding transcription activator activity	DNA-binding transcription activator activity;DNA-binding transcription activator activity, RNA polymerase II-specific	LEF1;SIX1;LMX1A;SOX17;DLX5;GLIS1;HOXB7;MEOX1;ETV5;DMRT2;ZNF341;ZNF750;FOXO3;NR5A2;RUNX2;SOX18;FOXF2;ETV4;FOXD2;MSX1;CREBRF;NFATC1;YY1;FOXC1;HOXB2;PPARG;NOTCH4;POU2F1;HOXB5;GLI1;GMEB1;CEBPB;KLF13;ZNF212;MEIS3;STAT5B;TEF;GLIS2;FOXO1;PRDM15;CEBPA;HOXA9;NFIB;IKZF3;E2F4;TCF15;KLF4;GATA2;IRF6;IRX6;TP53;EGR2;WT1;SP1;HOXA1;TFE3;TBX21;HOXD3;GATA3;MAFA;NFYB;GATA1;EPAS1;NR1H3;BCL11B;TCF4;ERG;NHLH1;FLI1;STAT6;TBX19;NEUROD2;FOXF1;IRF3;SMAD3;MEOX2;MECOM;ZNF521;BNC1;TFAP2E;ZNF224;GBX2;ZNF786;NFATC2;GABPA;HINFP;ZNF597;ZNF814;SCX;BATF;ZIC1;FOXC2;RXRB;MIXL1;POU4F3;JUND;ZBTB16;HOXA5;ZNF300;NOTCH2;ZNF580;RELA;ELF1;CEBPD;EGR4;ZNF600;ELK3;ZNF668;POU2F3;PAX9;ZSCAN21;NR4A1;SPIB;SOX9;NFIA;ELF4;RFX5;HOXB3;PRDM4;HEYL;MYCN;HLF;SREBF1;HOXD4;MEF2B;EGR3;GRHL2;IRF1;SOX7;ZBTB17;REL;SPI1;JUNB;MZF1;PLSCR1;E4F1;TFAP2C;TCF3;CSRNP1;CREB3L4;ZNF107;DBP;ATMIN;PLAGL2;RBPJ;TLX1;JUN;ZNF112;ZFX;ASCL2;MAFF;CSRNP2;ZNF574;HHEX;NR4A2
secretory granule lumen	secretory granule lumen;cytoplasmic vesicle lumen;vesicle lumen	SLPI;CHI3L1;FGR;MMRN1;ELANE;AZU1;CDA;QPCT;PGLYRP1;LEFTY2;IGF1;HP;PENK;HSPA6;GSN;TGFB1;CLU;PADI2;PRTN3;DPP7;TIMP3;VAT1;MPO;SRGN;LRG1;S100P;GGH;PFKL;SERPING1;SERPINF2;PYGL;TMSB4X;S100A8;ARHGAP45;GMFG;CXCL1;GHDC;FERMT3;PDGFB;VWF;RNASE3;S100A9;AOC1;S100A12;APOA1;F8;CHIT1;ARG1;RARRES2;LCN2;OSCAR;CLEC3B;F5;FTL;A1BG;GAS6;CYFIP1;EEF1A1;DSN1;IGF2;GHRL;FABP5;TCN1;GSDMD;PROS1;DEFA4;CRISP3;CRISPLD2;B2M;ORM1;ISLR;OSTF1;CTSW;ARSA;ARHGAP9;BIN2;MMP8;VEGFC;HPSE;CFP;CTSH;PTPN6;DBNL;CFD;CRACR2A;BPI;CAMP;ARPC5;IMPDH1;DOCK2;ACTN4;GUSB;TF;MNDA;S100A11;LTF;SERPINA1;EPX;MAN2B1;ADA
