representative	grouped_terms	genes
aminoglycan metabolic process	aminoglycan metabolic process;glycosaminoglycan metabolic process;mucopolysaccharide metabolic process	CHI3L1;CHST2;CHST15;OVGP1;PGLYRP1;TGFB1;HAS1;FOXC1;HYAL2;FGF2;PDGFB;CHST6;CLN6;CHSY3;CTBS;CEMIP;NDST2;CHIT1;EXT1;GUSB;IDUA;CHST14;STAB2;HS3ST1;GLCE;DSE;CHI3L2;HAS3;UGDH;SGSH;CD44;SLC10A7;B3GAT3;B4GALT7;B3GALT6;DSEL;HS3ST2;B3GNT2;CHSY1;CEMIP2;ITIH1;TNFAIP6;CHST5;EDNRB;LYG1;CHST12;CHST11;HYAL4;EXT2;ITIH2;NAGLU;HPSE
endopeptidase regulator activity	endopeptidase regulator activity;peptidase inhibitor activity;endopeptidase inhibitor activity	SFRP2;SLPI;PCSK1N;SPOCK2;AIM2;SERPINE2;LCN1;CST7;CRB2;LXN;SERPINF1;SERPINH1;BST2;CARD16;SERPINF2;SERPINB9;SERPING1;LTF;SERPINA1;CRIM1;TFPI2;GBP2;TIMP1;TFPI;WFDC2;CARD8;PAPLN;RARRES1;RECK;CST3;SERPIND1;CPAMD8;ANXA2;BIRC7;SPINK1;BIRC5;PZP;TIMP2;AMBP;APH1A;WFIKKN1;NLRP1;CST2;SERPINB8;NLRP3;TIMP3;ITIH1;VSIR;COL6A3;PTTG1;ITIH2;AHSG;GBP5;NAIP;SERPINA12;PSME1;SERPINI1;ITIH5;APH1B;SERPINB7;COL4A3;CSTA;XIAP;C5;SERPINC1;UBE2Z;C3;SERPINB5;BIN1;APP;SERPINA5;FURIN;PROS1;SERPINI2;PI15;PI16;SIMC1;GPC3
chemokine activity	chemokine activity;chemokine receptor binding	CXCL6;CXCL5;CX3CL1;CXCL1;CCL28;CCL14;CCL19;CXCL12;CXCL2;CXCL11;CCL8;CXCL16;CCL21;CXCL3;CKLF;CCL26;CCL23;CCL5;CCL16;CXCL10;CCL3;CCL20;CCRL2;DEFB1
positive regulation of cysteine-type endopeptidase activity	positive regulation of cysteine-type endopeptidase activity;positive regulation of endopeptidase activity;positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	PMAIP1;F2R;BAX;BOK;ACER2;AIM2;SENP1;LGALS9;FAS;BBC3;CASP8;TNF;S100A8;UACA;PPARG;TBC1D10A;PPM1F;GSN;ATP2A3;CASP10;DLC1;BCL10;LCK;PDCD6;FYN;NODAL;S100A9;IFI16;CARD8;SOX7;MEFV;NGFR;DAP;APAF1;CASP1;NLRP12;SMAD3;GPER1;CASP2;MALT1;TNFSF10;PRR7;NLRP1;HMGB1;NLRP3;USP50;GRIN2B;MYC;BAD;HIP1R;DAPK1;BID;LYN;AGER;APH1A;EFNA3;VSIR;CR1
miRNA transcription	miRNA transcription;regulation of miRNA transcription;regulation of miRNA metabolic process;regulation of ncRNA transcription;miRNA metabolic process	TGFB1;FGF2;PDGFB;WT1;PRL;TNF;PPARG;RARA;TP53;APLN;POU2F1;GATA3;MYCN;RELA;SMAD6;NGFR;ETS1;DDX5;POU5F1;NFIB;SMAD3;KLF4;YY1;BMP2;TWIST1;GATA2;SMAD1;FOSL1;NCOR2;MYC;BMP4;NOTCH2;JUN;MRTFA;EGFR;MRTFB;FOXO3;SREBF1;SPI1;EGR1;NFATC4;ZC3H12A;RC3H1;ZSWIM8;HRAS;CC2D1A;SIRT7;MEPCE;NOP53;DEDD;PWP1;DICER1;KHSRP;DIS3L2
regulation of hemostasis	regulation of hemostasis;regulation of blood coagulation;regulation of coagulation	COMP;PLAT;F2RL1;F2R;CD9;APOE;SERPINE2;TSPAN8;PDGFB;F12;THBD;SERPINF2;FAP;USF1;SERPING1;EDN1;TFPI;ALOX12;F11;TMX1;TBXA2R;NFE2L2;ADTRP;ANXA2;PLAUR;VKORC1;TPH1;PLG;NOS3;PSEN1
regulation of cell projection assembly	regulation of cell projection assembly;regulation of plasma membrane bounded cell projection assembly	F2RL1;PALM;ATP8B1;CDC42EP5;MYO10;TWF1;TACSTD2;PPP1R35;LIMK2;RIPOR2;PODXL;ENTR1;CYFIP1;CCL19;CDC42EP1;SRGAP2C;BIN3;MAK;MSTN;ABI3;TBC1D30;FSCN1;NDEL1;GPM6A;WRAP73;RCC2;IFT140;EPHA2;CDC42EP2;TGFBR1;RAB11FIP3;RHOG;ODF2;LPAR1;NRP1;CCL21;ZMYND10;HAP1;CDK10;TESK1;AUTS2;OCLN;CCR7;WASF2;DPYSL3;CDC42EP4;IFT20;SRC;AGRN;NEURL1;EPS8L1;FER;TGFB3;DNM3;ODF2L;TENM1;CNTROB;ICAM1;DOCK11;RAC1;ATP7A;HRAS;CORO1C;CARMIL2;WASHC1;PPP1R16B;KCTD17;RAC2;CEP120;CEP135;ATMIN;SEPTIN9;SLIT2;EPS8;DZIP1;STAP1
positive regulation of cell killing	positive regulation of cell killing;positive regulation of leukocyte mediated cytotoxicity	IL18RAP;F2RL1;HLA-E;NOS2;HLA-C;HLA-B;ARG1;B2M;STAT5B;MICB;IL12A;PTPRC;HLA-F;HLA-H;TAP2;NECTIN2;LAG3;HLA-DRB1;SLAMF6;KLRD1;IFNG;LAMP1;HLA-DRA;HLA-A;MR1;VAV1;ULBP1;MICA;PRF1;SH2D1A;KLRC3;CRTAM;ULBP2;STAP1;CD160;IL23A;MAPK8;SPI1
lysosome organization	lysosome organization;lytic vacuole organization	OCA2;CHMP6;RNASEK;P2RX7;GRN;CREG1;TMEM106B;TMEM199;ATP6V0C;ZKSCAN3;AP3B1;VPS33A;HOOK2;GNPTAB;CHMP2B;WASHC5;VPS18;MTOR;VIPAS39;BECN1;VPS35;CHMP1B;PPP3CB;ATP6V1H;CHMP7;ARSB;MBTPS1;SNAPIN;RAB7A;ATP6AP1;CHMP4B;HOOK1;SPG11;TPP1;CHMP3;AKTIP;ARL8B;ACP2;ATP6V1D;SYT7;LAPTM4B;GAA
peroxisomal membrane transport	peroxisomal membrane transport;peroxisomal transport	ABCD1;PEX1;PEX13;PEX3;PEX2;PEX5;PEX12;USP9X;LONP2;PEX14;PEX10;PEX7;PEX19;ABCD3
positive regulation of peptidyl-tyrosine phosphorylation	positive regulation of peptidyl-tyrosine phosphorylation;regulation of peptidyl-tyrosine phosphorylation	GH1;ENPP2;BMP6;THBS4;TGFB1;PECAM1;PLCG2;NEDD9;TNFRSF18;PDGFB;CSF3;TNF;LYN;NOX4;HES1;IGF1;TP53;NOD2;YES1;DGKQ;HPX;NCF1;ARHGEF2;IL12A;PTPRC;TNFRSF14;FYN;ABL1;NRP1;PARP14;HES5;PARP9;HCLS1;IL15;GREM1;CD44;SRC;IFNG;CD74;CD40;IL6;CCL5;LILRA5;LRRK1;EPGN;BANK1;TNFRSF1A;OSM;FGFR3;SFRP2;RAP2B;HYAL2;SOCS1;PDGFD;SPINK1;SOCS4;INPP5F;PPP2R5B;CBL;MVP;CD300A
ureteric bud development	ureteric bud development;mesonephric epithelium development;mesonephric tubule development;mesonephros development	WNT2B;HOXB7;SOX8;FOXC1;SIX1;FGF2;TACSTD2;WT1;SPRY1;WNT4;PKD2;HES1;RARA;LZTS2;SMAD7;BASP1;WNT9B;GATA3;EPCAM;FOXC2;SMAD6;GREM1;DCHS1;CITED1;SMAD3;LAMA5;BMP2;GLI3;SDC1;NOG;WNT6;SMAD1;SIX2;OSR1;MYC;BMP4;CRLF1
regulation of cell growth	regulation of cell growth;cell growth	AVP;SFRP2;UNC13A;IGFBP3;BDKRB1;GNG4;CDA;SYT4;CDKN2A;SEMA3G;MSX1;SOX17;TGFB1;CTDP1;LMX1A;APOE;CRABP2;SERPINE2;HYAL2;PRR5;OLFM1;CXCR4;MAG;CRLF3;NRG3;IGFBP1;CDH1;IGFBP4;FAM107A;RGS4;PML;WT1;CCAR2;SEMA3F;CYFIP1;SCGB3A1;MMP14;INS;CXCL12;ZFYVE27;PPP1R9B;S100A8;RPS6KA1;CPNE9;SEMA4C;BST2;DERL2;ADAM15;IGF1;ING1;ACVRL1;TP53;TRPV2;KAZALD1;TGFBR1;SGK1;SMAD7;SMURF1;EDN1;CXCL16;KIAA0319;PAPPA2;TAOK2;SLC44A4;SEMA6B;RTN4R;ABL1;S100A9;SEMA7A;BRAT1;NRP1;SIPA1;FOXP1;PRSS2;VGLL4;RND2;CCDC85B;CTTN;SPP1;OGFR;NPR1;H3-3B;TNC;SH3BP4;GREM1;DCUN1D3;SOCS2;ISLR2;HSPA1A;WNT3;CDK11A;TRIM46;IGFBP7;CCN3;TSPYL2;IP6K2;CLSTN3;CLSTN1;SMAD3;FRZB;SLC23A2;ARHGAP4;MAP3K13;SYT17;SGK3;RUFY3;DAB2;SERTAD3;YY1;MAP2;OSGIN1;LTBP4;PI16;SPHK1;CD38;PSMD10;SEMA4A;SEMA3E;SYT1;IGFBP5;MEAF6;MUC12;STK11;HSPA1B;LIMK1;CYP27B1;PTCH2;TNR;PLXNA3;BMP10;RIMS2;JADE1;LGI1;RGS2;MINAR1;RERG;NRP2;NRN1;BIN3;NDEL1;CPNE1;EXT1;AUTS2;IQGAP1;MEX3C;RARG;RYK;RTN4;G6PD;WASF1;POU4F3;RIMS1;OSTN;SLIT2;TGFBR2;CACNG7;KIF26A;NRCAM;EGFR;SGK2;KRT17;EGLN2;SESN2;SEMA6A
regulation of tube size	regulation of tube size;regulation of tube diameter;blood vessel diameter maintenance	COMP;AVP;ADRA2C;F2RL1;F2R;ECE1;CRP;APOE;FOXC1;TACR1;BDKRB2;SVEP1;HBB;INS;TNF;ITGA1;EXT1;SERPINF2;HTR2B;EDN1;NTS;WNT9B;KCNA5;ABL1;FOXC2;TBXA2R;KLF2;MMP2;NPR1;GCH1;DOCK4;NOS1;PTGS2;GPER1;HRH1;PIK3C2A;KCNMB4;ACE;P2RX1;CD38;AVPR2;NOS3;SCNN1B;EDNRB;GPX1;CYSLTR1;RGS2;EXT2;ADORA2A;CALCA;MANF;EGFR;ADM;ATP2B1;PER2;AGTR2;RHOA
mast cell mediated immunity	mast cell mediated immunity;mast cell activation involved in immune response;mast cell degranulation	CHGA;FGR;LGALS9;S100A13;LYN;NDST2;STXBP1;IL4R;SERPINB9;FES;FOXF1;ADGRE2;PIK3CD;PTGDR;SPON2;CPLX2;PIK3CG;CBL;CD300A;GATA2;LAT2;STXBP2;RAC2;SCN11A;IL13RA2;LAT;GAB2;FER;PTPN6
receptor signaling pathway via STAT	receptor signaling pathway via STAT;receptor signaling pathway via JAK-STAT	GH1;F2R;TGFB1;CRLF3;TNFRSF18;PRL;TNF;LYN;PKD2;CSF2RB;PPARG;HES1;IGF1;IFNAR2;NMI;STAT5B;HPX;STAT5A;IL12A;PTPRC;IL15RA;FYN;PARP14;HES5;IL10RB;PARP9;SOCS1;IL7R;VHL;STAT6;HCLS1;IL15;IFNAR1;SOCS2;TYK2;NOTCH1;CYP1B1;IFNG;STAT2;CD40;IL6;CCL5;INPP5F;FER;BCL3;TNFRSF1A;CD300A;OSM;FGFR3
pyridine nucleotide metabolic process	pyridine nucleotide metabolic process;nicotinamide nucleotide metabolic process;pyridine-containing compound metabolic process	NUDT12;ALDOC;PPARA;DCXR;STAT3;HIF1A;KAT2B;NAMPT;PRKAA2;MTOR;ALDH1L1;GPD1;MDH1B;PFKFB2;SLC4A4;BPGM;HK1;NMNAT3;ME1;ME2;QPRT;LDHA;DHTKD1;PFKP;PGAM1;PRKAG2;GPI;PGM1;IDH1;ENO3;VCP;PGK1;PPP2CA;OGDH;NMNAT1;MDH1;NAXE;GAPDH;PRKAG1;PKM;PFKM;PRKACA;NNT;NADK2;ALDOA;LDHB;NUDT13;IDH2;MDH2;NUDT17;TPI1;PDXK;PNPO
muscle cell migration	muscle cell migration;smooth muscle cell migration;regulation of smooth muscle cell migration	IGFBP3;PLAT;TAFA5;GRB10;MDM2;THBS4;TACR1;SIX1;PDGFB;TLR4;CCN4;BIN3;MSTN;S100A11;CORO1B;IGF1;ITGA2;LPAR1;NRP1;NFE2L2;LRP1;ADAMTS1;DOCK4;SRC;CYP1B1;CCN3;PDGFD;MDK;CCL5;GNA13;ACE;ATP7A;IGFBP5;DDIT3;BMP4;PDGFRB;GNA12;SLIT2
cellular lipid catabolic process	cellular lipid catabolic process;lipid catabolic process	HACL1;PLA2G15;PPARA;ACADS;NAPEPLD;IRS1;PNPLA2;PLD1;MLYCD;HADHA;ETFBKMT;MCEE;AMACR;MTLN;ACOX1;GALC;ACADVL;ABCD1;BCO2;ACAD10;PRDX6;GDPD1;PEX13;SIRT2;AIG1;HADHB;ASAH2;ASAH1;ILVBL;ETFB;M6PR;CPT2;ACOX2;ACADM;ACAA2;PLA2G4C;PEX2;HSD17B4;ABHD2;SCP2;ETFDH;IVD;PEX5;AUH;ECHS1;LPIN1;EHHADH;HSD17B10;IDH1;NUDT19;MCAT;GDE1;LONP2;PNPLA8;ASAH2B;GBA2;ACAT1;PNPLA4;ETFA;PEX7;ECHDC1;NUDT7;DECR1;PCCA;PCCB;ACAA1;HADH;AKT2;PHYH;CRAT;LPL;ECI2;GCDH;ACOT8;SMPD1;GM2A;ABCD3;CYP46A1;CYP39A1;OXCT2;FITM2;IAH1;PLAAT1;RAB7A;ADORA1;OXCT1;PLA2G12A;PAFAH1B1;ABHD4
embryonic limb morphogenesis	embryonic limb morphogenesis;embryonic appendage morphogenesis;appendage morphogenesis;appendage development;limb development;limb morphogenesis	SFRP2;LEF1;HOXD9;BAX;MSX1;ECE1;IFT52;CRABP2;SHOX2;MYH3;SKI;DLX5;RSPO2;FZD6;IFT140;PITX1;HOXA9;RDH10;TULP3;RECK;RUNX2;ACD;PSEN1;GREM1;NOTCH1;RPGRIP1L;WNT3;FLVCR1;HDAC1;WDR19;GLI3;TWIST1;TP63;BCL2L11;NOG;RARG;OSR1;BMP4;C2CD3;NOTCH2;GNA12;CHST11;COMP;PLXNA2;PCSK5;PRKAB1;ITGB4;RARA;EXT1;PITX2;VPS54;ITGA6;RSPO4;MEOX2;TAF10;SCX;COL6A1;NAGLU
site of polarized growth	site of polarized growth;growth cone	NGEF;SNAP25;ORAI2;CYTH2;OLFM1;KIF21B;DBN1;THY1;CYFIP1;ZFYVE27;PPP1R9B;FSCN1;PREX1;GPRIN1;GPM6A;STMN2;TRPV2;STMN3;CTNND1;STX3;LAMP5;BASP1;CDK5R2;TSHZ3;TAOK2;RTN4R;ABL1;FSCN3;TUBB3;BOC;COTL1;HAP1;CTTN;APBB2;NGFR;AUTS2;DPYSL3;PSEN1;CCDC120;SRC;GRM6;CNR1;TRPV4;GDPD5;ARHGAP4;IQGAP1;NEFL;WHRN;RUFY3;CBL;MAP2;MAP3K12;STMN4;RASGRF1
positive regulation of secretion	positive regulation of secretion;positive regulation of secretion by cell	AVP;GHRL;FGR;INHBB;SYT4;NNAT;F2RL1;SLC4A8;SNAP25;BMP6;TGFB1;PLA2G1B;DOC2B;DRD2;TACR1;VEGFC;SIRT6;NADK;GPR68;ADAM8;TLR4;SERP1;KCNN4;PCSK1;PRL;ACHE;INS;CXCL12;S100A8;RGCC;PPARG;FFAR2;IGF1;F2RL2;STXBP1;IL4R;RAB27A;CDK5R2;EDN1;STX4;HCAR2;SCT;HLA-F;TMEM132A;RAB8B;SYTL4;ORAI1;SYBU;SPP1;CYBA;NPR1;CD2AP;HLA-DRB1;RAB2B;ABCB11;TLR2;PLCB1;RAPGEF4;ANXA2;IFNG;GAL;PRKCB;SPINK1;MYRIP;PTPN23;GRK2;SCIN;TGFB3;GPER1;LAMP1;PLA2G4A;PRKD1;LRRC8A;DAB2;BMP2;GOLPH3;RAB3D;RPH3AL;ATP13A2;C1QTNF12;GPR158;SLC6A1;SOX4;C1QTNF3;RETN;CD38;SDC1;SYT1;GATA2;AQP1;TFR2
ubiquitin-like protein ligase activity	ubiquitin-like protein ligase activity;ubiquitin protein ligase activity	RNF7;RMND5B;ASB1;RNF103;BIRC3;MED21;UBE4A;UBR4;UBR1;RNF175;PDZRN3;UBR5;AMFR;RNF40;TRIM44;FBXO30;FBXO40;RNF111;STUB1;HERC2;RNF208;BSPRY;ARIH2;SHPRH;UBE4B;HECTD1;NT5C2;RNF113A;PPIL2;BFAR;HERC3;UBR2;MED31;MED7;ZNRF3;MGRN1;ASB2;NSMCE1;LONRF2;NEDD4L;ZBED1;SH3RF2;CBLL1;FBXO6;TRIM37;NHLRC3;ANAPC11;SIAH3;TRIP12;UBE2D3;RNF20;KCMF1;RBX1;TRIM55;PJA1;ZNRF1;UFL1;MKRN1;NSMCE2;TRIM23;ASB4;MARCHF8;RMND5A;UBE3C;HUWE1;RNF115;RNF8;BIRC2;MARCHF7;VPS18;GID4;PPP1R11;NFX1;TRIM63;UBE3A;RNF43;UBE2D1;UBR3;WWP1;COP1;RANBP2;RNF139;TRIM32;TRIM54;PRKN;TRIM61;CDC42;TRIM24;RNF14;PEX2;CUL4A;ARIH1;IRF2BPL;BTRC;HLTF;NEURL4;UBE2F;CUL3;UBR7;RNF123;PCGF5;MAEA;LRSAM1;UBE2D2;RNF167;NHLRC1;ATG3;FBXO27;MARCHF5;ASB12;CBX4;UBE3B;PEX10;DZIP3;MED11;MKRN2;RCHY1;TRIM72;UBE2A;RNF10;MUL1;RNF150;TRIM69;RNF5
chemokine production	chemokine production;regulation of chemokine production	APOD;CXCL6;F2RL1;ACKR1;TGFB1;LGALS9;TLR4;TICAM1;TREM1;TNF;AZU1;FFAR2;IL4R;MYD88;NOD2;AGER;EPHA2;ELANE;FOXP1;MEFV;TLR2;IFNG;TRPV4;CD74;KLF4;IL6;IL33;C1QTNF3;HMGB1;TWIST1;LBP;TLR3;IL1RL1;MCOLN2;EIF2AK2;IL17RA;PYCARD;SIGIRR;ZFPM1;SIRPA;EGR1;OAS3;HAVCR2;IL1B;OAS1;AIRE;TLR9;ADCYAP1;SNAI2;C5
regulation of natural killer cell mediated immunity	regulation of natural killer cell mediated immunity;regulation of natural killer cell mediated cytotoxicity	IL18RAP;HLA-E;TGFB1;LGALS9;HLA-B;STAT5B;SERPINB9;IL12A;HLA-F;NECTIN2;LAG3;SLAMF6;KLRD1;PIK3R6;LAMP1;CD96;HLA-A;VAV1;MICA;NCR1;SH2D1A;SH2D1B;KLRC3;CLEC12B;CRTAM;CD160;CRK;KLRB1;HAVCR2;GFER;LEP;KLRC1;KLRK1;CEACAM1
protein transmembrane transporter activity	protein transmembrane transporter activity;macromolecule transmembrane transporter activity	TIMM23B;SEC61G;TMED10;TOMM20;PEX13;TOMM22;PEX2;PEX12;TIMM17B;TIMM23;PEX14;TIMM17A;SEC61A2;TIMM22;PEX10;TOMM70;TOMM40L;TOMM7;SLC15A4;ABCC5
regulation of cardiac muscle contraction by calcium ion signaling	regulation of cardiac muscle contraction by calcium ion signaling;regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	CALM1;GSTM2;DMD;GSTO1;CACNA1C;TMEM38B;SLC8A1;TMEM38A;ATP1B1;CASQ2;RYR2;PLN;CALM2;ANK2;ATP2A2;CAMK2D;HRC;PRKACA;CALM3
innate immune response activating cell surface receptor signaling pathway	innate immune response activating cell surface receptor signaling pathway;cell surface pattern recognition receptor signaling pathway;cell surface toll-like receptor signaling pathway;toll-like receptor 4 signaling pathway	F2RL1;PLCG2;NFKBIA;IKBKB;IRAK4;TLR4;TICAM1;PAK3;LYN;FCN2;FFAR2;NR1D1;MYD88;NMI;IFI35;NOD2;IRF3;WDFY1;LTF;TNIP2;TNFAIP3;FYN;RELA;LY96;CYBA;KLRD1;TLR2;SRC;TLR1;IRAK2;LBP;COLEC11;NR1H3;KLRC3;LILRA2;TBK1;RAB7B;NAGLU;PELI1
antigen processing and presentation of exogenous peptide antigen	antigen processing and presentation of exogenous peptide antigen;antigen processing and presentation of exogenous antigen	CTSE;HLA-E;IKBKB;B2M;HLA-DQB2;HLA-DPA1;CLEC4A;HLA-F;CTSS;TAP2;HLA-DPB1;UNC93B1;HLA-DRB1;HLA-DQA2;HLA-DOA;CD74;HLA-DMA;HLA-DRA;HLA-A;HLA-DRB5;MR1
regulation of actin filament-based movement	regulation of actin filament-based movement;regulation of cardiac muscle cell contraction	SCN5A;AKAP9;HCN4;JUP;CACNA1C;KCNJ2;DSP;DLG1;CTNNA3;DSC2;CAV3;PKP2;DSG2;PDE4B;RYR2;TNNC1;MYBPC3;PDE4D;PLN;ADORA1;ANK2;ATP2A2;CAMK2D;GATA4
positive regulation of interleukin-1 production	positive regulation of interleukin-1 production;positive regulation of interleukin-1 beta production	F2RL1;AIM2;LGALS9;TLR4;S100A13;CCL19;CASP8;TNF;IL16;AZU1;MYD88;NOD2;AGER;PANX2;GSDMD;RELA;IFI16;CARD8;MEFV;ORM1;IFNG;CASP1;NLRP12;SMAD3;IL6;LILRA5;MALT1;NLRP1;CCL3;HMGB1;NLRP3;USP50;LILRA2;GBP5;PYCARD;NAIP;NOD1;ORM2;SAA1;TMEM106A;EGR1;HAVCR2
type II interferon production	type II interferon production;regulation of type II interferon production	F2RL1;PGLYRP1;ZC3H12A;LGALS9;TLR4;IL27RA;TNF;ARID5A;RARA;NOD2;IL20RB;HLA-DPA1;GATA3;IL12A;RIPK3;ABL1;ISG15;HLA-DPB1;CCR7;HLA-DRB1;SLAMF6;TRIM27;TYK2;IL33;BCL3;CD96;HLA-A;IL18R1;HMGB1;CEBPG;HRAS;VSIR;DDIT3;TLR3;EBI3;IL1RL1;CR1;CRTAM;IL1R1;CD3E;PYCARD;CD160;IL23A;IL27;ZFPM1;SIRPA;HAVCR2;GAS6;IL1B;LAPTM5;BTN3A2;NLRP6;SLC11A1;TLR9;SASH3;SLC7A5;CD2;PTPN22;KLRK1;ZP3;BTN3A1
nephron tubule development	nephron tubule development;renal tubule development	WNT2B;HOXB7;SOX8;SIX1;FGF2;TACSTD2;WT1;WNT4;PKD2;HES1;CD24;WWTR1;LZTS2;SLC22A1;WNT9B;GATA3;DLL1;HES5;GREM1;DCHS1;CITED1;NOTCH1;LAMA5;JAG1;HEYL;BMP2;GLI3;AQP1;NOG;WNT6;SIX2;OSR1;MYC;BMP4;AHI1;NOTCH2;LGR5
cardiac muscle cell development	cardiac muscle cell development;cardiac cell development;cardiac muscle cell differentiation	ZMPSTE24;MYH11;ADRA1A;SGCD;MEF2A;FHL2;TBX5;MYL2;OBSL1;MYLK3;ASB2;FHOD3;BMPR1A;NKX2-5;TCAP;SRF;CAV3;PPARA;PARP2;ALPK2;SGCB;MYH6;PROX1;ACTC1;MEIS1;MTOR;SLC8A1;ADPRHL1;HEY2;LRRC10;TTN;SORBS2;BVES;NEBL;MAP2K4;ALPK3;MYO18B;NRAP;ACTN2;CSRP3;CXADR;LARGE1;AKAP6;GATA4;TOMM70;PDLIM5;INHBA;ITGB1;ACADM;AKAP13;KCNJ8
axon development	axon development;axonogenesis	APOD;NELL2;S100A6;SEMA3G;SNAP25;RAB8A;PLXNA2;EPHA6;ECE1;PLPPR4;LMX1A;APOE;CRABP2;DRD2;OLFM1;SHOX2;SCARF1;EFNB2;MAG;SIAH1;NRP2;CDH1;THY1;SKIL;NTNG2;PTPRF;DLX5;SEMA3F;CYFIP1;CNP;PAK3;EGR2;NUMB;CXCL12;ZFYVE27;ROBO4;KIAA1755;SEMA4C;NDEL1;BHLHA15;CELSR3;NOVA2;STXBP1;EXT1;TRPV2;IGSF9;BRSK1;PLXND1;VASP;NIBAN2;SMURF1;CDK5R2;EDN1;SIPA1L1;GATA3;UNC5B;KIAA0319;ARHGEF28;PLXNC1;TAOK2;SEMA6B;RTN4R;FYN;EFNB1;ABL1;CRTAC1;SEMA7A;UNC5A;NRP1;NUMBL;TUBB3;PGRMC1;BOC;RND2;ADARB1;CTTN;SPP1;APBB2;NGFR;AUTS2;MMP2;TNC;NTNG1;PSEN1;ACTG1;GLI2;FKBP1B;ISLR2;NOTCH1;SLITRK4;NFIB;PTK7;WNT3;CNR1;TRIM46;CDH11;ARHGEF40;PLXNB2;KLF4;NPTX1;INPP5F;ARHGAP4;VAX2;MAP3K13;NEFL;RUFY3;DPYSL5;FLRT2;PTN;MAP2;ACTB;B3GNT2;GLI3;ROBO3;HMCN2;RAC1;NR4A2;FIGNL2;TSKU;SEMA4A;SEMA3E;NOG;EFNA3;STK11;CNTN1;LIMK1;SYNGAP1;TNR;TUBB2B;PLXNA3;LGI1
positive regulation of tumor necrosis factor superfamily cytokine production	positive regulation of tumor necrosis factor superfamily cytokine production;positive regulation of tumor necrosis factor production	HLA-E;TGFB1;PLCG2;LGALS9;ADAM8;TLR4;TICAM1;CCL19;TNFRSF8;ARID5A;AZU1;FRMD8;MYD88;NOD2;RIPK1;AGER;BCL10;ARHGEF2;PTPRC;LY96;ORM1;CYBA;C1QTNF4;PSEN1;TLR2;SPON2;MMP8;IFNG;IL6;LILRA5;CLU;IL33;TLR1;CCL3;HMGB1;TWIST1;LBP;TLR3;LILRA2;LRRK2;IFIH1;PYCARD;NOD1;OAS2;IL23A;ORM2;TMEM106A;OAS3;HAVCR2;NFATC4;OAS1;AKAP12;TLR9;LEP;SASH3;CD2;PTAFR;SETD4
protein methylation	protein methylation;protein alkylation	ICMT;LCMT1;SETD3;NTMT2;ATPSCKMT;ETF1;ETFBKMT;SETD7;SMYD2;METTL22;SNRPD3;PRMT1;METTL21A;FAM98B;PRMT5;GSPT1;PCMT1;NTMT1;FAM98A;N6AMT1;METTL21EP;NDUFAF7
negative regulation of protein transport	negative regulation of protein transport;negative regulation of establishment of protein localization	CHGA;GHRL;INHBB;APOD;DRD4;SYT4;F2RL1;F2R;APOE;DRD2;CD200;SIRT6;INSIG1;PFKL;UBE2J1;GNAZ;INS;DERL2;RHBDF2;FFAR2;CABP1;PPM1F;CSK;RAB11FIP3;IL12A;SYTL4;UFM1;BMP8A;HMGCR;FOXO1;ADTRP;CORO2B;FKBP1B;CCN3
cardiac muscle cell membrane repolarization	cardiac muscle cell membrane repolarization;membrane repolarization	SCN5A;AKAP9;ZMPSTE24;SCN1B;GJA1;WDR1;KCND3;KCNH2;NOS1AP;RNF207;KCNJ2;CAV3;CACNA2D1;ATP1B1;ATP1A1;YWHAE;KCNIP2;KCNQ1;ANK2;KCNJ8;SCN2B;KCNJ5;KCNN2;NEDD4L;CASQ2;AKAP6
pigment biosynthetic process	pigment biosynthetic process;pigment metabolic process	NFE2L1;APPL1;IREB2;WNT5A;UROS;ATP5IF1;HMBS;FXN;TYRP1;OPN3;TMEM14C;DDT;UROD;ALAD;COX15;TMEM14B;FECH;SLC25A38;SRRD;IBA57;ALAS1;ABCB7;COX10;OCA2;HMOX2;ABCB6;BLVRB;BLVRA
regulation of cysteine-type endopeptidase activity	regulation of cysteine-type endopeptidase activity;regulation of cysteine-type endopeptidase activity involved in apoptotic process	AVP;PMAIP1;F2R;BAX;BOK;ACER2;AIM2;SENP1;LGALS9;FAS;MMP9;CST7;ARL6IP1;BBC3;CASP8;TNF;S100A8;RPS6KA1;UACA;PPARG;CARD16;TBC1D10A;PSMB9;PPM1F;GSN;ATP2A3;LTF;CASP10;DLC1;BCL10;LCK;PDCD6;FYN;NODAL;S100A9;IFI16;CARD8;SOX7;MEFV;NGFR;DAP;CST3;APAF1;CD44;SRC;DPEP1;CASP1;NLRP12;SMAD3;KLF4;PLAUR;GPER1;CASP2;MALT1;TNFSF10;PRR7;NLRP1;CST2;HMGB1;NLRP3;LAMP3;AQP1;USP50;GRIN2B;GPX1;MYC;IFI6;BAD;HIP1R;DAPK1;BID
translation preinitiation complex	translation preinitiation complex;eukaryotic 43S preinitiation complex;eukaryotic 48S preinitiation complex	EIF3I;EIF3D;EIF3C;EIF1AX;EIF1;EIF3A;DHX29;EIF1B;EIF2S1;EIF3E;EIF3M;EIF3F;EIF3J;EIF3K;EIF3H;EIF3L
